id,flight_id,age,annual_income,family_size,booking_lead_days,loyalty_tier,travel_risk,frequent_flyer
1202,445,50,75395.0,4,11,0,0.099,0
1203,509,51,28801.0,4,5,0,0.281,0
1204,657,34,57575.0,3,15,1,0.069,0
1205,609,18,54689.0,6,7,0,0.046,1
1206,38,25,67817.0,4,17,0,0.104,0
1207,550,66,40853.0,3,24,0,0.284,1
1208,660,18,291352.0,4,38,2,0.15,1
1209,363,20,20612.0,1,19,0,0.095,1
1210,369,45,81713.0,1,8,0,0.25,0
1211,617,36,61995.0,2,5,4,0.141,1
1212,343,18,103624.0,2,8,2,0.149,0
1213,666,44,29376.0,1,5,0,0.363,0
1214,605,50,12000.0,1,5,2,0.228,1
1215,69,47,32669.0,1,25,0,0.12,0
1216,116,50,50138.0,2,14,2,0.332,1
1217,205,30,80709.0,1,17,1,0.295,1
1218,206,36,85260.0,1,4,1,0.091,0
1219,450,25,54345.0,4,5,0,0.179,1
1220,131,35,12000.0,2,6,1,0.067,0
1221,549,45,91710.0,1,6,2,0.065,1
1222,324,21,12000.0,1,10,1,0.156,1
1223,523,18,43695.0,2,17,1,0.1,1
1224,256,60,42386.0,2,12,0,0.173,0
1225,222,27,67965.0,1,7,0,0.275,0
1226,639,47,56928.0,1,26,3,0.115,0
1227,652,25,13293.0,2,28,0,0.169,0
1228,19,43,25470.0,2,5,3,0.052,1
1229,149,64,47112.0,1,49,0,0.246,1
1230,163,34,89468.0,1,25,0,0.27,1
1231,243,18,12000.0,3,5,0,0.181,0
1232,691,26,106246.0,1,16,1,0.257,0
1233,192,51,16301.0,3,19,3,0.216,1
1234,551,29,33923.0,2,14,1,0.109,0
1235,658,33,80281.0,2,17,3,0.065,1
1236,383,43,201601.0,3,3,4,0.097,1
1237,438,55,145859.0,1,7,1,0.064,0
1238,683,46,12000.0,2,19,1,0.107,1
1239,97,55,34869.0,5,4,0,0.14,0
1240,22,30,53274.0,3,19,2,0.114,1
1241,368,30,13934.0,1,17,3,0.141,1
1242,613,32,50542.0,1,4,1,0.279,0
1243,503,18,24023.0,2,32,1,0.107,1
1244,176,55,53953.0,2,10,0,0.348,0
1245,622,53,40200.0,2,39,0,0.366,0
1246,89,19,31044.0,2,9,0,0.175,0
1247,514,40,98149.0,1,31,2,0.116,0
1248,179,58,67537.0,2,19,1,0.124,1
1249,535,45,46891.0,3,8,0,0.218,0
1250,683,25,34149.0,1,16,1,0.169,1
1251,394,42,167891.0,1,27,2,0.224,0
1252,572,28,166742.0,5,28,4,0.172,1
1253,699,21,95990.0,1,10,0,0.193,0
1254,338,61,34463.0,1,11,1,0.185,0
1255,543,57,51504.0,4,18,0,0.099,0
1256,441,18,60516.0,3,4,1,0.077,1
1257,562,41,53746.0,1,8,2,0.183,0
1258,612,52,17485.0,4,3,0,0.333,0
1259,617,33,35805.0,1,9,0,0.113,0
1260,581,24,66049.0,5,19,0,0.144,1
1261,682,19,38240.0,5,32,0,0.172,0
1262,111,18,32088.0,3,9,2,0.155,0
1263,33,18,76852.0,1,18,1,0.17,1
1264,118,46,93657.0,5,23,3,0.13,0
1265,67,18,55385.0,1,10,2,0.119,0
1266,669,63,109293.0,1,34,0,0.174,0
1267,111,35,21177.0,5,7,2,0.111,1
1268,607,60,42728.0,5,16,1,0.149,0
1269,425,18,49128.0,3,28,1,0.094,0
1270,685,57,97150.0,1,1,3,0.168,0
1271,217,21,34499.0,1,12,0,0.065,1
1272,238,18,12000.0,6,22,0,0.329,0
1273,360,39,44701.0,2,58,2,0.082,1
1274,701,36,91177.0,3,22,0,0.134,0
1275,10,18,48986.0,1,7,1,0.086,0
1276,703,18,33823.0,2,33,0,0.125,1
1277,475,43,23424.0,1,10,0,0.143,0
1278,638,58,85817.0,3,22,0,0.137,1
1279,503,30,24535.0,1,9,0,0.268,0
1280,621,18,20655.0,2,12,1,0.163,0
1281,310,51,46257.0,3,18,0,0.196,0
1282,686,51,55304.0,1,32,2,0.152,1
1283,88,59,33074.0,2,1,1,0.197,0
1284,552,31,16558.0,1,9,0,0.295,0
1285,566,71,37481.0,3,22,3,0.141,1
1286,459,53,55559.0,2,9,1,0.114,0
1287,541,34,227321.0,1,19,2,0.209,1
1288,63,18,48243.0,3,20,2,0.248,1
1289,187,37,72059.0,1,69,3,0.111,1
1290,385,34,16500.0,4,6,1,0.126,1
1291,629,65,25859.0,2,19,0,0.421,0
1292,471,33,59243.0,1,19,0,0.07,0
1293,308,25,46821.0,1,4,2,0.08,0
1294,132,38,60589.0,4,12,0,0.234,0
1295,399,40,13908.0,2,32,3,0.067,1
1296,623,50,12000.0,1,8,0,0.221,0
1297,278,26,32911.0,1,9,0,0.385,0
1298,619,18,44285.0,3,69,1,0.218,0
1299,638,30,54275.0,4,35,4,0.237,1
1300,68,27,82355.0,1,3,3,0.284,1
1301,552,52,59597.0,1,2,1,0.083,0
1302,98,18,14931.0,1,8,2,0.096,0
1303,650,52,42284.0,2,16,0,0.161,0
1304,675,31,34939.0,6,12,3,0.125,0
1305,303,45,92153.0,2,8,2,0.124,0
1306,331,19,31215.0,1,11,1,0.103,1
1307,97,31,100144.0,1,7,4,0.08,1
1308,387,36,68934.0,1,42,2,0.143,1
1309,652,18,30487.0,1,10,4,0.144,1
1310,110,33,37431.0,1,13,0,0.071,1
1311,221,29,50539.0,1,30,3,0.17,0
1312,702,28,132304.0,1,81,2,0.104,1
1313,364,37,28928.0,2,1,3,0.119,0
1314,260,54,163576.0,3,13,2,0.241,1
1315,46,35,46403.0,1,21,0,0.192,1
1316,205,37,33730.0,1,22,0,0.165,0
1317,200,47,86528.0,1,10,3,0.2,1
1318,514,57,23898.0,1,3,3,0.076,1
1319,72,25,218789.0,5,4,2,0.112,0
1320,453,34,78317.0,5,14,4,0.14,1
1321,14,19,25613.0,2,4,3,0.096,1
1322,61,30,80039.0,5,15,1,0.214,1
1323,54,60,12640.0,2,5,1,0.186,1
1324,635,36,46189.0,4,18,0,0.236,0
1325,385,50,22656.0,3,3,0,0.221,0
1326,645,29,74060.0,1,35,0,0.176,0
1327,701,55,98927.0,1,4,4,0.116,1
1328,295,38,188889.0,5,6,0,0.127,0
1329,302,18,37879.0,4,20,1,0.35,0
1330,463,33,102978.0,1,26,2,0.132,1
1331,498,37,28320.0,1,39,0,0.098,0
1332,159,51,31408.0,1,27,1,0.333,1
1333,220,30,21097.0,1,12,0,0.152,0
1334,216,38,34069.0,1,29,1,0.163,1
1335,272,18,39973.0,2,36,4,0.235,1
1336,570,29,19410.0,2,8,0,0.184,0
1337,45,27,91863.0,1,6,2,0.149,1
1338,499,18,71175.0,3,12,3,0.126,1
1339,607,18,58753.0,1,20,4,0.182,1
1340,543,52,53486.0,2,23,0,0.181,1
1341,147,22,75813.0,2,21,0,0.184,1
1342,183,35,74026.0,4,23,1,0.24,0
1343,268,38,117329.0,1,38,1,0.114,0
1344,464,45,35385.0,1,4,0,0.316,0
1345,190,43,150281.0,1,11,0,0.167,0
1346,343,34,235897.0,1,5,2,0.159,1
1347,715,32,61257.0,1,43,2,0.086,0
1348,451,27,40634.0,4,7,0,0.199,1
1349,521,30,98907.0,4,23,0,0.271,0
1350,149,57,19570.0,1,13,0,0.141,0
1351,519,49,17562.0,4,25,0,0.178,0
1352,202,18,29799.0,2,37,1,0.278,0
1353,303,39,34391.0,1,13,1,0.063,1
1354,150,51,43512.0,5,5,2,0.117,1
1355,570,40,127452.0,4,9,4,0.164,1
1356,365,41,76239.0,1,9,3,0.231,1
1357,291,25,61289.0,1,6,3,0.193,1
1358,138,50,22451.0,2,9,1,0.282,1
1359,49,44,40057.0,2,6,1,0.085,1
1360,317,39,147170.0,1,11,0,0.241,1
1361,226,49,64985.0,3,19,0,0.319,0
1362,251,37,70916.0,1,8,1,0.174,0
1363,199,51,50905.0,1,11,1,0.158,1
1364,376,44,124742.0,1,12,1,0.172,0
1365,520,46,108445.0,3,16,1,0.111,1
1366,565,50,45165.0,2,9,0,0.185,0
1367,613,37,67116.0,1,14,1,0.167,0
1368,240,32,155770.0,1,33,4,0.062,1
1369,633,28,58293.0,3,19,2,0.218,0
1370,7,18,137022.0,2,6,3,0.221,1
1371,568,18,19259.0,3,20,1,0.211,1
1372,452,31,19410.0,3,24,3,0.07,0
1373,352,18,21380.0,5,9,2,0.093,0
1374,432,22,14720.0,6,4,1,0.24,1
1375,365,18,369553.0,4,5,2,0.306,1
1376,472,18,14275.0,4,11,0,0.213,1
1377,87,38,52686.0,2,3,0,0.087,1
1378,521,38,41202.0,2,8,1,0.202,1
1379,299,24,20967.0,3,8,0,0.084,0
1380,81,18,56553.0,2,4,2,0.154,0
1381,136,18,33677.0,1,12,1,0.066,0
1382,4,61,17010.0,3,4,3,0.207,1
1383,509,35,53228.0,4,32,0,0.148,1
1384,321,20,38690.0,2,2,3,0.114,1
1385,569,39,45602.0,1,11,0,0.144,0
1386,160,53,91052.0,4,20,3,0.089,1
1387,186,37,27871.0,1,9,0,0.138,0
1388,224,28,29185.0,1,31,1,0.12,0
1389,131,21,16566.0,1,20,2,0.322,0
1390,50,48,26162.0,2,3,3,0.062,1
1391,372,34,40120.0,1,6,0,0.42,0
1392,462,27,111663.0,1,55,2,0.081,1
1393,403,39,15804.0,1,17,0,0.097,0
1394,227,49,21395.0,1,11,0,0.15,0
1395,486,43,155694.0,1,18,3,0.176,1
1396,50,50,12000.0,3,33,3,0.209,1
1397,614,19,137335.0,3,19,0,0.174,1
1398,447,43,97569.0,4,2,2,0.067,0
1399,605,38,26204.0,5,10,4,0.158,0
1400,619,18,44591.0,4,5,1,0.088,1
1401,440,18,75019.0,2,48,4,0.19,1
1402,144,26,24963.0,6,13,0,0.236,1
1403,309,18,60153.0,1,14,0,0.182,1
1404,558,44,63179.0,1,6,0,0.209,0
1405,277,47,41741.0,1,34,2,0.195,1
1406,97,47,41696.0,1,33,0,0.224,1
1407,156,18,13108.0,2,9,3,0.201,1
1408,419,34,64186.0,1,25,0,0.106,1
1409,47,18,88604.0,1,22,1,0.255,0
1410,644,31,30244.0,1,12,1,0.177,0
1411,99,40,13209.0,1,11,4,0.221,0
1412,217,43,23107.0,3,6,1,0.109,0
1413,284,31,41925.0,5,35,4,0.126,1
1414,490,47,25389.0,1,13,0,0.202,1
1415,671,39,32530.0,1,15,3,0.095,1
1416,384,44,28312.0,1,9,0,0.164,0
1417,517,41,75603.0,2,23,0,0.072,1
1418,100,18,61872.0,4,29,2,0.111,0
1419,569,23,21358.0,1,23,2,0.141,0
1420,38,59,19691.0,1,2,2,0.35,0
1421,114,50,64755.0,1,4,3,0.151,1
1422,217,52,214513.0,1,11,1,0.123,0
1423,103,37,64918.0,5,6,0,0.325,0
1424,580,31,44560.0,4,44,1,0.111,1
1425,179,19,17808.0,1,19,1,0.272,1
1426,369,48,43218.0,3,18,1,0.152,0
1427,474,24,50878.0,1,20,2,0.082,0
1428,189,30,74809.0,2,17,3,0.09,1
1429,509,32,84262.0,2,9,3,0.092,1
1430,669,41,58071.0,1,13,3,0.127,1
1431,316,20,49532.0,4,9,1,0.232,0
1432,364,61,20775.0,1,31,0,0.419,0
1433,282,59,24969.0,1,29,1,0.102,0
1434,622,34,77900.0,1,13,1,0.238,1
1435,718,62,66202.0,1,20,0,0.318,0
1436,549,21,172061.0,3,23,1,0.09,0
1437,245,28,37881.0,1,14,0,0.216,1
1438,159,18,23228.0,1,20,1,0.159,1
1439,538,24,44291.0,1,12,2,0.197,1
1440,524,43,118605.0,1,23,2,0.109,0
1441,92,37,33661.0,2,25,1,0.119,1
1442,500,18,12000.0,5,15,2,0.192,0
1443,47,37,160852.0,3,25,1,0.132,0
1444,672,46,87864.0,1,7,0,0.089,0
1445,183,30,52936.0,3,1,0,0.177,1
1446,98,49,41270.0,5,43,4,0.17,1
1447,254,43,24424.0,2,14,2,0.065,1
1448,77,20,61642.0,1,10,2,0.456,1
1449,379,18,63497.0,2,27,4,0.169,1
1450,343,51,29012.0,2,12,1,0.514,0
1451,263,36,76205.0,2,22,1,0.127,0
1452,237,43,76305.0,1,28,3,0.064,0
1453,208,18,104205.0,2,5,1,0.129,1
1454,61,30,29554.0,5,5,0,0.16,0
1455,512,44,143218.0,3,9,0,0.219,1
1456,175,37,64582.0,4,17,2,0.216,1
1457,301,73,14049.0,4,8,1,0.077,0
1458,55,22,28824.0,1,14,0,0.427,0
1459,645,29,530581.0,1,7,4,0.197,1
1460,499,23,36971.0,1,14,0,0.175,0
1461,212,18,119408.0,4,2,4,0.085,1
1462,102,34,73895.0,1,19,0,0.126,1
1463,168,21,26342.0,2,20,2,0.339,0
1464,680,19,82496.0,2,17,0,0.145,1
1465,122,18,19518.0,1,17,0,0.152,0
1466,588,30,68285.0,2,10,4,0.134,1
1467,429,18,35854.0,4,6,0,0.167,0
1468,681,38,70905.0,3,4,4,0.126,1
1469,344,34,29499.0,1,4,4,0.08,1
1470,395,31,134931.0,1,16,1,0.172,0
1471,183,38,27259.0,1,17,0,0.173,0
1472,489,34,35439.0,3,7,2,0.153,1
1473,72,48,25476.0,1,11,0,0.277,0
1474,513,31,57659.0,1,7,2,0.18,0
1475,565,31,163188.0,1,16,2,0.112,1
1476,447,47,92527.0,5,10,1,0.168,1
1477,57,36,28018.0,1,24,1,0.155,1
1478,38,66,12000.0,2,10,0,0.084,1
1479,627,35,32715.0,1,17,0,0.114,1
1480,428,30,98977.0,1,15,1,0.072,0
1481,156,63,32543.0,1,12,4,0.091,1
1482,290,18,53597.0,1,20,1,0.098,1
1483,452,26,78623.0,2,14,1,0.107,1
1484,279,30,150787.0,1,10,1,0.099,0
1485,262,32,57421.0,1,7,4,0.192,1
1486,485,28,30788.0,1,8,2,0.098,0
1487,100,38,55452.0,4,26,0,0.116,0
1488,160,36,19116.0,4,8,0,0.194,1
1489,543,65,12000.0,5,24,1,0.121,0
1490,536,50,12000.0,5,3,1,0.345,1
1491,435,24,114599.0,1,16,1,0.066,1
1492,120,43,22808.0,4,1,0,0.144,0
1493,118,18,30466.0,1,10,1,0.227,0
1494,500,44,90576.0,1,9,0,0.235,0
1495,210,35,41221.0,4,10,2,0.092,1
1496,186,24,15050.0,1,8,0,0.09,1
1497,597,26,164114.0,1,15,3,0.111,0
1498,373,18,71388.0,1,14,3,0.237,1
1499,605,43,25702.0,1,13,2,0.123,1
1500,25,44,86472.0,5,23,2,0.156,1
1501,155,18,12000.0,1,8,0,0.164,0
1502,136,46,93259.0,1,14,1,0.257,1
1503,554,47,71403.0,1,11,0,0.102,1
1504,12,20,77603.0,4,19,1,0.108,0
1505,192,41,65784.0,3,23,1,0.077,1
1506,655,59,32579.0,1,38,0,0.178,0
1507,31,56,93424.0,3,11,1,0.2,1
1508,353,21,18655.0,2,27,1,0.066,0
1509,288,62,74463.0,1,8,1,0.067,1
1510,320,37,141893.0,1,15,1,0.147,1
1511,153,40,24872.0,1,20,0,0.138,1
1512,430,61,60812.0,3,14,2,0.108,0
1513,231,46,78205.0,1,7,1,0.112,0
1514,720,51,50548.0,2,8,0,0.266,0
1515,686,31,52961.0,2,23,1,0.263,1
1516,505,35,35921.0,5,31,2,0.275,1
1517,567,27,71535.0,1,25,0,0.076,1
1518,410,41,34060.0,1,9,1,0.232,1
1519,600,21,25560.0,1,31,0,0.129,1
1520,662,45,13441.0,3,9,0,0.198,0
1521,432,43,84917.0,1,6,3,0.095,0
1522,452,33,26044.0,4,14,1,0.176,1
1523,683,39,48228.0,2,13,0,0.146,0
1524,442,29,95974.0,1,7,0,0.158,0
1525,564,33,18175.0,1,21,0,0.275,0
1526,38,23,12000.0,1,11,1,0.228,1
1527,694,47,61596.0,1,5,2,0.185,0
1528,101,18,64279.0,1,13,4,0.049,0
1529,324,42,64054.0,6,19,0,0.418,1
1530,604,59,44889.0,1,10,0,0.161,0
1531,29,26,17145.0,2,16,3,0.085,1
1532,75,53,73620.0,6,23,1,0.337,0
1533,223,18,37357.0,1,27,2,0.117,1
1534,521,18,71587.0,1,7,2,0.109,1
1535,578,41,36286.0,1,39,0,0.289,0
1536,414,43,35159.0,3,8,4,0.117,1
1537,337,32,90910.0,1,12,4,0.06,1
1538,26,66,119488.0,3,8,4,0.108,1
1539,6,19,24322.0,3,21,0,0.176,0
1540,275,38,32317.0,3,21,1,0.133,1
1541,447,25,71493.0,1,16,1,0.243,0
1542,214,41,48736.0,1,8,0,0.151,0
1543,99,26,59521.0,2,22,0,0.112,1
1544,637,55,40772.0,4,42,1,0.161,1
1545,190,18,35289.0,1,13,0,0.071,1
1546,533,28,26276.0,2,6,1,0.239,0
1547,20,37,158150.0,1,10,2,0.19,1
1548,52,67,120703.0,1,8,2,0.148,1
1549,330,18,452472.0,1,6,3,0.126,1
1550,394,18,42538.0,3,30,0,0.333,1
1551,130,32,37488.0,1,35,1,0.126,1
1552,687,29,41800.0,3,10,0,0.079,0
1553,120,36,86277.0,1,19,0,0.141,1
1554,228,30,27436.0,1,13,3,0.051,1
1555,446,36,106737.0,1,6,4,0.095,0
1556,228,28,40166.0,1,14,0,0.13,0
1557,376,46,39293.0,3,57,1,0.14,0
1558,92,41,73522.0,1,24,0,0.193,0
1559,303,47,51353.0,1,5,0,0.254,1
1560,8,60,197530.0,1,21,3,0.073,1
1561,586,26,26358.0,4,14,1,0.095,1
1562,550,42,26245.0,1,16,1,0.239,1
1563,486,42,67452.0,2,25,0,0.11,1
1564,5,63,14239.0,2,6,2,0.242,1
1565,460,31,105502.0,3,5,0,0.144,0
1566,70,36,123034.0,1,16,4,0.158,1
1567,286,18,57799.0,4,13,0,0.16,1
1568,660,67,69382.0,4,12,0,0.116,1
1569,482,36,46655.0,2,20,1,0.259,1
1570,508,38,14221.0,1,17,2,0.174,1
1571,644,26,122282.0,2,12,0,0.199,1
1572,78,18,156667.0,2,9,2,0.092,0
1573,504,38,65186.0,4,2,0,0.179,1
1574,361,31,20449.0,2,14,3,0.12,0
1575,156,36,54690.0,2,12,2,0.495,1
1576,472,18,45421.0,1,30,0,0.273,1
1577,421,32,12775.0,5,14,0,0.142,1
1578,253,33,83922.0,5,20,3,0.152,1
1579,292,23,26043.0,5,13,0,0.089,1
1580,476,39,30739.0,4,14,0,0.146,1
1581,589,47,90944.0,3,7,2,0.116,0
1582,344,34,23311.0,4,14,0,0.111,0
1583,679,54,57460.0,2,9,2,0.14,1
1584,535,44,46091.0,2,14,4,0.192,1
1585,38,37,35290.0,2,29,2,0.212,1
1586,451,18,48943.0,2,12,3,0.186,1
1587,57,18,27605.0,1,19,3,0.089,0
1588,453,30,18422.0,1,4,1,0.104,1
1589,539,28,62602.0,1,2,0,0.228,0
1590,510,48,77052.0,4,28,2,0.093,1
1591,61,61,84024.0,1,15,1,0.177,0
1592,331,37,50433.0,1,16,2,0.186,1
1593,167,43,75475.0,1,29,4,0.124,1
1594,268,18,44635.0,2,9,0,0.062,0
1595,21,35,37308.0,1,8,0,0.216,0
1596,257,18,20963.0,5,22,1,0.176,1
1597,570,36,22101.0,2,12,0,0.193,0
1598,29,50,39753.0,2,21,3,0.098,1
1599,669,42,49731.0,1,18,0,0.159,0
1600,274,26,30134.0,1,31,0,0.157,1
1601,440,23,19398.0,1,9,4,0.121,0
1602,387,33,12000.0,1,19,0,0.247,0
1603,501,48,45872.0,1,13,1,0.057,1
1604,626,18,46888.0,3,14,2,0.207,1
1605,505,44,57364.0,1,11,0,0.216,1
1606,528,42,22973.0,2,19,4,0.062,1
1607,241,32,91368.0,3,12,4,0.158,0
1608,183,41,16690.0,2,11,1,0.095,0
1609,104,51,41450.0,2,3,0,0.078,0
1610,274,41,20108.0,1,17,2,0.095,0
1611,129,32,131048.0,3,31,4,0.122,1
1612,17,24,41855.0,3,8,0,0.115,0
1613,702,28,12000.0,1,25,0,0.18,1
1614,407,37,38037.0,1,10,3,0.09,1
1615,326,55,89466.0,5,13,1,0.089,0
1616,301,49,21036.0,1,30,1,0.141,0
1617,30,45,55459.0,1,27,0,0.101,1
1618,719,18,16342.0,1,8,1,0.155,0
1619,76,44,50701.0,6,0,0,0.413,1
1620,432,18,84158.0,1,12,0,0.121,0
1621,234,32,33056.0,2,13,0,0.122,0
1622,352,18,67448.0,4,63,2,0.159,1
1623,118,49,278074.0,1,24,1,0.123,0
1624,335,55,214716.0,6,5,4,0.265,1
1625,183,36,95588.0,1,11,0,0.159,1
1626,488,38,12000.0,1,20,0,0.205,1
1627,61,33,62559.0,2,8,2,0.144,1
1628,716,47,151624.0,3,21,1,0.181,0
1629,589,27,57366.0,1,15,4,0.109,1
1630,143,20,16524.0,1,7,2,0.158,1
1631,594,48,66301.0,2,13,3,0.256,1
1632,354,58,22259.0,2,13,0,0.138,0
1633,248,67,59792.0,2,7,0,0.147,0
1634,299,35,66756.0,1,11,1,0.169,0
1635,181,26,78327.0,2,19,3,0.133,1
1636,173,51,118137.0,3,22,2,0.133,1
1637,102,29,29966.0,1,13,1,0.279,0
1638,284,34,89216.0,3,14,4,0.086,1
1639,651,30,94587.0,1,30,2,0.138,0
1640,18,39,89873.0,2,27,3,0.26,0
1641,56,50,86806.0,2,27,3,0.145,1
1642,425,28,82434.0,4,21,1,0.433,1
1643,330,34,20764.0,2,18,0,0.231,0
1644,171,33,29020.0,1,6,0,0.13,0
1645,698,39,38909.0,3,40,3,0.18,1
1646,472,29,36671.0,1,6,0,0.146,0
1647,447,44,23831.0,2,4,1,0.064,0
1648,233,37,73801.0,3,3,0,0.195,1
1649,342,18,28985.0,1,28,0,0.064,0
1650,357,24,36434.0,2,2,1,0.084,1
1651,61,28,23497.0,3,3,0,0.158,0
1652,271,57,42116.0,1,36,0,0.199,1
1653,609,43,143418.0,3,29,2,0.358,1
1654,32,20,149710.0,1,16,3,0.08,1
1655,54,22,101879.0,1,10,0,0.152,1
1656,705,23,60477.0,1,17,0,0.233,0
1657,671,20,77772.0,5,7,0,0.278,1
1658,468,34,117752.0,1,15,1,0.228,0
1659,139,19,37821.0,4,15,1,0.45,1
1660,630,31,21417.0,2,17,1,0.122,0
1661,362,60,24536.0,1,11,2,0.144,0
1662,36,52,22252.0,4,8,1,0.284,0
1663,331,31,107308.0,3,17,4,0.044,0
1664,506,37,75950.0,1,41,2,0.131,1
1665,547,21,90301.0,2,17,1,0.212,0
1666,419,59,14749.0,3,1,1,0.33,0
1667,613,28,140908.0,2,15,2,0.207,1
1668,620,65,87481.0,1,15,1,0.099,0
1669,597,18,73567.0,2,34,2,0.174,1
1670,239,59,147040.0,2,3,3,0.105,0
1671,650,33,65558.0,3,9,3,0.224,0
1672,572,47,30155.0,1,27,2,0.279,1
1673,468,41,68557.0,3,15,3,0.145,0
1674,251,46,49815.0,2,6,0,0.371,0
1675,630,39,40711.0,2,15,2,0.199,0
1676,492,38,172748.0,3,9,2,0.229,0
1677,493,37,44102.0,1,12,3,0.084,0
1678,399,56,66663.0,6,24,3,0.2,1
1679,681,62,87385.0,2,3,0,0.098,0
1680,680,44,46132.0,3,15,4,0.168,1
1681,517,33,19926.0,1,33,1,0.124,0
1682,532,19,173260.0,4,11,1,0.18,1
1683,99,56,35271.0,3,21,0,0.118,0
1684,334,55,45830.0,3,12,2,0.22,1
1685,269,30,198792.0,1,8,3,0.222,1
1686,282,18,48892.0,1,31,2,0.136,1
1687,382,59,120737.0,3,13,0,0.242,0
1688,598,35,53354.0,3,10,2,0.126,1
1689,548,42,23113.0,5,27,0,0.243,1
1690,379,55,103353.0,2,6,0,0.128,0
1691,65,31,49684.0,4,16,1,0.254,0
1692,439,34,112748.0,1,13,2,0.253,1
1693,651,19,192630.0,1,25,1,0.184,1
1694,635,44,16294.0,5,38,0,0.121,0
1695,303,30,143113.0,1,10,4,0.087,1
1696,193,36,21521.0,1,44,0,0.114,0
1697,122,81,37363.0,1,4,0,0.286,0
1698,278,49,262690.0,2,16,4,0.281,1
1699,445,18,40716.0,1,21,2,0.19,1
1700,19,34,66742.0,4,9,1,0.182,1
1701,322,52,194791.0,4,7,4,0.14,1
1702,515,40,111464.0,1,2,2,0.098,1
1703,399,48,125850.0,2,9,3,0.243,1
1704,597,63,58715.0,1,7,0,0.156,1
1705,617,18,37910.0,1,22,1,0.152,1
1706,105,54,36318.0,1,18,4,0.152,1
1707,546,71,33589.0,1,39,2,0.157,1
1708,185,18,92357.0,1,9,2,0.137,0
1709,361,34,26934.0,2,26,1,0.247,1
1710,48,39,32555.0,6,6,3,0.189,1
1711,652,41,26573.0,2,23,0,0.204,0
1712,209,44,17435.0,1,6,1,0.194,1
1713,713,41,20814.0,6,12,1,0.099,0
1714,286,70,32209.0,5,7,0,0.292,0
1715,195,35,63404.0,2,15,0,0.217,1
1716,484,35,63844.0,1,39,2,0.159,0
1717,553,18,29157.0,3,5,1,0.157,0
1718,524,27,77895.0,2,71,0,0.297,1
1719,99,23,36474.0,3,7,1,0.111,0
1720,356,51,163958.0,3,7,1,0.075,0
1721,79,18,73750.0,1,8,3,0.06,0
1722,703,29,42345.0,5,6,3,0.062,1
1723,614,30,182316.0,6,4,2,0.255,1
1724,52,19,71114.0,4,6,2,0.136,1
1725,24,52,38854.0,1,36,3,0.109,1
1726,224,18,14104.0,2,20,0,0.301,0
1727,336,26,47145.0,1,18,4,0.186,1
1728,616,50,94969.0,1,28,3,0.36,1
1729,478,35,97601.0,1,9,2,0.145,1
1730,468,59,111095.0,1,33,2,0.139,1
1731,468,54,18749.0,5,17,3,0.149,1
1732,279,50,27535.0,5,11,1,0.205,0
1733,387,25,33648.0,1,4,1,0.051,0
1734,573,67,37766.0,1,13,0,0.396,1
1735,111,35,164256.0,2,36,0,0.094,0
1736,332,32,12000.0,1,2,1,0.151,0
1737,366,52,80822.0,1,30,2,0.137,1
1738,695,39,33120.0,1,1,0,0.144,0
1739,241,44,65392.0,2,6,3,0.077,1
1740,681,48,19823.0,2,8,2,0.179,0
1741,187,19,19199.0,1,15,1,0.138,0
1742,40,46,43114.0,2,5,3,0.152,1
1743,3,42,47412.0,1,4,0,0.222,1
1744,174,51,120873.0,1,11,2,0.136,0
1745,270,30,69806.0,2,13,1,0.098,0
1746,367,33,84020.0,1,8,0,0.086,1
1747,484,50,23656.0,4,6,2,0.237,0
1748,210,46,89722.0,2,25,0,0.173,1
1749,367,36,71333.0,1,5,1,0.221,0
1750,537,34,34953.0,1,3,2,0.188,1
1751,27,58,40614.0,1,14,3,0.128,1
1752,51,38,106922.0,2,17,2,0.172,1
1753,603,29,217544.0,2,9,4,0.08,1
1754,563,25,56276.0,1,17,2,0.142,0
1755,491,18,39573.0,3,4,1,0.27,0
1756,278,51,62418.0,2,11,1,0.116,0
1757,146,38,48212.0,1,8,0,0.249,0
1758,310,37,102622.0,2,10,1,0.126,1
1759,573,26,90128.0,1,16,0,0.147,0
1760,30,52,23651.0,1,6,1,0.27,1
1761,529,45,24558.0,4,5,2,0.411,1
1762,52,41,23687.0,3,5,0,0.081,1
1763,558,62,15449.0,2,9,0,0.138,0
1764,501,21,48677.0,2,12,0,0.196,0
1765,262,39,98180.0,4,22,0,0.178,0
1766,135,36,38011.0,1,8,1,0.142,1
1767,626,34,27789.0,1,19,1,0.195,0
1768,346,30,43996.0,1,5,1,0.123,1
1769,393,42,61183.0,3,3,2,0.293,1
1770,28,38,123905.0,4,4,2,0.128,0
1771,103,18,69474.0,3,27,0,0.16,1
1772,178,23,56386.0,1,16,0,0.305,1
1773,132,49,12000.0,2,9,2,0.102,1
1774,272,26,56033.0,2,19,1,0.146,1
1775,440,22,27953.0,2,6,3,0.282,1
1776,397,43,41485.0,4,2,2,0.104,1
1777,129,21,22552.0,1,15,2,0.107,1
1778,550,56,42324.0,2,12,0,0.227,0
1779,219,57,32945.0,1,3,0,0.393,0
1780,66,46,67974.0,3,28,4,0.076,1
1781,591,62,47052.0,3,2,3,0.2,0
1782,682,44,19208.0,1,18,1,0.099,0
