id,ticket_id,passenger_id,bag_count,bag_weight,is_priority,oversize_flag,fragile_flag
1434,451,1792,1,21.32,1,0,0
1435,1944,322,2,18.26,1,0,0
1436,1920,1035,1,12.12,0,0,0
1437,2707,336,1,9.48,0,0,1
1438,2480,1375,2,14.15,1,0,0
1439,1646,1559,2,13.17,0,0,0
1440,1419,243,2,20.03,1,0,0
1441,2551,961,1,14.25,0,0,0
1442,1038,795,1,14.18,0,0,0
1443,2225,988,1,15.12,1,0,1
1444,528,1640,1,12.16,0,0,0
1445,625,1559,3,27.04,0,0,0
1446,2939,43,2,18.61,1,0,0
1447,571,427,5,26.66,0,0,0
1448,272,10,1,15.99,0,0,1
1449,3000,1176,4,25.53,0,0,0
1450,1660,1396,1,18.21,0,0,0
1451,427,1257,1,13.56,1,0,0
1452,731,1037,2,15.35,0,0,0
1453,2293,560,3,20.8,0,0,0
1454,867,1433,3,20.38,0,0,0
1455,1485,464,1,15.95,0,0,0
1456,1722,953,2,25.06,0,0,0
1457,44,1516,4,26.79,1,0,0
1458,664,1611,2,21.11,0,0,0
1459,414,224,1,13.75,1,0,0
1460,139,91,2,16.93,0,0,0
1461,2777,1078,1,16.34,0,0,0
1462,1198,1635,1,16.78,1,0,1
1463,2562,746,1,12.85,0,0,0
1464,2298,1015,1,14.69,0,0,1
1465,37,1040,4,28.57,0,1,0
1466,2428,743,3,13.95,0,0,0
1467,1175,1596,4,18.08,0,0,0
1468,2690,1540,3,19.88,0,0,1
1469,1001,684,3,20.19,0,0,1
1470,2480,1375,2,17.36,0,0,1
1471,2050,1024,1,18.94,0,0,0
1472,440,417,2,19.29,1,0,0
1473,679,713,2,19.36,0,0,0
1474,2510,1119,4,21.79,1,0,0
1475,1501,383,4,27.56,1,0,0
1476,2827,749,2,13.31,0,0,0
1477,652,58,4,23.83,0,0,0
1478,2315,184,2,24.78,1,0,0
1479,915,968,2,14.87,0,0,0
1480,2618,642,2,20.88,0,0,1
1481,2725,1136,1,18.16,0,0,0
1482,2719,513,2,20.5,0,0,0
1483,338,1780,3,22.65,0,0,0
1484,2028,642,2,16.12,0,0,0
1485,1963,150,3,20.68,0,0,0
1486,409,318,1,10.15,1,0,1
1487,1596,30,1,10.02,0,0,0
1488,2342,945,1,7.42,0,0,0
1489,184,1183,3,17.1,0,0,1
1490,2714,400,3,18.76,0,0,0
1491,1069,661,3,27.47,0,0,0
1492,2035,1568,3,18.52,0,0,0
1493,2808,664,4,18.93,0,0,1
1494,670,937,4,23.05,1,0,0
1495,2238,438,2,13.15,0,0,1
1496,1520,249,2,13.48,0,0,0
1497,835,598,4,19.51,0,0,0
1498,1948,828,3,25.87,0,0,0
1499,1141,1716,4,25.34,0,0,0
1500,2718,540,2,14.07,0,0,1
1501,1038,795,1,9.9,0,0,0
1502,2269,779,2,16.66,0,0,0
1503,2769,1751,3,21.16,0,0,0
1504,364,578,3,27.28,0,0,0
1505,2498,1623,3,24.05,0,0,0
1506,2902,1692,2,20.82,0,0,1
1507,1755,417,1,15.94,0,0,1
1508,1827,189,1,12.88,0,0,0
1509,2720,410,4,19.11,0,0,1
1510,2016,1445,1,15.86,0,0,0
1511,389,742,3,18.81,0,0,0
1512,151,1242,1,17.45,0,0,0
1513,2057,1069,2,12.39,0,0,0
1514,1028,1594,3,16.78,0,0,0
1515,2650,1378,3,21.33,0,0,0
1516,2343,1155,1,16.4,0,0,0
1517,1379,1104,3,19.18,1,0,0
1518,562,1772,1,15.03,0,0,0
1519,409,318,2,22.25,0,0,0
1520,469,102,2,16.67,0,0,1
1521,438,1645,1,19.22,0,0,0
1522,2461,107,4,25.21,1,0,0
1523,2646,1628,1,20.93,0,0,0
1524,1377,1724,5,22.99,1,0,0
1525,2666,1247,2,21.39,0,0,0
1526,1383,459,3,16.29,0,0,0
1527,711,954,3,23.48,0,0,0
1528,2201,534,1,16.62,0,0,0
1529,638,1110,5,22.07,0,0,0
1530,949,430,1,10.55,1,0,0
1531,844,905,4,27.41,0,0,0
1532,2190,778,3,22.95,0,0,0
1533,2920,1376,3,26.28,1,0,1
1534,2715,39,3,18.01,0,0,0
1535,968,1518,1,13.78,1,0,0
1536,1331,262,5,25.61,0,0,0
1537,891,883,3,21.4,0,0,1
1538,2241,691,2,18.27,1,0,0
1539,2853,1146,3,26.1,0,0,1
1540,1933,315,2,11.36,0,0,0
1541,1901,1361,1,13.9,0,0,0
1542,1985,573,1,10.51,0,0,0
1543,1324,993,4,25.81,0,0,0
1544,2172,1099,2,23.67,0,0,1
1545,2967,591,1,19.62,0,0,0
1546,1183,1698,3,25.26,0,0,0
1547,649,328,1,14.33,1,0,0
1548,2927,378,3,18.79,0,0,0
1549,1522,1441,2,20.29,0,0,0
1550,1502,1013,5,24.65,0,0,0
1551,856,425,3,26.84,1,0,0
1552,2018,1508,1,11.07,0,0,0
1553,604,746,1,11.59,0,0,1
1554,1188,1441,4,18.32,1,0,1
1555,415,1381,3,13.74,1,0,1
1556,1759,1100,2,15.76,0,0,0
1557,1624,873,2,21.37,0,0,0
1558,2456,574,3,26.62,0,0,0
1559,946,736,4,24.67,0,0,0
1560,1630,123,1,12.52,0,0,0
1561,2688,475,4,18.71,0,0,0
1562,2335,790,4,22.72,1,0,0
1563,1604,1738,3,22.37,0,0,0
1564,2355,482,2,21.53,1,0,0
1565,1404,659,2,18.45,1,0,1
1566,1093,1189,3,14.86,0,0,0
1567,2234,397,2,14.86,0,0,0
1568,300,617,2,20.75,0,0,0
1569,668,918,3,17.72,0,0,0
1570,398,1702,2,22.7,0,0,0
1571,237,1783,2,21.27,0,0,1
1572,2823,167,3,12.35,0,0,1
1573,2958,1408,1,12.89,0,0,0
1574,775,877,2,16.05,0,0,0
1575,2360,711,2,14.09,0,0,0
1576,2913,775,3,18.99,0,0,0
1577,2782,1687,4,25.97,0,0,0
1578,1862,9,3,21.17,0,0,1
1579,2872,703,4,23.82,0,0,0
1580,765,1485,5,29.44,1,1,0
1581,853,971,1,12.89,0,0,1
1582,2588,1432,1,11.63,0,0,0
1583,1605,1668,2,21.23,0,0,0
1584,2763,212,1,15.42,0,0,1
1585,2644,201,3,22.18,0,0,1
1586,1098,134,2,5.54,0,0,0
1587,1366,1699,2,20.74,0,0,1
1588,2627,1719,2,20.22,1,0,0
1589,2201,534,1,12.29,0,0,0
1590,2045,805,3,20.47,0,0,0
1591,2941,735,2,20.63,1,0,0
1592,2409,852,5,27.84,0,0,0
1593,1736,1002,2,16.3,0,0,0
1594,927,1445,2,21.46,0,0,0
1595,1809,620,1,14.28,0,0,0
1596,282,1339,1,20.66,1,0,1
1597,114,1229,1,10.8,1,0,0
1598,2277,807,1,18.3,0,0,0
1599,1507,1171,2,21.18,0,0,0
1600,2907,187,2,22.53,1,0,0
1601,1294,1327,1,25.47,0,0,1
1602,832,97,3,15.54,0,0,0
1603,2162,505,2,15.9,0,0,0
1604,1933,315,5,30.04,0,1,0
1605,2824,1509,1,16.33,0,0,0
1606,1732,1673,1,16.77,0,0,0
1607,988,1241,4,20.69,1,0,1
1608,2225,988,1,18.58,1,0,0
1609,1228,1240,2,19.17,0,0,0
1610,1475,1498,3,19.97,0,0,1
1611,27,1589,2,14.55,0,0,0
1612,847,821,1,17.42,0,0,1
1613,1882,595,4,19.91,0,0,0
1614,2808,664,1,14.22,0,0,0
1615,1633,822,1,16.09,0,0,0
1616,2908,933,1,16.7,1,0,0
1617,2507,480,3,22.3,0,0,0
1618,573,544,3,18.62,0,0,1
1619,2078,1713,4,21.16,1,0,0
1620,166,661,3,21.83,0,0,1
1621,1493,279,2,10.34,0,0,0
1622,608,909,1,13.18,1,0,0
1623,2647,898,4,25.33,0,0,0
1624,1149,691,1,12.49,0,0,0
1625,2278,1590,2,17.16,0,0,0
1626,601,1375,3,18.15,0,0,0
1627,960,1413,2,14.71,0,0,0
1628,1874,1502,2,20.57,0,0,0
1629,1868,1701,5,25.77,0,0,0
1630,2698,923,1,17.07,0,0,0
1631,2936,309,4,17.45,0,0,0
1632,1780,334,3,27.44,0,0,0
1633,2223,869,1,17.52,0,0,1
1634,1664,1643,2,16.46,0,0,0
1635,2641,1634,1,12.74,0,0,1
1636,358,794,3,24.94,1,0,0
1637,463,1113,2,15.32,0,0,0
1638,2035,1568,4,21.73,0,0,1
1639,324,1208,2,18.59,0,0,0
1640,839,341,1,20.53,0,0,0
1641,2043,1130,2,21.83,0,0,0
1642,2013,651,1,11.07,0,0,0
1643,178,1658,2,14.99,0,0,1
1644,96,1716,4,24.61,1,0,0
1645,322,1368,2,19.78,0,0,1
1646,2913,775,3,21.6,0,0,1
1647,2956,1799,2,15.17,0,0,0
1648,1392,1406,3,27.36,0,0,0
1649,2982,1202,3,14.91,0,0,1
1650,2501,923,3,20.71,1,0,0
1651,501,1658,1,11.87,1,0,0
1652,2355,482,2,17.52,0,0,1
1653,1067,5,3,16.89,1,0,0
1654,2782,1687,2,10.79,0,0,0
1655,2382,1017,3,25.9,1,0,1
1656,649,328,4,22.12,0,0,0
1657,76,370,3,32.99,1,1,0
1658,1575,306,2,15.78,0,0,0
1659,534,792,2,18.36,1,0,0
1660,1339,1096,3,23.24,0,0,0
1661,1502,1013,4,30.25,1,1,0
1662,434,434,2,23.95,0,0,0
1663,2875,1717,3,19.61,1,0,0
1664,1642,1694,4,23.22,0,0,0
1665,1084,557,4,20.48,0,0,1
1666,2732,1783,2,17.83,0,0,0
1667,68,1011,2,30.4,0,1,0
1668,10,1314,4,19.48,0,0,1
1669,2478,600,2,18.01,1,0,0
1670,2076,7,2,16.75,0,0,0
1671,2358,1075,2,18.88,0,0,0
1672,1837,1013,4,28.67,0,1,0
1673,725,817,3,24.65,0,0,0
1674,851,727,3,21.68,0,0,1
1675,1552,295,3,22.16,0,0,0
1676,815,555,3,17.18,0,0,0
1677,668,918,2,20.44,0,0,0
1678,1001,684,1,14.48,0,0,0
1679,535,937,3,20.9,1,0,0
1680,267,455,2,19.31,0,0,0
1681,875,506,3,23.11,0,0,0
1682,490,200,3,22.49,0,0,0
1683,2316,1760,1,16.36,1,0,0
1684,217,1165,1,20.65,0,0,1
1685,173,800,1,18.5,1,0,0
1686,2949,832,2,18.49,1,0,1
1687,1420,1201,3,12.35,0,0,0
1688,2759,514,2,13.09,0,0,0
1689,2004,1208,4,15.76,0,0,0
1690,264,188,1,11.5,0,0,0
1691,321,1541,4,18.31,0,0,0
1692,1096,534,1,19.89,0,0,0
1693,2482,723,1,16.15,1,0,0
1694,250,158,2,19.51,0,0,0
1695,535,937,3,23.02,0,0,0
1696,1415,995,4,20.23,0,0,1
1697,349,1372,1,17.09,0,0,1
1698,1348,1651,3,18.82,1,0,0
1699,1284,522,1,12.12,0,0,0
1700,2548,1488,5,23.44,0,0,0
1701,410,1434,1,16.25,0,0,0
1702,1529,1228,2,18.22,0,0,0
1703,1479,123,2,11.67,1,0,0
1704,1340,6,1,19.35,0,0,0
1705,1512,1124,1,13.22,0,0,0
1706,1230,304,3,20.62,0,0,0
1707,1047,468,2,18.0,0,0,1
1708,795,1465,4,24.32,0,0,0
1709,1151,831,3,16.78,1,0,0
1710,1381,1465,2,11.8,0,0,0
1711,1897,779,5,23.51,0,0,0
1712,420,830,4,24.37,0,0,0
1713,2825,371,4,25.21,0,0,1
1714,2401,533,1,16.17,0,0,1
1715,1030,1646,3,17.35,0,0,0
1716,857,1354,4,20.59,0,0,0
1717,751,1262,3,15.4,0,0,0
1718,233,1478,2,17.31,0,0,0
1719,221,484,4,25.97,1,0,0
1720,1257,805,3,31.56,1,1,0
1721,1667,1153,2,21.52,0,0,1
1722,1471,318,3,21.6,0,0,1
1723,2480,1375,4,27.44,1,0,0
1724,1555,764,2,20.42,0,0,0
1725,2303,992,3,22.45,0,0,0
1726,2379,1682,5,26.73,1,0,0
1727,1601,499,2,12.95,1,0,1
1728,1047,468,4,18.76,0,0,0
1729,274,404,1,18.2,0,0,0
1730,1199,1716,2,17.69,0,0,0
1731,1512,1124,1,14.8,0,0,0
1732,2963,1353,1,15.78,0,0,0
1733,2800,1542,1,12.95,0,0,0
1734,2616,1208,3,19.25,0,0,0
1735,1411,715,2,15.4,0,0,0
1736,131,978,3,21.79,0,0,0
1737,1651,1789,1,15.97,0,0,0
1738,106,344,3,17.61,0,0,1
1739,1097,1768,1,9.31,0,0,0
1740,804,478,1,11.41,0,0,1
1741,28,405,2,12.23,0,0,1
1742,706,1365,2,18.12,0,0,0
1743,2139,235,3,18.63,1,0,0
1744,1818,511,1,17.79,0,0,1
1745,1412,243,4,22.68,0,0,1
1746,2995,558,2,15.39,0,0,0
1747,1475,1498,1,17.95,0,0,0
1748,592,1560,5,28.12,0,1,1
1749,2358,1075,2,17.17,0,0,0
1750,64,714,2,15.68,0,0,0
1751,318,147,3,20.76,0,0,0
1752,2551,961,2,22.05,0,0,1
1753,1926,497,1,9.93,0,0,0
1754,329,318,1,17.78,0,0,0
1755,1988,1138,2,17.78,0,0,0
1756,1905,26,4,25.4,0,0,0
1757,551,1002,3,21.57,0,0,0
1758,1612,731,3,18.88,0,0,0
1759,2019,580,2,19.69,0,0,0
1760,1770,1209,2,19.03,0,0,1
1761,1576,1341,1,9.61,0,0,0
1762,1464,8,1,13.37,0,0,0
1763,2460,626,3,27.59,0,0,1
1764,1190,1217,2,20.17,0,0,0
1765,2543,1665,3,21.9,0,0,0
1766,959,430,1,15.94,1,0,0
1767,2231,863,3,27.15,0,0,0
1768,817,139,3,20.13,1,0,0
1769,1381,1465,2,15.33,0,0,0
1770,2349,1779,1,18.01,0,0,0
1771,88,1071,2,18.44,0,0,0
1772,2373,587,3,20.77,1,0,0
1773,1490,1538,1,13.06,0,0,0
1774,1026,227,1,9.03,0,0,0
1775,2889,1774,2,13.4,1,0,0
1776,835,598,4,13.26,0,0,0
1777,1063,533,2,11.95,1,0,0
1778,1768,290,3,17.77,0,0,0
1779,2300,1450,2,24.17,0,0,1
1780,647,498,3,21.82,0,0,0
1781,2947,1578,2,16.71,0,0,0
1782,789,27,4,17.08,0,0,0
1783,1260,1083,2,14.37,0,0,1
1784,825,1679,2,19.47,1,0,0
1785,2149,860,4,27.85,0,0,0
1786,952,520,2,15.98,0,0,0
1787,1660,1396,1,16.95,1,0,1
1788,451,1792,1,11.62,0,0,1
1789,1572,941,2,19.29,0,0,0
1790,2258,1683,1,13.89,0,0,0
1791,944,1645,4,29.67,0,1,1
1792,564,1350,1,13.23,0,0,0
1793,2664,76,1,14.14,0,0,0
1794,747,1632,3,22.66,0,0,0
1795,2411,659,4,24.27,1,0,0
1796,827,1681,2,16.84,1,0,0
1797,2015,1274,2,15.88,0,0,0
1798,698,818,3,29.23,0,1,0
1799,20,1241,2,21.66,0,0,1
1800,593,1728,4,26.55,0,0,1
1801,1387,1157,1,16.48,0,0,0
1802,339,1268,5,25.07,0,0,0
1803,2448,180,4,15.81,0,0,0
1804,1476,475,3,22.83,0,0,1
1805,1190,1217,4,28.66,0,1,1
1806,1108,754,4,24.48,0,0,1
1807,1453,452,3,20.87,0,0,0
1808,2331,250,2,18.82,1,0,0
1809,1348,1651,2,20.65,0,0,0
1810,2421,604,1,11.26,1,0,1
1811,1360,717,5,27.41,1,0,0
1812,971,11,1,15.88,0,0,0
1813,2903,1251,1,13.03,0,0,0
1814,956,1057,3,21.8,0,0,0
1815,685,316,1,15.74,0,0,0
1816,1073,459,1,12.02,0,0,1
1817,2249,1173,2,20.79,0,0,0
1818,964,646,3,22.78,0,0,0
1819,1629,1217,3,19.45,0,0,0
1820,2945,209,3,19.18,1,0,0
1821,982,198,2,20.41,0,0,0
1822,465,332,5,25.21,1,0,0
1823,190,1668,3,21.2,1,0,0
1824,159,1314,2,23.44,1,0,0
1825,2238,438,1,14.33,0,0,0
1826,1950,83,2,18.11,1,0,0
1827,580,1202,2,21.47,0,0,0
1828,1189,1130,1,17.66,0,0,0
1829,2566,1369,3,21.84,0,0,1
1830,1089,1415,2,20.99,0,0,1
1831,1019,596,2,21.64,1,0,1
1832,490,200,2,10.07,0,0,0
1833,1955,94,1,21.76,0,0,0
1834,1113,1101,4,21.14,0,0,0
1835,288,736,3,24.61,0,0,0
1836,1909,147,4,20.02,0,0,0
1837,2113,1668,3,18.36,0,0,1
1838,347,626,2,27.49,0,0,0
1839,2153,458,1,19.69,0,0,1
1840,2859,1084,2,20.18,0,0,0
1841,2439,1695,1,20.26,0,0,0
1842,2516,1089,1,14.32,0,0,0
1843,2129,473,2,17.84,0,0,0
1844,2636,362,2,12.54,1,0,0
1845,1014,1310,1,12.6,0,0,0
1846,2572,1462,2,19.54,1,0,0
1847,1423,964,2,16.87,0,0,0
1848,1813,558,2,18.52,0,0,0
1849,1005,1056,2,15.08,0,0,0
1850,1405,72,5,23.81,1,0,0
1851,329,318,3,18.92,0,0,0
1852,992,957,3,15.56,1,0,0
1853,1162,972,3,24.91,0,0,0
1854,2624,1588,1,16.16,0,0,0
1855,556,793,2,21.35,0,0,0
1856,1479,123,2,19.18,0,0,0
1857,1395,1673,2,17.13,0,0,0
1858,1306,759,2,18.03,1,0,0
1859,2654,908,1,16.98,0,0,0
1860,2860,1142,2,13.91,0,0,1
1861,547,780,2,16.99,0,0,1
1862,698,818,2,19.67,0,0,0
1863,2291,1588,2,26.25,0,0,0
1864,1202,944,2,22.34,0,0,1
1865,198,1116,4,27.42,1,0,0
1866,731,1037,3,15.48,0,0,0
1867,1424,295,6,30.59,0,1,1
1868,624,853,2,19.99,1,0,0
1869,1520,249,3,18.12,0,0,1
1870,520,1621,1,20.72,1,0,0
1871,621,786,2,17.92,1,0,0
1872,1608,1143,1,12.15,0,0,0
1873,1538,512,1,17.3,0,0,0
1874,89,333,1,13.63,0,0,0
1875,2928,1261,4,32.27,1,1,0
1876,1415,995,4,19.27,0,0,0
1877,1923,582,1,15.19,0,0,0
1878,1116,1799,4,26.84,0,0,0
1879,955,632,2,14.16,0,0,1
1880,1822,1691,5,24.58,1,0,0
1881,1833,974,1,16.56,0,0,0
1882,1942,1363,2,21.65,0,0,0
1883,2804,194,1,12.85,0,0,0
1884,1387,1157,1,7.92,0,0,1
1885,664,1611,2,21.35,1,0,1
1886,29,1750,4,23.4,1,0,0
1887,2709,1796,3,20.58,0,0,0
1888,2817,1165,1,8.19,0,0,0
1889,2292,1250,1,11.22,0,0,0
1890,2118,1169,3,17.13,0,0,0
1891,2177,1689,3,22.64,0,0,0
1892,729,965,1,16.04,0,0,1
1893,885,552,2,26.08,0,0,0
1894,913,1115,4,20.3,1,0,0
1895,1802,758,1,13.27,1,0,0
1896,873,745,1,17.45,0,0,0
1897,689,1420,2,16.88,0,0,1
1898,2338,1600,1,9.56,1,0,0
1899,90,360,2,16.95,0,0,0
1900,2108,171,2,14.86,0,0,0
1901,2978,1429,2,21.28,1,0,0
1902,913,1115,5,24.28,0,0,0
1903,518,1547,2,21.42,1,0,0
1904,1864,1362,1,16.2,1,0,1
1905,2500,482,2,13.48,1,0,0
1906,1598,774,2,13.22,0,0,0
1907,1185,1789,1,25.72,0,0,0
1908,1199,1716,2,20.83,0,0,0
1909,661,1119,2,20.53,0,0,1
1910,1181,1384,4,29.53,0,1,0
1911,2960,801,3,18.89,0,0,0
1912,2924,1312,2,23.73,0,0,0
1913,2239,44,1,17.64,0,0,0
1914,2607,1200,2,12.83,0,0,1
1915,905,1466,2,18.29,0,0,0
1916,1190,1217,2,14.42,0,0,0
1917,1055,1405,4,25.38,0,0,1
1918,2710,212,1,16.47,0,0,0
1919,827,1681,2,17.82,0,0,0
1920,2080,1095,3,22.27,0,0,0
1921,1094,1044,3,20.71,0,0,1
1922,1247,1514,3,18.03,1,0,0
1923,2451,1039,4,18.77,1,0,0
1924,2569,222,2,16.01,0,0,0
1925,817,139,1,20.23,0,0,0
1926,113,950,1,12.54,0,0,0
1927,2013,651,3,21.48,0,0,1
1928,1776,18,1,16.05,0,0,0
1929,925,1220,2,16.33,1,0,1
1930,2691,122,2,17.55,0,0,0
1931,32,967,1,21.32,0,0,0
1932,1781,379,1,15.84,1,0,1
1933,2913,775,1,18.49,1,0,0
1934,1951,200,2,13.29,0,0,0
1935,1807,17,3,24.35,1,0,0
1936,327,402,3,24.32,0,0,0
1937,569,1337,1,9.6,1,0,0
1938,2681,156,3,23.04,0,0,0
1939,2639,1147,1,5.58,0,0,1
1940,2263,1250,2,12.74,0,0,0
1941,1649,1064,1,15.96,0,0,0
1942,2491,954,2,17.06,0,0,0
1943,976,1243,2,14.49,0,0,1
1944,343,1578,3,19.3,1,0,0
1945,766,838,2,21.85,1,0,0
1946,1331,262,3,16.14,0,0,1
1947,1592,437,2,20.84,0,0,1
1948,996,720,4,26.22,1,0,1
1949,1459,1347,2,21.99,0,0,0
1950,2304,1320,2,22.08,0,0,0
1951,1642,1694,2,20.97,0,0,1
1952,1979,671,2,16.1,0,0,0
1953,844,905,5,25.45,1,0,0
1954,1778,190,3,19.31,0,0,0
1955,1118,909,1,11.67,0,0,1
1956,2531,622,2,25.7,1,0,0
1957,2888,1387,1,17.3,0,0,0
1958,1994,44,4,20.2,1,0,1
1959,2031,1729,1,15.91,0,0,0
1960,1237,1601,1,12.41,0,0,1
1961,552,1753,4,21.27,0,0,1
1962,138,800,1,17.47,0,0,1
1963,1349,1048,2,12.74,0,0,1
1964,2474,1445,3,19.17,0,0,0
1965,1343,848,4,27.96,1,0,1
1966,2275,1365,1,15.98,1,0,0
1967,789,27,1,16.97,0,0,1
1968,2825,371,1,14.22,0,0,0
1969,413,1237,1,19.86,0,0,1
1970,6,1520,1,9.27,0,0,0
1971,609,1630,3,23.64,1,0,1
1972,2820,719,4,24.16,1,0,0
1973,2858,759,4,30.31,1,1,0
1974,2693,644,4,21.47,0,0,0
1975,1421,932,4,24.08,0,0,0
1976,2918,393,2,17.51,1,0,0
1977,1535,448,3,27.98,0,0,1
1978,1500,359,6,27.71,1,0,0
1979,1884,1642,4,26.23,0,0,0
1980,843,1152,2,15.08,1,0,0
1981,172,1269,1,13.1,0,0,0
1982,1458,35,1,14.86,1,0,0
1983,2623,1799,4,23.39,0,0,1
1984,1505,1458,1,16.86,0,0,0
1985,1302,1421,2,17.5,0,0,0
1986,1685,267,2,11.14,0,0,1
1987,232,1046,3,17.42,0,0,0
1988,1807,17,2,17.44,0,0,0
1989,720,123,2,23.83,0,0,0
1990,2452,1524,1,16.88,0,0,1
1991,1267,1377,3,18.27,0,0,0
1992,505,191,4,23.36,0,0,0
1993,2826,1668,1,19.81,1,0,0
1994,455,1351,3,22.51,0,0,1
1995,79,1218,4,23.72,0,0,1
1996,1176,1630,4,25.02,1,0,0
1997,745,139,3,16.75,0,0,0
1998,2920,1376,4,19.52,0,0,0
1999,6,1520,2,15.45,0,0,0
2000,792,570,4,17.87,0,0,0
2001,2499,1370,3,19.09,0,0,0
2002,1217,189,2,10.2,0,0,0
2003,968,1518,4,31.94,0,1,0
2004,70,224,2,17.32,1,0,0
2005,763,1344,3,19.51,0,0,0
2006,775,877,2,19.52,0,0,1
2007,1897,779,2,15.55,0,0,0
2008,1914,1414,1,16.63,0,0,0
2009,541,383,2,26.64,0,0,0
2010,1345,1487,4,22.32,0,0,0
2011,1370,514,1,13.71,0,0,0
2012,2208,1572,2,28.28,0,1,0
2013,2661,547,1,8.11,0,0,0
2014,772,445,3,17.99,0,0,0
2015,1134,1506,2,21.52,0,0,0
2016,2110,306,2,19.62,0,0,0
2017,1076,1409,2,13.52,0,0,0
2018,1732,1673,4,15.85,1,0,0
2019,2957,1240,1,14.33,0,0,0
2020,1931,852,2,16.02,0,0,0
2021,106,344,3,24.91,1,0,0
2022,795,1465,4,23.66,0,0,0
2023,1528,1028,4,23.15,1,0,0
2024,1122,611,1,14.08,0,0,0
2025,1138,377,3,18.39,0,0,0
2026,1770,1209,1,17.07,0,0,0
2027,147,506,2,12.02,0,0,1
2028,1420,1201,1,16.32,0,0,1
2029,658,1327,1,12.7,0,0,1
2030,1123,350,2,19.18,1,0,0
2031,1117,546,1,19.11,1,0,0
2032,419,994,3,19.82,0,0,1
2033,288,736,3,20.71,0,0,0
2034,230,19,2,22.79,0,0,0
2035,2112,522,1,9.81,1,0,0
2036,856,425,3,16.91,0,0,0
2037,2012,928,1,16.62,0,0,1
2038,247,9,2,10.25,0,0,0
2039,551,1002,3,16.04,0,0,0
2040,2847,635,5,24.4,0,0,0
2041,1470,1462,4,26.05,0,0,0
2042,2677,575,1,13.08,0,0,0
2043,1353,782,3,24.94,0,0,1
2044,1203,296,1,13.43,0,0,0
2045,2895,1742,1,23.95,0,0,0
2046,1883,1538,1,19.85,0,0,0
2047,2653,1319,3,20.38,1,0,0
2048,2859,1084,4,19.39,0,0,1
2049,2956,1799,1,15.05,0,0,0
2050,1441,688,4,20.81,0,0,0
2051,409,318,1,13.33,1,0,0
2052,2687,1083,1,17.73,0,0,0
2053,766,838,1,14.86,0,0,0
2054,1759,1100,2,8.45,0,0,0
2055,33,583,1,13.39,0,0,0
2056,937,456,1,13.35,0,0,0
2057,2287,1632,4,25.94,1,0,0
2058,50,1586,3,21.54,0,0,0
2059,1064,7,3,25.8,0,0,0
2060,821,907,2,22.85,1,0,0
2061,1406,606,1,12.48,0,0,0
2062,457,546,2,17.6,0,0,0
2063,1906,1320,5,20.82,1,0,1
2064,628,496,2,16.24,0,0,0
2065,863,917,1,13.0,0,0,0
2066,1383,459,1,14.5,0,0,1
2067,398,1702,4,21.2,0,0,0
2068,765,1485,2,18.17,1,0,1
2069,1185,1789,4,18.13,0,0,0
2070,1031,865,2,18.26,1,0,0
2071,978,1486,2,18.35,0,0,0
2072,2315,184,2,24.68,0,0,0
2073,271,1117,1,13.26,1,0,0
2074,672,667,3,25.54,0,0,0
2075,1883,1538,4,23.85,0,0,0
2076,2623,1799,3,19.95,1,0,1
2077,2906,217,1,16.48,0,0,0
2078,1500,359,4,23.0,1,0,1
2079,1508,817,3,16.9,0,0,1
2080,2284,1251,5,29.17,1,1,0
2081,632,1740,2,15.11,0,0,0
2082,1647,1237,4,25.93,0,0,1
2083,2468,436,2,21.98,0,0,0
2084,1780,334,3,18.22,1,0,0
2085,2915,1564,2,22.85,0,0,0
2086,2065,671,4,21.61,0,0,0
2087,1926,497,2,20.72,0,0,1
2088,2514,1294,2,18.21,0,0,0
2089,2769,1751,2,13.67,1,0,1
2090,2486,870,4,28.05,1,1,0
2091,160,116,2,18.62,0,0,0
2092,945,1362,4,25.53,0,0,1
2093,968,1518,2,20.83,0,0,0
2094,944,1645,4,24.75,0,0,1
2095,2937,544,2,17.03,0,0,1
2096,2242,100,2,16.28,0,0,0
2097,16,689,2,14.57,0,0,1
2098,2807,463,1,12.16,0,0,0
2099,2250,1375,4,28.89,0,1,0
2100,936,1571,1,6.73,0,0,0
2101,35,670,1,13.66,0,0,0
2102,1061,1084,2,18.22,0,0,0
2103,2359,1642,2,22.19,0,0,0
2104,1066,234,2,16.46,0,0,0
2105,593,1728,3,24.5,0,0,0
2106,1359,405,2,18.46,0,0,0
2107,2902,1692,3,19.72,0,0,0
2108,347,626,1,9.28,0,0,0
2109,1397,1780,2,22.72,1,0,0
2110,1083,1508,1,17.51,1,0,0
2111,1038,795,3,17.39,1,0,0
2112,914,639,1,9.43,0,0,0
2113,465,332,2,23.44,0,0,0
2114,38,590,2,23.53,0,0,1
2115,1646,1559,3,17.89,0,0,0
2116,1099,1500,3,18.64,1,0,0
2117,2632,1764,2,18.77,0,0,0
2118,2453,259,2,21.6,0,0,1
2119,1490,1538,1,16.7,0,0,0
2120,1945,1645,3,18.54,1,0,0
2121,238,1187,2,18.41,0,0,1
2122,1025,547,1,13.69,0,0,0
2123,1238,800,4,26.61,1,0,0
2124,2582,1151,5,23.82,0,0,0
2125,790,482,1,12.29,0,0,0
2126,2010,1207,1,19.15,0,0,0
