id,flight_id,age,annual_income,group_size,loyalty_tier
1788,175,30,40050.0,1,1
1789,866,29,51475.0,1,0
1790,469,31,65235.0,3,2
1791,323,57,69069.0,1,0
1792,537,57,62306.0,2,1
1793,438,43,20163.0,1,0
1794,417,37,41100.0,1,1
1795,380,41,97531.0,1,3
1796,106,26,73628.0,4,0
1797,1156,33,112109.0,1,0
1798,801,49,34990.0,1,3
1799,32,18,56554.0,1,0
1800,800,20,34394.0,4,0
1801,419,31,47911.0,1,0
1802,627,37,66446.0,1,2
1803,1200,42,35844.0,3,1
1804,861,24,39975.0,1,0
1805,24,20,44698.0,4,0
1806,784,28,43091.0,2,0
1807,979,18,36323.0,1,0
1808,790,22,47020.0,1,0
1809,1121,28,56969.0,1,1
1810,603,25,55776.0,1,0
1811,288,28,41307.0,2,0
1812,193,42,46175.0,3,1
1813,983,38,47587.0,1,0
1814,166,33,28380.0,4,0
1815,772,44,54667.0,1,0
1816,712,37,60951.0,3,2
1817,567,52,55382.0,2,1
1818,423,35,52016.0,2,0
1819,444,53,87007.0,4,1
1820,406,52,46835.0,1,1
1821,497,57,39860.0,2,3
1822,239,30,43811.0,1,2
1823,61,52,68507.0,3,3
1824,23,31,45440.0,2,0
1825,590,30,48827.0,1,0
1826,247,31,41606.0,1,0
1827,940,54,31179.0,2,1
1828,1099,24,27554.0,1,0
1829,935,25,59895.0,1,2
1830,610,18,35318.0,2,2
1831,980,50,36339.0,2,0
1832,82,37,32458.0,1,1
1833,296,36,58371.0,1,1
1834,615,18,60926.0,2,0
1835,305,33,78092.0,2,2
1836,921,53,28693.0,1,0
1837,685,39,46764.0,1,2
1838,161,36,65000.0,2,0
1839,592,26,117399.0,2,0
1840,102,33,79247.0,4,2
1841,1029,43,72901.0,3,2
1842,676,29,42165.0,2,0
1843,445,18,56206.0,1,0
1844,865,18,51226.0,2,0
1845,915,25,30532.0,1,0
1846,589,58,46516.0,1,0
1847,293,45,58727.0,1,0
1848,469,18,38740.0,1,0
1849,723,66,27354.0,1,1
1850,691,37,42902.0,4,0
1851,558,28,32780.0,1,0
1852,660,47,75775.0,2,2
1853,459,39,34071.0,4,3
1854,803,32,64206.0,1,2
1855,512,28,74274.0,3,2
1856,386,50,33403.0,2,0
1857,639,18,40404.0,1,0
1858,708,25,46730.0,1,0
1859,404,44,49236.0,2,1
1860,303,26,44226.0,1,0
1861,439,23,34536.0,1,0
1862,444,52,88943.0,3,0
1863,511,38,48248.0,2,0
1864,828,42,45697.0,1,3
1865,452,45,65482.0,5,0
1866,992,44,60347.0,1,1
1867,928,50,128021.0,1,2
1868,519,50,23187.0,3,2
1869,4,46,73271.0,1,3
1870,998,18,42450.0,1,0
1871,953,23,108267.0,1,1
1872,1010,38,47069.0,1,0
1873,1032,40,69353.0,1,2
1874,742,27,49506.0,1,1
1875,868,18,50578.0,2,0
1876,193,47,33136.0,4,0
1877,774,36,126790.0,2,0
1878,1065,30,20934.0,1,1
1879,972,26,56816.0,1,2
1880,935,66,46399.0,1,0
1881,800,18,39651.0,1,0
1882,362,31,27426.0,2,0
1883,247,40,29168.0,2,1
1884,151,25,45728.0,1,1
1885,737,41,25628.0,3,0
1886,424,37,28273.0,1,1
1887,156,51,53777.0,1,3
1888,775,42,61298.0,1,1
1889,416,43,62012.0,1,0
1890,850,44,51664.0,2,1
1891,822,44,68624.0,1,0
1892,724,54,122040.0,1,2
1893,480,19,34817.0,4,0
1894,724,40,77340.0,1,0
1895,12,41,19001.0,2,1
1896,1098,35,89300.0,1,2
1897,451,30,34056.0,1,0
1898,635,55,44973.0,1,1
1899,987,49,52364.0,1,1
1900,371,39,43211.0,1,0
1901,617,50,44470.0,3,0
1902,842,27,21804.0,1,2
1903,434,18,26642.0,1,0
1904,894,31,105496.0,2,1
1905,1164,39,24037.0,1,0
1906,1146,34,32201.0,1,2
1907,973,55,102794.0,3,2
1908,822,43,29635.0,2,0
1909,733,41,80284.0,1,2
1910,257,51,60888.0,1,0
1911,338,31,93548.0,3,1
1912,832,55,60659.0,3,3
1913,3,30,40488.0,1,0
1914,430,59,35761.0,1,1
1915,837,47,92658.0,1,1
1916,889,28,79391.0,2,1
1917,976,54,97086.0,3,1
1918,1053,23,86772.0,3,2
1919,886,42,66287.0,1,2
1920,513,30,43265.0,1,2
1921,1008,18,51434.0,4,0
1922,435,33,83282.0,2,0
1923,485,30,25725.0,1,2
1924,350,34,113244.0,2,1
1925,77,24,128271.0,3,1
1926,418,50,18139.0,4,1
1927,819,54,46046.0,1,2
1928,446,35,34784.0,4,0
1929,1189,58,77415.0,1,1
1930,684,33,43690.0,3,1
1931,518,55,49472.0,1,1
1932,1053,31,87489.0,1,0
1933,454,19,69774.0,3,0
1934,606,35,54340.0,4,0
1935,425,44,38859.0,3,0
1936,156,46,58234.0,1,1
1937,568,37,40581.0,3,0
1938,288,62,39165.0,2,0
1939,596,61,72893.0,1,0
1940,7,31,30102.0,2,1
1941,555,45,56326.0,3,0
1942,606,35,42229.0,2,1
1943,985,43,92542.0,1,0
1944,629,31,27148.0,1,0
1945,565,41,95876.0,1,0
1946,807,37,58129.0,4,0
1947,1127,46,29562.0,1,1
1948,272,40,154591.0,2,1
1949,117,52,38799.0,3,1
1950,855,37,81420.0,1,0
1951,374,38,33687.0,1,0
1952,831,26,49748.0,1,2
1953,74,36,42404.0,1,0
1954,303,28,63755.0,1,0
1955,595,25,48855.0,1,0
1956,59,44,35357.0,3,3
1957,276,48,61762.0,2,0
1958,371,37,114939.0,3,0
1959,757,33,57278.0,3,0
1960,1131,24,41144.0,1,1
1961,58,41,93736.0,1,0
1962,243,31,30965.0,2,0
1963,565,40,61889.0,1,2
1964,306,30,52607.0,2,0
1965,683,61,47892.0,1,1
1966,708,39,29175.0,2,0
1967,559,29,60179.0,1,3
1968,635,19,102472.0,1,1
1969,336,43,58418.0,4,1
1970,338,58,57384.0,1,0
1971,150,18,46356.0,2,1
1972,938,45,67316.0,1,0
1973,182,36,48972.0,4,1
1974,158,38,67508.0,1,0
1975,97,42,40755.0,2,3
1976,916,35,45858.0,5,1
1977,951,35,162330.0,1,1
1978,170,41,26135.0,1,1
1979,696,33,39403.0,3,0
1980,927,24,37751.0,2,0
1981,663,43,56612.0,2,0
1982,1126,18,40613.0,1,0
1983,1065,19,78671.0,1,2
1984,582,43,53438.0,2,1
1985,1065,26,65778.0,5,1
1986,257,18,55226.0,1,0
1987,50,67,58784.0,1,1
1988,569,63,33341.0,2,2
1989,464,43,44697.0,1,0
1990,712,37,44587.0,1,0
1991,839,46,50283.0,4,2
1992,867,56,38652.0,1,1
1993,468,44,52552.0,1,0
1994,193,32,69567.0,2,2
1995,155,61,31489.0,2,0
1996,124,29,78062.0,2,1
1997,299,29,51891.0,1,3
1998,827,38,76349.0,1,0
1999,380,44,75730.0,1,2
2000,719,38,108342.0,2,1
2001,61,18,43346.0,1,0
2002,1047,42,68059.0,1,1
2003,281,39,41512.0,1,0
2004,1033,60,27912.0,2,1
2005,222,26,128888.0,1,0
2006,1009,42,40133.0,1,3
2007,44,18,42090.0,1,0
2008,786,43,84229.0,1,2
2009,137,56,41255.0,2,1
2010,111,32,37164.0,1,0
2011,1142,47,111561.0,1,3
2012,263,48,37589.0,1,3
2013,826,52,48562.0,1,0
2014,247,47,74112.0,2,1
2015,1135,42,69946.0,1,2
2016,193,29,42321.0,1,1
2017,908,43,35161.0,1,0
2018,235,50,93533.0,1,2
2019,709,37,115049.0,2,1
2020,915,38,35301.0,2,1
2021,342,51,39349.0,3,0
2022,786,36,33936.0,4,1
2023,1119,61,93082.0,1,2
2024,693,29,21817.0,1,2
2025,261,32,83993.0,2,2
2026,970,29,66009.0,1,2
2027,821,51,99645.0,2,1
2028,736,47,63446.0,2,0
2029,204,25,31166.0,2,1
2030,352,38,47133.0,3,1
2031,800,34,63975.0,2,2
2032,520,49,84891.0,2,2
2033,723,36,40560.0,1,0
2034,290,43,57113.0,1,2
2035,675,32,26607.0,4,1
2036,22,30,101759.0,5,3
2037,28,70,69757.0,1,0
2038,760,41,24361.0,2,0
2039,635,64,55946.0,4,2
2040,181,45,46108.0,1,1
2041,430,35,47081.0,4,1
2042,246,43,33042.0,2,2
2043,216,18,120394.0,2,3
2044,323,18,68978.0,1,0
2045,550,26,60730.0,1,2
2046,832,35,48314.0,1,3
2047,1053,19,67122.0,1,0
2048,782,38,93503.0,3,0
2049,1037,35,87881.0,1,1
2050,474,43,93661.0,2,1
2051,583,36,68471.0,2,1
2052,171,18,25384.0,1,1
2053,524,50,26228.0,2,2
2054,572,24,74196.0,1,1
2055,854,24,28104.0,4,0
2056,449,53,102572.0,1,2
2057,784,45,59923.0,1,0
2058,685,53,36653.0,2,0
2059,1165,36,64594.0,1,2
2060,262,28,54442.0,1,2
2061,136,70,53005.0,5,1
2062,519,46,109894.0,1,3
2063,829,38,60185.0,3,3
2064,336,32,36476.0,1,0
2065,179,26,35184.0,1,3
2066,619,21,52070.0,3,0
2067,814,31,38552.0,1,2
2068,1085,44,51608.0,1,1
2069,782,39,43699.0,2,0
2070,1170,43,24483.0,3,1
2071,316,56,42987.0,4,2
2072,1162,22,96013.0,1,1
2073,644,38,21777.0,1,2
2074,568,36,32954.0,1,0
2075,50,37,88060.0,2,0
2076,990,50,127740.0,1,3
2077,757,23,100920.0,1,1
2078,1092,50,27583.0,3,2
2079,329,67,58623.0,2,0
2080,1160,18,47636.0,5,3
2081,573,39,76732.0,2,0
2082,558,49,37954.0,2,2
2083,791,62,71268.0,2,1
2084,932,47,48413.0,2,2
2085,704,44,70397.0,2,2
2086,994,39,96976.0,1,0
2087,885,47,64254.0,3,2
2088,82,30,48275.0,1,1
2089,29,42,33117.0,1,1
2090,869,18,39490.0,4,0
2091,272,59,35518.0,1,3
2092,8,45,45113.0,4,0
2093,296,34,32707.0,1,1
2094,1145,36,34495.0,1,0
2095,463,65,29412.0,3,0
2096,1128,72,32183.0,1,1
2097,607,50,49624.0,3,2
2098,163,34,64771.0,1,0
2099,418,45,29853.0,2,0
2100,180,46,63184.0,1,2
2101,521,33,44292.0,3,1
2102,641,38,66153.0,4,0
2103,632,50,35041.0,1,1
2104,987,50,42356.0,1,0
2105,1152,35,52083.0,2,0
2106,261,44,111100.0,2,1
2107,384,45,34414.0,1,0
2108,801,34,52440.0,4,0
2109,663,36,73939.0,1,1
2110,764,23,41116.0,2,0
2111,574,59,95259.0,1,1
2112,1192,39,62779.0,1,2
2113,1104,44,33080.0,1,1
2114,867,18,28022.0,2,0
2115,826,50,41314.0,2,1
2116,681,55,81862.0,2,1
2117,912,44,52025.0,1,2
2118,468,53,120464.0,2,0
2119,518,27,59298.0,1,0
2120,1171,32,43964.0,4,0
2121,1097,51,80847.0,1,2
2122,873,31,40218.0,4,2
2123,136,31,39305.0,3,1
2124,153,43,51099.0,2,3
2125,626,28,23945.0,3,0
2126,1147,71,19509.0,1,1
2127,196,28,46219.0,2,0
2128,1074,32,48811.0,1,1
2129,865,24,65897.0,2,3
2130,701,18,70131.0,3,1
2131,341,32,43681.0,3,2
2132,1024,53,72222.0,1,1
2133,1087,59,61775.0,1,0
2134,439,40,45479.0,2,0
2135,591,43,46972.0,1,3
2136,407,30,40413.0,2,1
2137,738,20,45508.0,2,0
2138,865,30,43470.0,2,1
2139,489,33,51450.0,1,1
2140,265,29,28400.0,2,0
2141,392,31,139703.0,1,1
2142,41,33,55333.0,1,0
2143,698,22,58394.0,1,0
2144,719,52,65848.0,1,2
2145,453,61,41674.0,1,3
2146,907,39,38669.0,1,1
2147,611,34,34890.0,1,0
2148,192,43,50802.0,4,2
2149,840,39,52321.0,2,0
2150,780,30,72720.0,1,0
2151,368,34,49406.0,1,1
2152,687,49,26332.0,1,1
2153,175,54,27941.0,2,1
2154,251,18,81603.0,3,2
2155,247,47,35925.0,1,0
2156,648,29,167650.0,1,0
2157,221,59,44115.0,5,1
2158,314,24,24062.0,1,2
2159,441,41,25877.0,2,1
2160,576,25,72395.0,1,2
2161,651,47,32586.0,1,0
2162,565,35,64726.0,1,1
2163,234,34,68952.0,4,0
2164,1034,32,76014.0,3,0
2165,409,47,24411.0,3,0
2166,277,23,51993.0,2,0
2167,673,26,20004.0,3,0
2168,83,59,33912.0,1,2
2169,193,18,59757.0,3,3
2170,142,40,41879.0,1,3
2171,150,31,79765.0,1,0
2172,715,33,64308.0,4,0
2173,588,36,31177.0,1,1
2174,550,18,41027.0,1,1
2175,1150,30,46897.0,2,0
2176,403,56,60019.0,4,2
2177,814,48,43159.0,2,1
2178,156,27,53098.0,1,1
2179,308,54,18691.0,1,0
2180,334,24,88782.0,1,1
2181,133,33,30560.0,1,0
2182,203,33,102392.0,1,0
2183,382,34,58638.0,1,0
2184,117,29,41945.0,1,0
2185,811,39,44864.0,3,0
2186,727,43,72207.0,1,1
2187,1147,37,36040.0,1,0
2188,668,62,30203.0,1,0
2189,8,48,50607.0,1,2
2190,1077,54,88100.0,5,0
2191,6,53,44538.0,5,0
2192,1117,23,57058.0,1,0
2193,668,19,88525.0,1,0
2194,659,47,35954.0,1,1
2195,581,51,62532.0,3,1
2196,243,34,55075.0,5,1
2197,844,37,18854.0,1,1
2198,56,32,43673.0,1,1
2199,371,31,65167.0,4,1
2200,701,35,30071.0,5,1
2201,897,27,66851.0,1,1
2202,256,52,89384.0,2,1
2203,348,18,39513.0,1,1
2204,366,30,99549.0,2,0
2205,784,34,86191.0,1,1
2206,392,44,58619.0,1,1
2207,460,59,52282.0,1,0
2208,783,36,39965.0,1,1
2209,615,46,66884.0,3,0
2210,267,48,39484.0,2,1
2211,1109,35,25280.0,4,2
2212,1176,55,43252.0,3,3
2213,88,40,57167.0,5,1
2214,1056,41,33883.0,1,0
2215,379,26,33786.0,5,2
2216,311,35,38609.0,2,2
2217,758,54,51129.0,3,2
2218,875,45,118226.0,1,2
2219,462,25,24559.0,4,0
2220,403,67,32768.0,2,1
2221,735,37,46739.0,2,1
2222,747,56,48019.0,1,2
2223,159,56,43493.0,5,1
2224,1124,47,109729.0,1,3
2225,23,22,105640.0,1,2
2226,765,43,38602.0,5,1
2227,867,30,42153.0,4,1
2228,619,20,104659.0,3,3
2229,849,29,31825.0,1,0
2230,635,26,61290.0,1,2
2231,1077,42,32970.0,4,1
2232,580,39,39752.0,1,0
2233,214,46,52274.0,1,0
2234,824,36,61331.0,1,0
2235,203,20,59962.0,1,0
2236,229,21,61948.0,3,0
2237,663,34,49359.0,2,3
2238,770,48,42740.0,2,0
2239,923,41,106624.0,2,1
2240,61,37,56848.0,2,2
2241,682,39,37366.0,2,0
2242,1055,18,49924.0,1,3
2243,364,45,27202.0,2,1
2244,673,57,28079.0,1,0
2245,219,47,50577.0,5,1
2246,958,34,39475.0,3,0
2247,699,63,52034.0,1,0
2248,163,27,63378.0,1,1
2249,660,29,34125.0,1,0
2250,958,64,47196.0,1,0
2251,1127,31,34476.0,2,0
2252,847,50,28656.0,4,0
2253,411,47,59576.0,2,1
2254,684,39,39585.0,2,1
2255,1088,45,144683.0,1,0
2256,645,53,50208.0,1,0
2257,796,52,80208.0,1,3
2258,608,47,34825.0,1,0
2259,948,52,57131.0,1,2
2260,201,55,64305.0,3,2
2261,1083,33,42096.0,2,0
2262,748,26,35141.0,2,1
2263,510,56,46638.0,2,0
2264,651,36,36302.0,1,0
2265,635,31,24379.0,1,0
2266,286,58,79166.0,1,3
2267,946,56,39252.0,1,0
2268,991,41,39540.0,3,3
2269,456,18,40103.0,1,0
2270,336,34,132086.0,2,3
2271,1023,41,64233.0,1,1
2272,68,42,32470.0,1,0
2273,128,43,63381.0,1,0
2274,933,18,65957.0,2,1
2275,740,40,39318.0,1,0
2276,689,18,78337.0,1,2
2277,1155,44,50349.0,1,0
2278,455,28,50790.0,2,0
2279,688,22,41888.0,3,1
2280,292,49,47282.0,1,0
2281,688,50,90970.0,1,0
2282,196,60,99961.0,1,0
2283,1014,40,47701.0,3,2
2284,546,26,33797.0,2,0
2285,32,43,63603.0,2,0
2286,919,78,23044.0,4,0
2287,644,32,47766.0,1,2
2288,694,43,44161.0,2,0
2289,723,49,46361.0,5,0
2290,79,38,88224.0,5,1
2291,47,39,75535.0,4,0
2292,112,18,70540.0,1,2
2293,910,30,48681.0,1,1
2294,15,47,79695.0,1,0
2295,487,67,29107.0,2,0
2296,802,35,72850.0,1,1
2297,432,54,31402.0,1,0
2298,561,56,83188.0,1,0
2299,1122,41,38424.0,1,1
2300,1058,18,72508.0,5,3
2301,442,38,74240.0,2,2
2302,534,33,53940.0,1,0
2303,801,58,30788.0,1,1
2304,154,27,65388.0,1,2
2305,568,38,56419.0,1,1
2306,199,46,50022.0,2,3
2307,492,36,49425.0,2,1
2308,274,34,78851.0,2,3
2309,470,43,35929.0,3,1
2310,521,44,92843.0,3,1
2311,1181,22,72613.0,2,2
2312,841,34,70041.0,1,2
2313,947,18,90658.0,1,1
2314,677,64,41673.0,2,0
2315,357,46,28094.0,1,1
2316,280,60,90071.0,1,2
2317,678,32,51874.0,1,0
2318,495,50,44532.0,3,1
2319,333,21,40423.0,2,0
2320,1016,49,169024.0,1,3
2321,118,37,55760.0,1,3
2322,349,55,54152.0,1,0
2323,815,51,55403.0,3,1
2324,275,18,30370.0,2,1
2325,701,42,61878.0,2,2
2326,1112,58,87652.0,1,0
2327,1175,18,45183.0,1,1
2328,1149,44,82870.0,1,0
2329,416,39,22258.0,3,1
2330,955,29,55605.0,1,2
2331,375,45,26319.0,1,0
2332,255,43,40139.0,2,0
2333,994,35,24103.0,3,1
2334,1187,18,44008.0,1,0
2335,391,39,35951.0,1,0
2336,17,39,37196.0,1,1
2337,831,18,37882.0,3,0
2338,322,49,90325.0,3,0
2339,1052,30,63898.0,2,0
2340,337,47,55569.0,1,1
2341,320,40,35188.0,1,2
2342,1169,31,59519.0,5,1
2343,1033,57,38694.0,1,0
2344,271,41,34655.0,2,2
2345,960,33,31906.0,2,2
2346,498,21,39355.0,1,1
2347,953,24,47946.0,1,3
2348,647,41,33841.0,1,1
2349,405,46,47606.0,2,2
2350,496,44,48134.0,2,1
2351,18,29,25939.0,2,1
2352,980,45,71197.0,2,1
2353,19,43,43044.0,2,1
2354,525,39,50128.0,1,0
2355,79,32,124696.0,5,3
2356,628,24,47739.0,3,0
2357,192,39,63232.0,1,1
2358,798,64,65386.0,1,1
2359,288,49,103686.0,2,1
2360,367,26,98108.0,1,0
2361,334,53,46972.0,4,0
2362,328,53,52387.0,1,0
2363,853,33,61690.0,1,1
2364,875,24,18000.0,1,0
2365,186,48,103285.0,1,0
2366,30,45,59714.0,5,0
2367,1038,34,25802.0,1,0
2368,207,26,39444.0,2,0
2369,655,29,37767.0,1,1
2370,875,47,20125.0,1,1
2371,1113,34,49628.0,4,0
2372,513,45,26403.0,3,0
2373,84,51,56802.0,1,0
2374,645,50,20721.0,1,2
2375,21,44,38482.0,4,0
2376,310,46,40441.0,2,0
2377,983,31,38451.0,2,1
2378,394,34,70915.0,1,0
2379,51,42,18838.0,3,1
2380,401,47,22213.0,2,0
2381,480,44,49465.0,2,1
2382,1124,39,83787.0,2,2
2383,31,27,135423.0,1,3
2384,431,26,196707.0,1,0
2385,838,43,118886.0,1,2
2386,817,34,62995.0,1,1
2387,1122,29,43530.0,2,2
2388,949,28,44259.0,4,2
2389,1032,32,41489.0,2,0
2390,346,43,71147.0,1,2
2391,1081,26,54050.0,1,0
2392,108,38,34031.0,1,0
2393,897,25,43630.0,3,0
2394,1020,31,33900.0,2,0
2395,256,33,18000.0,2,1
2396,250,48,18000.0,1,2
2397,682,63,55803.0,1,0
2398,49,18,53312.0,1,2
2399,583,46,60238.0,1,0
2400,414,55,55498.0,1,1
2401,267,23,42037.0,1,0
2402,612,36,61297.0,1,1
2403,781,39,29086.0,2,1
2404,279,26,67457.0,1,1
2405,363,66,58336.0,1,0
2406,1182,42,25612.0,5,1
2407,817,33,96955.0,5,3
2408,225,43,42846.0,5,0
2409,408,47,48314.0,2,1
2410,5,42,57886.0,2,1
2411,1182,41,50548.0,1,2
2412,938,46,60793.0,1,0
2413,439,46,64021.0,2,3
2414,924,43,28575.0,1,0
2415,326,21,73491.0,2,3
2416,145,21,55336.0,1,0
2417,625,37,51155.0,1,1
2418,681,36,33465.0,1,1
2419,1005,39,50574.0,4,1
2420,517,22,48336.0,1,0
2421,622,28,27968.0,2,3
2422,44,20,74954.0,1,0
2423,126,51,34767.0,2,0
2424,490,40,56673.0,4,3
2425,693,27,48262.0,1,3
2426,1127,46,57405.0,4,1
2427,488,27,46149.0,5,0
2428,959,30,35704.0,1,1
2429,677,54,45481.0,1,1
2430,949,25,45389.0,2,0
2431,495,29,23771.0,2,0
2432,641,42,50125.0,2,0
2433,458,38,76064.0,1,1
2434,170,20,52787.0,3,0
2435,455,26,78908.0,1,1
2436,1004,21,34602.0,1,2
2437,804,18,30600.0,1,0
2438,1151,42,45827.0,2,2
2439,89,48,44078.0,2,0
2440,762,46,67021.0,1,3
2441,1193,75,35793.0,1,0
2442,629,40,43934.0,2,1
2443,799,21,47083.0,2,1
2444,851,18,35565.0,1,2
2445,952,43,18000.0,1,1
2446,895,28,55087.0,1,2
2447,1114,29,53534.0,2,1
2448,961,44,22212.0,2,0
2449,392,40,41795.0,3,0
2450,469,40,27652.0,2,0
2451,170,53,33183.0,4,0
2452,324,60,50467.0,1,1
2453,261,27,47348.0,1,1
2454,1097,36,51520.0,2,1
2455,712,48,33809.0,1,0
2456,569,35,21361.0,1,0
2457,118,35,53430.0,1,2
2458,122,34,46635.0,3,2
2459,493,50,53950.0,1,0
2460,766,61,33212.0,3,0
2461,200,42,50018.0,4,2
2462,758,27,79668.0,4,1
2463,984,39,119801.0,2,1
2464,124,33,53215.0,1,1
2465,827,36,58452.0,3,0
2466,694,43,31950.0,1,2
2467,228,37,53196.0,2,0
2468,288,23,35818.0,1,1
2469,591,61,59146.0,4,2
2470,383,45,85061.0,1,3
2471,211,25,19906.0,3,0
2472,502,62,34720.0,2,1
2473,143,28,36520.0,5,0
2474,1101,33,24239.0,5,0
2475,1138,60,29329.0,3,2
2476,1126,61,39666.0,3,1
2477,1071,22,100176.0,2,0
2478,1111,45,45115.0,3,2
2479,420,20,83166.0,2,0
2480,380,29,54046.0,2,1
2481,257,29,31321.0,2,0
2482,177,18,56373.0,2,3
2483,177,34,68183.0,3,2
2484,285,37,44687.0,2,1
2485,763,31,47538.0,1,0
2486,438,33,75787.0,2,2
2487,782,36,77107.0,2,1
2488,92,40,33993.0,1,0
2489,932,40,60040.0,1,0
2490,1017,35,54996.0,1,0
2491,405,19,38066.0,1,2
2492,149,48,61670.0,1,2
2493,645,21,71124.0,2,0
2494,273,50,23764.0,1,2
2495,307,50,72553.0,3,2
2496,1057,55,46567.0,3,0
2497,20,52,36825.0,5,0
2498,683,43,61381.0,1,1
2499,1138,43,46000.0,1,1
2500,423,25,54289.0,3,0
2501,1003,45,50668.0,2,1
2502,955,40,49454.0,1,2
2503,77,38,45723.0,1,0
2504,830,32,44504.0,3,0
2505,110,23,95357.0,2,0
2506,721,33,29258.0,1,0
2507,470,49,39599.0,1,0
2508,976,18,62460.0,4,1
2509,705,33,46999.0,1,0
2510,529,48,50084.0,4,0
2511,7,31,85483.0,3,1
2512,253,29,34877.0,2,1
2513,76,53,54069.0,2,0
2514,18,29,34066.0,1,0
2515,1148,42,34939.0,2,1
2516,635,50,50037.0,1,0
2517,1098,43,39643.0,1,1
2518,2,40,92173.0,1,0
2519,125,51,18771.0,3,3
2520,277,62,42191.0,2,0
2521,1107,18,23138.0,1,0
2522,121,32,35478.0,2,0
2523,564,33,50255.0,1,0
2524,335,26,29416.0,2,0
2525,400,18,118948.0,1,1
2526,1087,34,18569.0,2,1
2527,639,26,51500.0,1,0
2528,210,25,27132.0,1,0
2529,643,35,38050.0,1,0
2530,1055,30,60619.0,1,0
2531,309,25,53158.0,2,0
2532,514,19,37538.0,5,0
2533,1190,20,74122.0,3,1
2534,7,34,75601.0,2,1
2535,1090,30,33551.0,3,2
2536,563,51,54771.0,2,1
2537,1162,34,40361.0,2,1
2538,1046,33,30604.0,2,0
2539,1086,46,37894.0,1,0
2540,1081,24,89719.0,1,3
2541,40,33,36249.0,1,0
2542,833,56,49474.0,1,1
2543,1029,36,57241.0,1,1
2544,22,27,40211.0,2,0
2545,242,24,68005.0,1,0
2546,794,33,29280.0,2,0
2547,394,50,36162.0,1,1
2548,135,22,51257.0,1,3
2549,907,22,37379.0,2,1
2550,710,45,59002.0,1,2
2551,503,43,18568.0,1,0
2552,344,46,72320.0,1,0
2553,865,54,56931.0,1,0
2554,206,65,19211.0,1,0
2555,1008,34,51275.0,1,3
2556,406,18,36155.0,1,0
2557,649,29,97585.0,1,0
2558,52,18,56283.0,3,0
2559,21,27,54896.0,1,0
2560,923,25,43218.0,1,2
2561,533,18,65813.0,2,0
2562,457,58,51517.0,3,3
2563,362,41,54046.0,1,1
2564,310,38,62680.0,2,0
2565,685,32,98590.0,2,1
2566,1198,54,74523.0,1,0
2567,676,53,64566.0,4,1
2568,1036,45,30249.0,1,1
2569,495,46,92492.0,2,0
2570,408,44,75304.0,3,3
2571,958,49,69572.0,2,1
2572,550,45,103004.0,1,0
2573,950,48,76053.0,1,3
2574,243,41,37230.0,1,2
2575,373,51,31337.0,2,2
2576,302,56,70465.0,1,1
2577,277,25,32908.0,1,0
2578,1182,57,44884.0,2,1
2579,1103,18,44599.0,4,0
2580,1018,26,82934.0,1,2
2581,701,39,33369.0,2,0
2582,1083,48,105953.0,3,1
2583,785,40,62487.0,1,0
2584,1148,36,87070.0,3,2
2585,85,38,31078.0,1,0
2586,1136,35,52041.0,1,1
2587,259,42,67199.0,1,1
2588,673,54,25974.0,1,0
2589,623,47,76185.0,1,0
2590,702,36,35474.0,2,1
2591,934,35,25279.0,2,1
2592,607,46,36209.0,2,1
2593,880,28,38323.0,5,2
2594,965,38,19263.0,1,0
2595,940,65,71890.0,4,3
2596,72,48,104141.0,1,2
2597,552,18,53965.0,3,1
2598,790,59,43015.0,2,1
2599,1128,39,20342.0,3,0
2600,261,18,53034.0,1,3
2601,1067,23,108260.0,1,2
2602,238,18,40957.0,1,0
2603,64,55,29544.0,1,1
2604,364,29,71244.0,1,2
2605,313,47,77400.0,1,1
2606,496,51,47241.0,2,3
2607,1082,58,71679.0,2,1
2608,349,67,109884.0,2,3
2609,784,24,25118.0,4,2
2610,771,33,52555.0,1,0
2611,164,56,39912.0,1,0
2612,935,44,58466.0,1,3
2613,412,37,72447.0,1,3
2614,830,32,40824.0,1,1
2615,127,18,54716.0,1,2
2616,1065,31,62472.0,3,1
2617,48,18,42906.0,1,2
2618,1134,37,114353.0,2,2
2619,76,37,36211.0,1,2
2620,283,32,43129.0,2,2
2621,127,52,37294.0,2,0
2622,286,48,31334.0,1,1
2623,287,38,31546.0,1,1
2624,654,44,74900.0,3,0
2625,814,55,99985.0,1,1
2626,78,27,123519.0,3,1
2627,458,37,30743.0,1,0
2628,806,55,22437.0,2,0
2629,1051,44,45642.0,1,1
2630,849,19,78936.0,1,0
2631,654,23,26432.0,1,1
2632,490,30,66104.0,2,3
2633,726,36,77321.0,2,0
2634,914,22,49380.0,1,0
2635,1011,57,117976.0,2,3
2636,662,46,32967.0,2,0
2637,1140,35,52422.0,2,0
2638,135,47,31234.0,4,3
2639,563,43,23302.0,1,1
2640,713,34,32502.0,4,3
2641,392,45,36472.0,3,2
2642,670,18,53410.0,1,0
2643,468,67,39638.0,1,2
2644,572,62,69272.0,2,1
2645,62,59,35759.0,4,1
2646,376,30,39019.0,2,0
2647,270,56,41230.0,2,0
2648,129,38,59164.0,1,1
2649,1178,30,25312.0,2,1
2650,253,23,80373.0,5,1
2651,775,28,109315.0,3,0
2652,736,37,66939.0,1,0
