id,passenger_id,flight_id,fare_class,purchase_channel,ticket_price,ancillaries_spend
1447,1752,998,0,3,198.4,120.2
1448,2244,673,1,2,539.31,42.63
1449,2860,816,0,2,249.01,37.62
1450,2440,762,1,1,228.36,47.09
1451,1089,438,0,2,223.54,32.57
1452,3300,170,1,3,473.34,56.42
1453,3618,25,0,2,233.76,12.44
1454,4160,720,1,1,247.67,31.84
1455,4196,82,2,2,293.72,10.68
1456,2766,713,0,1,159.34,27.56
1457,2795,697,0,2,403.59,50.45
1458,2476,1126,2,0,468.77,97.07
1459,1320,1067,0,1,395.92,39.69
1460,2118,468,0,3,308.86,0.0
1461,3331,182,0,0,334.92,44.69
1462,1409,425,0,0,721.44,26.07
1463,2232,580,0,0,201.63,27.83
1464,910,471,0,0,385.41,7.68
1465,3718,194,1,1,547.61,31.85
1466,3314,691,0,3,674.98,25.82
1467,2996,15,1,3,488.78,123.0
1468,3759,255,1,2,1102.55,19.59
1469,1222,76,0,3,274.61,37.41
1470,403,934,0,0,579.56,20.41
1471,200,953,0,2,399.87,10.97
1472,1496,33,2,2,371.13,60.73
1473,2125,626,2,0,390.61,68.87
1474,2221,735,1,0,466.51,29.08
1475,3611,338,1,0,1045.36,74.54
1476,2883,692,1,3,373.67,23.3
1477,958,1170,1,0,500.91,46.07
1478,3652,132,0,1,368.45,33.16
1479,1584,726,0,0,45.0,1.57
1480,165,108,0,0,554.83,24.67
1481,3652,132,0,0,334.69,40.85
1482,1973,182,0,2,363.43,3.13
1483,2513,76,0,3,283.42,58.83
1484,1531,225,1,2,1015.34,63.75
1485,1838,161,0,2,330.63,28.34
1486,2746,860,0,1,91.82,41.33
1487,497,940,0,2,590.22,15.19
1488,2824,582,0,2,312.91,4.27
1489,1611,1026,0,3,304.07,11.42
1490,2113,1104,2,1,253.41,15.58
1491,2337,831,0,2,810.27,47.24
1492,1065,697,2,0,750.63,11.45
1493,2729,126,1,0,1241.39,22.35
1494,3707,645,2,1,311.08,37.96
1495,1503,191,0,2,274.22,5.47
1496,3720,832,0,0,259.43,57.2
1497,3887,1106,1,0,546.74,40.49
1498,3280,794,0,2,754.95,62.22
1499,1836,921,0,0,155.52,26.86
1500,1885,737,0,0,235.64,36.25
1501,956,1005,1,1,519.0,6.32
1502,2336,17,0,0,733.76,41.13
1503,2515,1148,0,1,134.04,23.9
1504,4011,104,1,2,229.36,8.82
1505,1903,434,0,2,195.36,16.33
1506,2416,145,0,2,70.63,13.4
1507,2830,1111,0,1,335.48,11.52
1508,314,63,1,3,372.57,28.85
1509,225,1003,0,0,400.3,34.4
1510,3507,283,0,0,235.88,27.67
1511,996,742,0,1,240.98,35.79
1512,1874,742,0,2,247.04,15.25
1513,867,988,1,0,1095.49,38.77
1514,4021,1159,1,2,1082.45,24.97
1515,3072,1103,1,1,969.45,69.25
1516,3186,707,0,1,371.63,11.64
1517,4037,1137,0,3,82.6,31.19
1518,3299,806,1,0,543.8,32.47
1519,2715,463,0,1,368.44,43.87
1520,849,608,1,3,677.03,10.03
1521,2534,7,0,3,358.98,14.49
1522,2604,364,0,0,315.9,65.6
1523,157,377,0,0,338.04,22.18
1524,2294,15,1,2,479.58,52.58
1525,2810,15,0,1,267.68,8.66
1526,1822,239,2,2,465.93,64.43
1527,3435,325,1,2,203.56,21.33
1528,2945,1002,1,2,364.43,22.86
1529,1309,885,0,0,412.43,26.51
1530,3687,1044,0,0,584.7,11.66
1531,3867,678,1,1,281.51,49.9
1532,3586,119,0,1,100.74,23.93
1533,2738,333,0,1,320.2,25.86
1534,2681,1046,0,0,208.64,9.23
1535,3256,573,0,1,83.24,11.85
1536,3980,425,0,3,679.9,22.81
1537,2900,1124,0,2,217.49,28.92
1538,1916,889,1,1,924.25,33.55
1539,2330,955,1,0,187.93,90.98
1540,1697,953,2,3,976.11,8.94
1541,2184,117,1,0,504.37,82.63
1542,3392,14,0,2,190.12,42.08
1543,466,540,1,2,321.73,32.5
1544,3663,637,0,2,286.99,19.33
1545,603,860,1,2,303.75,12.99
1546,4071,290,0,1,203.69,35.67
1547,1416,360,0,0,582.86,53.68
1548,2204,366,0,3,151.46,26.0
1549,1641,156,1,1,638.35,23.03
1550,1656,1186,0,1,98.0,18.23
1551,719,847,0,2,246.92,39.87
1552,96,572,1,1,282.77,8.06
1553,2303,801,1,2,272.72,16.6
1554,953,1150,0,2,480.2,20.08
1555,1285,21,0,0,221.18,46.81
1556,1098,286,1,1,487.1,17.59
1557,3080,277,1,0,261.36,36.71
1558,1940,7,0,2,242.01,146.83
1559,3563,381,0,0,327.53,18.6
1560,2015,1135,1,2,238.78,87.46
1561,3585,584,2,1,471.82,30.71
1562,2834,879,0,0,365.11,14.02
1563,2383,31,0,3,319.21,61.11
1564,1525,209,0,1,447.09,17.46
1565,1056,939,0,3,429.25,44.08
1566,819,1034,0,0,121.36,24.62
1567,2861,1175,1,0,913.89,11.73
1568,1695,673,0,2,391.39,54.91
1569,302,1098,0,1,283.29,15.83
1570,1838,161,0,0,288.63,42.59
1571,1938,288,0,2,393.5,51.85
1572,1684,347,2,0,777.52,6.36
1573,358,31,1,1,542.09,25.66
1574,735,827,0,0,246.06,29.15
1575,3863,400,0,2,143.26,68.92
1576,107,65,0,0,187.26,81.91
1577,1790,469,0,3,239.98,25.34
1578,305,419,1,2,533.52,10.94
1579,1699,1043,0,1,516.86,41.84
1580,1871,953,0,2,365.45,2.08
1581,2136,407,1,2,279.84,48.68
1582,2306,199,1,0,235.61,26.34
1583,543,198,1,2,310.13,38.69
1584,3305,491,0,1,178.34,15.35
1585,2997,699,0,2,320.83,66.87
1586,4056,489,2,1,462.26,61.56
1587,2630,849,0,1,711.43,52.69
1588,2644,572,0,2,200.81,16.09
1589,4015,847,1,3,255.69,22.04
1590,3308,141,0,2,266.72,17.55
1591,267,1046,0,1,57.93,16.63
1592,4087,402,0,2,755.81,22.57
1593,333,23,1,1,528.47,50.35
1594,3410,988,0,0,722.57,72.21
1595,1642,84,2,0,398.82,21.18
1596,2736,698,1,2,570.6,40.8
1597,3165,828,0,2,393.72,43.82
1598,3606,1128,2,0,836.06,10.64
1599,3638,476,1,0,133.01,54.58
1600,1440,57,2,3,458.9,15.12
1601,1631,265,0,2,283.86,59.4
1602,306,860,0,1,144.08,28.36
1603,3876,764,0,0,66.88,13.97
1604,1628,278,0,0,405.17,20.16
1605,1723,526,0,2,199.01,52.85
1606,1751,1063,1,2,252.31,25.46
1607,4109,47,0,0,342.53,11.93
1608,1649,171,1,0,409.63,31.22
1609,332,793,2,2,846.14,20.95
1610,828,642,0,0,417.3,56.46
1611,1042,999,0,2,154.82,36.71
1612,4030,1062,2,3,929.2,60.95
1613,3495,888,0,1,275.35,10.42
1614,1424,229,1,2,420.41,22.87
1615,61,672,0,0,185.58,18.87
1616,2557,649,0,3,194.31,25.6
1617,707,783,1,0,259.78,56.98
1618,2511,7,0,0,214.46,32.83
1619,3436,24,2,0,2115.79,39.44
1620,771,913,1,1,387.84,81.09
1621,2032,520,0,2,113.76,79.71
1622,1018,389,1,2,286.77,22.6
1623,1431,14,0,0,154.87,11.18
1624,2616,1065,0,3,166.25,14.83
1625,763,557,0,0,83.02,31.43
1626,542,1004,1,0,589.49,23.36
1627,2334,1187,0,3,340.82,27.51
1628,3204,136,1,1,347.24,100.2
1629,2049,1037,0,0,159.24,44.97
1630,3571,746,0,1,183.4,20.51
1631,1353,675,1,1,156.13,16.4
1632,3347,1024,0,1,94.07,33.31
1633,3494,296,0,2,131.83,10.36
1634,834,973,1,2,233.4,85.87
1635,934,171,0,0,268.9,21.66
1636,1586,972,0,0,154.05,28.17
1637,204,649,0,0,91.56,11.92
1638,368,67,0,0,151.61,82.44
1639,2430,949,0,0,161.79,22.09
1640,2875,348,0,1,362.66,27.59
1641,889,436,1,0,278.34,28.87
1642,2807,1044,0,0,684.71,25.03
1643,1630,34,0,2,183.67,48.74
1644,1780,1169,1,3,361.0,68.86
1645,4057,971,1,2,990.6,31.91
1646,5,999,1,2,178.94,6.25
1647,3423,661,0,2,167.58,32.95
1648,1903,434,0,1,174.14,77.21
1649,716,28,1,3,204.16,72.8
1650,1267,816,0,1,301.4,8.87
1651,1630,34,1,2,280.54,10.49
1652,3762,1110,0,3,279.96,24.48
1653,2550,710,2,1,410.84,5.11
1654,2623,287,0,0,631.51,0.0
1655,1049,699,0,2,412.78,28.26
1656,1077,358,0,0,131.49,22.66
1657,2071,316,2,3,380.66,92.23
1658,1585,3,1,3,301.82,62.37
1659,144,423,0,1,465.04,14.26
1660,2922,413,0,0,364.82,7.81
1661,1726,1199,2,1,1517.08,16.52
1662,3890,360,1,0,853.25,47.08
1663,2027,821,0,1,177.21,46.32
1664,2975,950,1,2,955.05,3.78
1665,3795,338,1,2,1033.35,114.29
1666,4115,281,2,0,715.04,59.33
1667,2977,684,1,2,189.59,62.43
1668,3303,9,0,1,189.48,70.93
1669,1292,365,2,0,849.72,40.09
1670,1177,242,0,1,292.66,0.0
1671,1951,374,1,2,271.35,4.77
1672,429,8,0,0,470.74,21.05
1673,2050,474,0,1,412.18,33.47
1674,46,828,2,3,828.22,10.42
1675,889,436,0,3,165.79,23.07
1676,3664,74,1,2,264.97,109.03
1677,2442,629,0,1,181.9,18.95
1678,152,636,0,3,197.66,8.45
1679,715,626,0,0,135.53,22.41
1680,46,828,1,1,550.4,19.81
1681,1664,451,0,1,197.97,30.74
1682,2748,321,2,0,610.33,96.63
1683,3620,474,0,0,343.53,33.43
1684,1520,496,0,1,211.99,52.98
1685,1230,641,0,3,778.34,22.58
1686,4103,149,0,0,161.97,0.0
1687,2116,681,1,0,452.16,17.4
1688,1339,370,2,3,756.04,15.82
1689,2763,464,0,1,246.07,54.31
1690,3271,395,2,2,433.09,24.1
1691,2852,599,0,0,104.57,12.84
1692,3963,1121,1,3,281.9,0.0
1693,489,1048,0,3,411.79,11.61
1694,41,1055,0,2,814.9,74.15
1695,4071,290,0,1,222.62,36.66
1696,1310,826,0,2,259.56,22.7
1697,3081,267,0,1,288.98,41.47
1698,1872,1010,0,0,167.21,24.13
1699,3816,965,2,2,876.56,38.91
1700,2271,1023,0,0,380.71,6.23
1701,696,230,0,2,130.25,18.49
1702,1509,781,1,0,210.45,17.76
1703,2269,456,0,1,248.73,20.88
1704,3694,369,0,2,251.03,6.86
1705,4150,378,1,0,594.64,32.17
1706,270,250,2,0,615.02,53.28
1707,4131,800,0,1,196.81,14.0
1708,3712,325,0,2,114.06,27.36
1709,3031,641,1,1,1234.63,63.33
1710,3411,1047,0,1,288.61,60.52
1711,1880,935,2,1,397.66,28.17
1712,3509,992,1,1,554.17,50.0
1713,1745,925,1,0,444.56,11.12
1714,2008,786,2,0,677.41,51.22
1715,2643,468,1,2,569.01,60.12
1716,1298,86,0,2,276.1,5.23
1717,1831,980,1,0,330.53,31.15
1718,3340,955,0,1,138.25,45.83
1719,1969,336,2,3,932.5,44.13
1720,2682,82,0,2,119.01,6.96
1721,3254,1172,0,1,166.45,14.9
1722,1003,1176,1,1,242.98,39.29
1723,740,237,1,0,558.94,35.17
1724,2771,528,1,0,981.66,24.9
1725,3099,556,1,3,522.78,27.93
1726,1306,708,0,1,288.7,33.25
1727,3560,1017,0,3,112.49,54.87
1728,3763,630,1,3,475.93,19.73
1729,4146,140,1,2,332.83,104.6
1730,2416,145,0,0,160.44,67.75
1731,3600,319,0,0,462.66,26.27
1732,2954,96,1,3,309.22,28.69
1733,3993,981,1,0,237.07,54.33
1734,3800,535,0,0,108.13,30.72
1735,1533,961,1,0,469.61,79.58
1736,3785,760,1,2,276.87,46.39
1737,504,610,1,2,399.71,23.32
1738,3669,1081,0,2,366.41,26.19
1739,1444,162,0,0,565.39,22.18
1740,2705,208,0,0,272.3,45.23
1741,2253,411,0,0,302.56,15.2
1742,2290,79,1,0,422.78,47.29
1743,798,998,0,0,176.6,8.27
1744,634,723,2,2,361.38,32.43
1745,3457,888,0,1,292.26,44.59
1746,2583,785,0,3,175.08,64.01
1747,1967,559,0,2,145.32,27.12
1748,263,435,1,2,294.64,0.86
1749,1286,62,2,2,670.22,22.19
1750,3615,647,2,2,1357.12,31.34
1751,3876,764,0,0,132.1,14.85
1752,3489,473,1,0,1281.4,23.2
1753,861,1021,0,1,152.08,57.77
1754,1686,27,0,3,120.69,9.62
1755,2531,309,2,2,769.03,50.75
1756,3459,197,1,1,275.17,44.2
1757,239,879,1,0,534.65,36.45
1758,3603,1125,2,2,444.62,49.83
1759,3797,469,0,2,327.0,61.57
1760,398,872,0,1,244.67,34.5
1761,2468,288,1,0,506.28,43.57
1762,809,409,0,0,706.56,20.68
1763,363,4,0,2,316.93,22.86
1764,1126,250,1,3,457.71,9.38
1765,503,430,0,0,713.14,45.87
1766,3198,1052,0,3,873.21,57.19
1767,1619,700,0,0,344.48,18.47
1768,710,521,2,0,297.17,16.91
1769,2543,1029,1,1,294.55,18.98
1770,479,467,0,1,217.23,34.36
1771,2284,546,0,3,441.94,13.08
1772,2307,492,0,2,213.46,21.26
1773,2703,1167,0,0,208.04,57.01
1774,2991,465,1,1,572.64,7.83
1775,1362,706,1,2,305.99,23.29
1776,182,1079,2,0,371.66,46.82
1777,539,18,0,1,204.52,57.45
1778,1033,286,0,3,254.36,18.1
1779,4073,1113,1,1,278.82,24.84
1780,91,216,0,2,649.39,3.38
1781,3698,612,2,0,456.28,32.17
1782,954,771,1,2,610.04,0.03
1783,914,1108,1,2,292.42,23.78
1784,3323,60,1,1,1144.19,74.43
1785,1395,505,1,1,416.36,50.49
1786,128,465,0,2,380.13,19.22
1787,1251,232,2,0,187.7,79.0
1788,1060,407,0,3,204.95,10.87
1789,3777,425,0,0,663.13,76.95
1790,265,394,0,0,670.4,37.07
1791,3665,284,2,2,501.55,51.39
1792,1043,471,2,0,756.52,15.45
1793,2679,547,0,0,348.74,9.4
1794,2216,311,1,1,1141.38,35.03
1795,3361,2,0,1,289.38,35.15
1796,3686,809,2,0,441.93,12.95
1797,53,790,1,0,239.5,12.05
1798,3689,494,1,0,191.24,4.76
1799,3262,517,0,3,388.69,0.0
1800,3462,1065,0,3,176.96,20.35
1801,4072,260,2,2,544.12,41.59
1802,1012,135,0,1,359.94,1.02
1803,2302,534,0,1,406.56,4.73
1804,2737,1103,0,2,638.83,19.76
1805,424,784,0,3,187.61,6.33
1806,344,646,1,1,1007.02,5.67
1807,427,1144,2,0,1525.95,81.71
1808,646,687,1,2,220.68,12.43
1809,2943,767,1,2,268.75,53.14
1810,3871,861,1,0,233.11,17.0
1811,3810,378,0,1,344.86,11.67
1812,807,501,1,2,156.05,34.86
1813,3796,588,0,0,305.78,28.82
1814,1327,159,0,2,278.27,16.38
1815,3800,535,1,0,283.85,56.46
1816,135,255,0,2,691.49,29.7
1817,2470,383,0,0,652.0,41.11
1818,1116,979,0,0,74.97,13.11
1819,1108,535,0,0,203.8,17.11
1820,3948,1095,0,2,629.81,90.42
1821,3647,27,0,0,133.12,71.44
1822,3842,1013,0,0,537.87,17.76
1823,3412,1060,0,1,133.2,26.68
1824,1643,208,1,1,465.61,23.68
1825,328,256,1,0,214.95,28.48
1826,141,710,2,1,428.35,20.52
1827,530,748,0,0,361.08,38.9
1828,3034,988,0,2,633.52,20.95
1829,1946,807,1,1,516.53,84.64
1830,2482,177,0,0,107.92,71.24
1831,1359,993,0,2,351.98,80.84
1832,2405,363,0,2,435.96,43.85
1833,2511,7,0,0,261.13,82.56
1834,3990,619,0,0,114.29,70.22
1835,2945,1002,0,0,196.94,31.7
1836,2288,694,1,0,284.05,22.94
1837,922,1106,0,0,399.34,4.98
1838,524,771,0,1,262.6,29.1
1839,3748,1025,1,0,548.88,53.9
1840,3314,691,2,0,1517.78,54.09
1841,2740,374,0,1,200.76,28.89
1842,1169,445,1,0,251.79,65.2
1843,1049,699,1,0,503.93,9.76
1844,1179,889,1,2,924.41,33.07
1845,3453,396,1,2,583.38,24.32
1846,2758,753,2,0,544.56,29.11
1847,1725,334,1,1,232.28,21.01
1848,1653,287,1,1,967.94,43.69
1849,2172,715,0,2,724.3,54.18
1850,1764,1102,1,0,296.52,8.77
1851,3537,1026,0,1,245.81,45.93
1852,1324,1004,0,1,349.44,37.93
1853,2857,436,0,3,238.33,124.53
1854,3959,903,2,1,359.27,39.68
1855,2975,950,0,0,628.76,129.49
1856,1215,91,0,0,332.09,9.09
1857,1453,722,1,3,332.68,113.05
1858,1133,1043,0,1,509.0,16.19
1859,3249,810,1,2,239.95,34.89
1860,2351,18,1,1,367.68,33.01
1861,3737,359,0,0,130.17,55.85
1862,2026,970,0,2,83.85,13.04
1863,283,959,1,0,562.55,67.51
1864,419,368,0,0,200.15,56.91
1865,1958,371,0,1,105.21,25.89
1866,1437,1175,2,3,1567.03,53.96
1867,506,1169,2,1,447.31,25.21
1868,2951,576,0,2,165.45,9.05
1869,986,1030,1,0,951.1,12.49
1870,321,675,0,0,193.57,46.42
1871,1084,718,0,0,178.49,22.23
1872,2142,41,1,1,314.32,14.76
1873,3452,627,1,2,520.71,23.12
1874,3462,1065,1,3,244.02,98.81
1875,3790,430,1,0,1007.29,26.19
1876,2447,1114,0,0,695.72,17.95
1877,1116,979,1,1,239.79,19.7
1878,3928,76,1,1,434.05,45.68
1879,3658,877,0,3,201.02,28.92
1880,504,610,0,0,333.73,64.71
1881,3055,244,1,0,543.43,24.01
1882,653,220,1,0,186.36,36.71
1883,1339,370,2,1,692.69,24.84
1884,1920,513,0,2,160.67,47.22
1885,4171,352,0,1,306.96,12.92
1886,100,601,0,2,116.23,10.93
1887,94,1045,1,1,562.72,30.6
1888,3213,171,1,3,512.3,40.52
1889,2908,567,0,0,587.01,20.41
1890,4011,104,1,0,214.17,18.93
1891,378,507,1,0,238.2,14.94
1892,389,987,1,0,477.41,65.34
1893,1775,1023,0,2,364.13,19.45
1894,4195,1089,0,0,402.85,13.24
1895,2997,699,0,2,361.23,33.16
1896,811,954,0,1,150.96,22.02
1897,1145,474,0,0,474.96,52.5
1898,3245,853,1,1,170.05,59.84
1899,1696,59,1,1,371.27,51.35
1900,799,896,2,1,368.35,29.2
1901,3980,425,1,0,1078.85,29.04
1902,4139,831,1,2,1078.79,20.13
1903,1218,750,1,0,498.24,49.93
1904,2610,771,0,2,374.33,21.25
1905,1096,407,0,1,146.48,1.02
1906,471,3,1,1,342.18,35.06
1907,2834,879,0,2,416.62,34.1
1908,3704,126,0,1,842.34,14.86
1909,1644,753,0,3,369.08,6.91
1910,1374,576,0,0,156.14,11.51
1911,2256,645,0,1,122.66,108.03
1912,497,940,0,2,569.6,3.23
1913,748,893,0,3,341.84,6.96
1914,338,1059,0,3,215.07,14.58
1915,984,1023,1,0,474.75,58.98
1916,479,467,0,3,267.76,72.49
1917,423,581,1,0,943.22,8.92
1918,3574,234,0,0,170.49,39.15
1919,2729,126,0,1,815.31,17.46
1920,1713,1153,0,0,323.59,11.93
1921,3460,433,0,0,155.8,26.33
1922,634,723,2,0,385.46,38.14
1923,1158,988,0,0,716.52,44.95
1924,3326,256,1,3,98.09,23.46
1925,828,642,0,0,384.13,26.39
1926,372,142,0,0,110.01,18.36
1927,3282,913,1,0,274.25,15.6
1928,3826,635,0,3,757.81,37.87
1929,3280,794,1,0,1183.6,12.58
1930,850,961,0,2,328.16,19.54
1931,3799,835,1,1,206.46,76.42
1932,1317,773,0,1,349.89,14.85
1933,1922,435,0,0,194.5,42.17
1934,2010,111,0,0,350.43,71.37
1935,4016,279,0,1,331.74,64.81
1936,822,324,0,2,310.34,4.81
1937,876,1034,0,1,99.49,16.93
1938,1631,265,0,0,279.3,11.79
1939,670,144,0,0,255.2,27.49
1940,1171,841,0,0,486.2,44.57
1941,1794,417,0,2,216.0,66.16
1942,2904,1133,0,0,214.13,21.72
1943,2104,987,0,0,310.06,36.11
1944,2314,677,0,0,133.0,83.51
1945,29,838,0,2,157.04,79.4
1946,281,1181,0,0,331.05,14.59
1947,373,590,0,1,128.43,26.21
1948,3813,652,1,2,193.27,3.5
1949,644,779,2,0,480.84,75.61
1950,377,220,1,0,213.95,48.22
1951,3944,130,1,3,576.68,33.49
1952,1554,235,2,0,1694.39,9.85
1953,959,858,0,0,198.35,73.16
1954,3877,1125,0,0,246.08,2.84
1955,945,247,2,2,756.7,17.32
1956,2449,392,0,0,115.54,68.73
1957,1377,272,0,1,132.35,38.52
1958,2645,62,0,1,210.51,14.87
1959,2598,790,1,1,306.49,12.69
1960,3373,9,1,1,331.78,39.29
1961,3395,947,1,0,1029.11,1.13
1962,3332,936,0,3,275.02,0.65
1963,2615,127,1,0,543.34,38.29
1964,2047,1053,0,1,473.92,2.02
1965,2926,776,0,3,202.12,25.24
1966,470,374,0,0,135.11,46.1
1967,2722,444,2,1,645.0,2.18
1968,676,318,1,1,547.14,29.91
1969,2483,177,1,2,298.17,31.41
1970,2765,946,2,1,738.1,14.28
1971,818,587,0,2,327.69,51.37
1972,852,756,2,1,847.24,47.89
1973,2586,1136,1,0,444.6,25.7
1974,1404,978,0,2,189.34,15.87
1975,1982,1126,0,1,301.92,54.81
1976,1249,51,0,0,310.4,54.5
1977,1539,581,0,1,602.93,57.3
1978,109,222,0,2,227.55,34.17
1979,1165,449,0,0,138.52,25.8
1980,1676,138,1,0,172.82,31.89
1981,3706,808,0,0,224.2,3.67
1982,229,1002,0,0,270.27,33.28
1983,1193,518,0,1,629.91,10.46
1984,875,42,0,2,69.12,101.55
1985,525,346,0,0,136.43,32.46
1986,3640,905,1,1,241.52,21.0
1987,2908,567,0,2,697.14,30.92
1988,3876,764,0,1,85.16,9.51
1989,696,230,1,3,286.3,10.16
1990,2791,860,1,2,294.9,52.19
1991,790,67,0,1,128.99,18.21
1992,1321,119,0,2,131.95,19.87
1993,2764,1082,0,1,65.95,15.17
1994,3592,1121,1,0,85.84,48.86
1995,1304,74,1,1,214.72,77.09
1996,3032,324,0,2,161.89,24.97
1997,3837,125,0,3,806.19,11.69
1998,1407,905,2,0,447.73,44.12
1999,3534,804,0,0,109.66,13.96
2000,3383,319,1,0,683.38,38.13
2001,1676,138,2,0,354.24,31.94
2002,2454,1097,0,1,296.41,23.48
2003,2613,412,0,0,439.94,15.25
2004,75,85,0,0,165.8,0.21
2005,4191,64,1,0,347.87,20.09
2006,3813,652,1,0,215.73,21.37
2007,2625,814,1,1,1156.64,54.29
2008,2336,17,1,0,1001.64,8.66
2009,3862,519,0,1,143.49,7.88
2010,1820,406,0,0,160.55,111.74
2011,3432,156,2,2,805.24,42.35
2012,2735,13,0,0,350.59,8.18
2013,1517,589,2,0,406.47,30.62
2014,609,1065,0,3,178.95,46.34
2015,804,65,0,1,195.25,31.65
2016,3230,200,0,2,413.91,4.62
2017,3174,43,1,2,616.25,110.0
2018,3168,295,0,0,178.46,10.24
2019,2555,1008,0,0,313.96,35.17
2020,1543,812,0,3,741.99,32.11
2021,1220,1077,1,2,406.67,19.81
2022,978,241,0,2,450.19,11.49
2023,2422,44,2,2,334.7,65.48
2024,3481,432,0,2,369.0,15.78
2025,3368,17,2,0,1486.48,19.84
2026,2477,1071,0,0,389.34,0.64
2027,3861,450,1,2,242.56,40.89
2028,3082,1186,0,1,62.2,27.45
2029,887,111,2,0,790.92,10.05
2030,3964,134,0,0,209.55,42.82
2031,130,66,0,3,333.91,44.78
2032,396,566,1,1,261.9,47.33
2033,3592,1121,1,0,219.47,8.42
2034,2211,1109,0,0,413.46,21.99
2035,353,869,0,1,330.25,25.64
2036,2236,229,0,1,298.31,12.14
2037,1511,1039,1,2,196.29,30.17
2038,880,478,0,1,352.96,23.18
2039,1171,841,0,1,338.19,32.54
2040,1055,326,0,0,133.38,18.58
2041,1744,439,2,0,588.49,35.75
2042,1476,857,1,0,962.75,68.38
2043,1945,565,1,1,268.11,46.48
2044,1116,979,0,1,135.63,31.93
2045,951,353,1,2,736.73,10.27
2046,2482,177,0,3,164.37,16.17
2047,1711,490,1,1,103.4,46.08
2048,2104,987,0,2,396.96,19.36
2049,2157,221,0,1,664.72,51.96
2050,3691,356,0,0,201.32,39.03
2051,783,173,2,1,1130.4,48.59
2052,2685,724,2,1,357.04,34.15
2053,2541,40,1,2,1080.65,71.84
2054,3707,645,0,0,164.04,32.03
2055,3721,79,0,3,452.28,13.66
2056,3450,733,0,2,241.01,0.19
2057,3086,405,0,1,318.19,77.89
2058,802,245,1,1,419.34,21.37
2059,1457,1081,1,2,685.82,18.67
2060,1707,460,0,1,227.04,129.31
2061,4042,600,1,1,398.42,50.56
2062,2941,1128,2,1,776.37,88.02
2063,796,901,0,2,425.08,57.89
2064,3582,539,1,3,92.39,40.0
2065,1779,1016,0,0,45.0,5.66
2066,1500,567,1,2,988.27,57.68
2067,62,1166,0,2,206.46,50.56
2068,2304,154,2,0,1841.72,21.74
2069,4084,459,1,3,996.04,35.55
2070,2322,349,2,0,586.25,2.19
2071,834,973,1,1,127.53,49.04
2072,3155,706,0,2,212.5,40.27
2073,3402,877,1,0,274.65,7.59
2074,2789,159,0,0,399.32,70.77
2075,3655,359,2,2,343.63,15.87
2076,3670,79,1,1,425.6,57.48
2077,2630,849,1,2,1077.53,26.52
2078,3798,662,1,0,506.44,41.51
2079,2336,17,1,1,891.92,14.14
2080,2157,221,1,1,1107.16,71.27
2081,46,828,1,0,518.25,85.99
2082,4070,582,1,0,638.17,23.82
2083,2580,1018,0,1,86.6,33.02
2084,466,540,1,0,194.24,8.9
2085,91,216,1,0,1021.13,35.91
2086,3452,627,0,3,325.74,27.99
2087,2448,961,1,0,485.79,3.24
2088,368,67,2,3,541.86,159.93
2089,2407,817,0,1,143.47,55.7
2090,1526,944,1,0,347.09,48.2
2091,3204,136,0,1,211.08,14.95
2092,884,1087,0,1,135.62,67.21
2093,3861,450,0,0,186.31,104.12
2094,3651,1193,0,0,188.4,32.72
2095,3544,485,0,3,614.61,23.62
2096,1588,168,0,0,297.89,84.64
2097,2978,878,0,3,904.68,23.65
2098,2149,840,0,3,368.8,39.36
2099,520,142,1,0,241.95,32.15
2100,327,1183,0,0,341.54,11.45
2101,2046,832,2,2,683.21,51.32
2102,2086,994,1,2,503.36,57.23
2103,2259,948,0,3,180.07,16.54
2104,2016,193,0,1,364.89,53.98
2105,121,451,1,0,257.03,81.81
2106,1897,451,0,1,175.07,42.26
2107,2531,309,0,1,316.11,26.36
2108,3552,995,2,2,851.2,37.98
2109,1120,1078,2,0,1771.82,57.7
2110,3582,539,2,1,265.52,40.79
2111,1456,419,0,0,244.53,17.26
2112,801,29,0,2,45.0,18.59
2113,1666,184,0,1,314.35,14.21
2114,1521,75,0,2,678.79,14.98
2115,634,723,0,2,138.55,56.57
2116,1656,1186,0,0,182.15,96.95
2117,238,187,2,0,649.85,109.86
2118,3425,660,1,0,250.42,28.3
2119,1280,391,0,0,404.72,31.26
2120,1333,1117,0,3,372.87,19.23
2121,549,843,0,3,203.98,17.02
2122,2371,1113,1,1,268.66,24.83
2123,242,97,0,2,96.44,16.87
2124,3999,989,0,2,148.94,88.29
2125,1698,59,1,0,180.38,6.11
2126,182,1079,1,0,266.32,32.03
2127,2246,958,1,2,573.91,27.67
2128,64,1068,0,1,92.15,36.68
2129,3310,1078,0,0,692.03,35.49
2130,3800,535,0,0,171.06,22.78
2131,2619,76,1,0,419.18,18.12
2132,2254,684,0,2,284.4,26.36
2133,1865,452,0,0,861.62,78.5
2134,3256,573,0,0,177.05,25.62
2135,3779,624,0,0,178.29,20.77
2136,2989,308,0,1,175.65,38.7
2137,1696,59,0,0,122.78,39.65
2138,2461,200,0,0,320.72,10.37
2139,1365,509,2,1,951.66,44.09
2140,3731,860,1,3,274.55,63.08
2141,922,1106,1,0,537.55,43.3
2142,298,209,1,2,556.69,36.91
2143,1796,106,0,0,320.51,62.48
2144,3260,40,0,3,743.79,23.85
