id,ticket_id,passenger_id,bag_count,bag_weight,is_priority,oversize_flag
1554,2110,3582,2,11.2,1,0
1555,2141,922,1,12.99,0,0
1556,5550,1033,2,23.36,0,0
1557,5330,1200,3,15.62,0,0
1558,5153,1358,2,8.52,0,0
1559,4204,1282,2,16.48,1,0
1560,3931,1487,2,19.44,1,0
1561,920,1020,2,24.02,1,0
1562,168,2537,3,12.67,0,0
1563,5426,3724,2,14.81,0,0
1564,4104,3042,2,18.46,0,0
1565,4848,3127,2,17.4,1,0
1566,5363,1847,1,11.8,0,0
1567,5529,3801,1,14.33,0,0
1568,4111,704,1,18.83,0,0
1569,4657,3115,2,15.58,1,0
1570,3424,1854,1,14.31,1,0
1571,815,2642,1,17.71,1,0
1572,2075,3655,2,19.26,1,0
1573,620,176,1,18.37,0,0
1574,1201,1043,3,19.13,0,0
1575,5440,3913,1,16.61,0,0
1576,5164,416,2,12.23,0,0
1577,3789,3799,2,14.45,1,0
1578,2176,3582,1,18.74,0,0
1579,3475,3012,1,13.93,0,0
1580,1208,199,1,12.9,0,0
1581,1712,3509,2,18.19,1,0
1582,4565,2702,1,12.85,0,0
1583,928,1304,2,20.02,0,0
1584,3382,3824,1,10.37,0,0
1585,1080,1706,2,12.32,0,0
1586,241,161,1,13.86,0,0
1587,3008,140,2,14.7,1,0
1588,2725,2941,1,12.18,1,0
1589,4009,1336,1,15.08,0,0
1590,4163,1738,1,7.07,0,0
1591,1016,2207,1,15.47,1,0
1592,3672,1906,2,19.69,0,0
1593,677,694,2,18.15,0,0
1594,1918,3574,1,10.77,0,0
1595,4102,3422,1,16.36,1,0
1596,3039,1982,3,18.11,0,0
1597,1278,2604,1,13.55,0,0
1598,5189,465,2,15.71,0,0
1599,5297,3305,1,6.59,0,0
1600,4986,3076,2,19.09,1,0
1601,4107,3016,2,13.1,1,0
1602,4138,3039,2,14.95,0,0
1603,3629,3033,1,13.92,1,0
1604,3043,844,1,17.5,1,0
1605,367,891,1,12.27,0,0
1606,3695,3599,2,14.1,0,0
1607,1703,2269,1,19.9,0,0
1608,737,2174,1,10.83,0,0
1609,1924,3326,1,16.25,0,0
1610,2536,1456,2,12.32,0,0
1611,3678,3929,1,11.29,0,0
1612,2826,3786,1,13.73,0,0
1613,4773,3421,2,13.52,1,0
1614,4578,2163,2,17.93,0,0
1615,825,4182,2,13.77,0,0
1616,3323,1215,1,13.16,0,0
1617,4230,2666,1,15.51,0,0
1618,3585,3517,2,20.63,0,0
1619,2116,1656,1,15.89,0,0
1620,270,3327,2,15.42,1,0
1621,405,1069,1,16.68,0,0
1622,4018,3987,2,18.56,0,0
1623,3274,532,1,9.68,0,0
1624,449,1591,2,15.5,0,0
1625,187,3672,2,23.24,0,0
1626,4375,1423,2,14.4,0,0
1627,4848,3127,2,19.49,0,0
1628,3733,2240,1,17.51,0,0
1629,5247,2094,1,13.36,0,0
1630,2073,3402,1,10.6,0,0
1631,53,3245,1,13.49,0,0
1632,1472,1496,2,19.56,1,0
1633,4437,2354,1,10.52,0,0
1634,5128,709,2,14.83,0,0
1635,764,817,1,4.13,0,0
1636,2971,1300,3,12.94,0,0
1637,3422,1341,1,10.94,0,0
1638,328,1209,1,12.48,1,0
1639,4345,2451,3,21.02,0,0
1640,2164,2395,3,14.82,0,0
1641,2675,2833,1,14.03,0,0
1642,2967,723,1,12.55,1,0
1643,2316,3408,1,15.83,0,0
1644,4967,2219,2,13.21,0,0
1645,4227,1935,1,17.15,0,0
1646,5561,4045,1,14.98,0,0
1647,5041,31,1,14.88,0,0
1648,5456,3582,2,5.75,0,0
1649,2342,2232,1,15.92,0,0
1650,605,3173,1,15.02,1,0
1651,705,1283,1,12.45,0,0
1652,5541,2628,1,11.67,0,0
1653,1199,671,1,5.48,1,0
1654,2337,2219,2,16.24,1,0
1655,5275,2895,1,20.5,0,0
1656,443,2460,1,16.12,1,0
1657,1333,1568,1,17.37,0,0
1658,3191,1867,1,11.07,0,0
1659,5205,3177,1,8.98,0,0
1660,2547,4029,3,19.02,0,0
1661,408,490,1,11.73,0,0
1662,798,2466,3,23.8,0,0
1663,5221,3097,1,12.66,0,0
1664,4190,972,1,12.14,0,0
1665,4160,1148,1,21.06,1,0
1666,221,645,1,17.13,0,0
1667,5200,3631,1,8.4,1,0
1668,4612,1621,1,13.32,0,0
1669,4555,2300,2,17.75,0,0
1670,3136,3810,2,18.22,1,0
1671,5525,937,2,11.86,0,0
1672,4566,604,1,18.67,0,0
1673,613,2260,2,7.77,0,0
1674,2816,1337,1,7.36,0,0
1675,1059,214,2,17.84,1,0
1676,1722,1003,1,9.66,0,0
1677,2393,3949,1,8.0,0,0
1678,2591,637,1,10.26,1,0
1679,2340,974,1,15.58,0,0
1680,76,3021,2,12.16,0,0
1681,2818,4169,1,15.44,0,0
1682,666,810,1,12.46,0,0
1683,477,2017,3,13.87,0,0
1684,4116,1989,1,13.55,0,0
1685,2577,3003,2,14.72,0,0
1686,3710,2208,2,13.38,1,0
1687,4399,568,2,16.69,1,0
1688,2355,2962,1,12.64,0,0
1689,2925,3972,1,17.86,0,0
1690,2271,277,2,13.7,1,0
1691,4052,3496,1,13.12,0,0
1692,5215,1893,2,14.73,0,0
1693,4325,1665,2,13.95,0,0
1694,2639,1615,1,17.81,1,0
1695,5001,1906,3,14.73,0,0
1696,2044,1116,1,13.3,1,0
1697,3362,549,1,18.75,1,0
1698,833,704,1,17.98,1,0
1699,4582,258,1,18.43,0,0
1700,1357,2349,2,20.16,1,0
1701,4152,3520,1,16.41,0,0
1702,451,2309,1,8.78,1,0
1703,454,788,3,14.45,1,0
1704,4160,1148,1,16.75,0,0
1705,4299,2211,2,16.02,0,0
1706,1558,1940,1,17.28,0,0
1707,5237,238,3,23.09,1,0
1708,706,2808,1,16.44,0,0
1709,5185,3298,1,18.41,0,0
1710,1204,3213,2,14.85,0,0
1711,2071,834,2,13.2,1,0
1712,277,2181,1,10.5,1,0
1713,5308,2034,1,11.34,0,0
1714,3348,352,1,16.5,0,0
1715,1483,2513,1,13.35,0,0
1716,1777,539,1,13.45,1,0
1717,849,562,2,20.19,0,0
1718,184,2196,2,19.39,1,0
1719,5199,3590,1,12.05,0,0
1720,5002,1970,1,13.82,0,0
1721,753,1954,1,12.16,1,0
1722,3227,1647,1,11.63,0,0
1723,966,2390,1,10.82,0,0
1724,2035,353,2,16.28,0,0
1725,2564,1535,1,10.47,1,0
1726,2493,2991,2,17.28,1,0
1727,1296,1972,2,13.91,0,0
1728,606,2036,2,12.56,0,0
1729,3492,1746,2,15.35,0,0
1730,4551,754,1,15.09,0,0
1731,3058,96,1,12.07,0,0
1732,2975,867,1,13.93,1,0
1733,801,509,3,10.33,1,0
1734,5257,4095,1,18.97,0,0
1735,5059,72,1,18.58,0,0
1736,4044,2167,1,14.57,0,0
1737,4090,2654,1,13.61,0,0
1738,2798,584,2,9.1,0,0
1739,1499,1836,1,16.11,0,0
1740,1389,4196,1,11.08,1,0
1741,530,1079,1,16.59,0,0
1742,1712,3509,1,15.64,0,0
1743,2258,766,2,13.5,0,0
1744,462,178,1,19.3,1,0
1745,1838,524,2,15.34,0,0
1746,3575,136,3,21.11,0,0
1747,3164,2048,1,18.41,0,0
1748,696,3077,2,14.12,0,0
1749,3820,3142,2,17.03,0,0
1750,1474,2221,2,8.68,1,0
1751,4047,489,1,14.02,1,0
1752,550,1021,1,17.0,0,0
1753,2340,974,2,15.68,0,0
1754,2426,1020,2,12.72,0,0
1755,3429,1821,1,17.96,0,0
1756,4138,3039,3,19.11,0,0
1757,1451,1089,1,12.18,0,0
1758,1118,2087,1,11.01,0,0
1759,5134,673,2,18.35,1,0
1760,5531,796,2,18.01,0,0
1761,1949,644,1,14.26,0,0
1762,3768,2118,2,19.31,0,0
1763,410,766,2,15.12,1,0
1764,1643,1630,2,15.93,1,0
1765,824,3734,1,11.54,0,0
1766,1010,219,1,8.82,1,0
1767,25,952,1,17.25,0,0
1768,5000,1119,2,13.52,0,0
1769,2147,2484,1,11.56,0,0
1770,3492,1746,2,14.91,0,0
1771,1692,3963,3,14.25,1,0
1772,2607,2430,1,8.39,0,0
1773,4891,1855,1,18.89,0,0
1774,3254,1431,2,19.09,0,0
1775,981,1028,1,14.44,0,0
1776,4252,3848,1,6.16,0,0
1777,1816,135,1,12.7,0,0
1778,5225,3641,2,14.75,0,0
1779,4694,1337,1,16.9,0,0
1780,5247,2094,2,21.63,0,0
1781,252,381,1,11.2,1,0
1782,5092,3705,1,4.72,0,0
1783,2608,1033,1,11.74,0,0
1784,2711,340,2,13.43,0,0
1785,4115,3014,2,15.52,0,0
1786,1894,4195,3,16.19,1,0
1787,4842,3669,2,14.18,0,0
1788,2624,242,1,12.69,0,0
1789,3023,1823,1,18.21,1,0
1790,4490,3991,1,14.71,0,0
1791,2419,1116,1,5.02,0,0
1792,3780,620,1,10.8,1,0
1793,3955,1860,1,13.71,0,0
1794,1074,792,2,21.63,1,0
1795,2447,1369,3,21.42,1,0
1796,5089,3563,1,11.79,0,0
1797,4430,3013,2,12.74,1,0
1798,4325,1665,2,14.28,0,0
1799,3880,3663,1,18.68,0,0
1800,3800,2108,2,9.72,0,0
1801,4554,2669,4,25.84,1,0
1802,2000,3383,1,14.01,0,0
1803,263,2558,1,12.51,0,0
1804,5258,832,1,12.59,0,0
1805,430,2616,1,13.98,0,0
1806,3973,686,1,14.93,0,0
1807,4620,2550,1,14.31,0,0
1808,2080,2157,2,20.94,0,0
1809,966,2390,2,18.94,0,0
1810,5161,1807,1,13.53,0,0
1811,2266,1248,2,15.64,1,0
1812,4739,625,1,13.36,1,0
1813,4706,1175,1,17.11,0,0
1814,2524,3826,1,15.44,1,0
1815,1952,1554,1,13.56,0,0
1816,3423,2366,2,12.27,0,0
1817,484,1796,2,16.39,0,0
1818,5355,1646,2,8.76,0,0
1819,3250,2497,2,19.72,0,0
1820,5575,4154,1,17.18,0,0
1821,99,2663,1,9.93,1,0
1822,4144,2568,1,11.44,0,0
1823,291,3173,1,10.27,0,0
1824,1023,2580,1,10.13,0,0
1825,293,425,3,17.2,0,0
1826,1399,235,1,12.13,0,0
1827,4081,229,1,13.13,0,0
1828,4014,3662,1,14.75,1,0
1829,104,1032,1,15.99,1,0
1830,4111,704,1,12.8,0,0
1831,388,48,2,11.88,0,0
1832,117,403,1,15.7,1,0
1833,94,107,1,14.01,0,0
1834,5304,3630,1,14.28,1,0
1835,2876,2058,1,17.89,0,0
1836,2710,3101,3,15.16,0,0
1837,1058,2455,1,16.14,0,0
1838,2036,2236,1,16.65,0,0
1839,2728,3887,1,10.7,1,0
1840,1681,1664,1,12.45,0,0
1841,3980,1650,1,17.05,0,0
1842,415,80,2,14.35,0,0
1843,3405,3466,1,14.74,0,0
1844,1432,278,1,15.46,1,0
1845,2393,3949,1,9.14,1,0
1846,5463,2503,2,13.19,0,0
1847,3694,350,1,12.53,1,0
1848,2450,3773,2,12.35,0,0
1849,4750,1951,1,16.13,1,0
1850,2607,2430,2,15.03,0,0
1851,3571,3332,1,17.04,0,0
1852,3996,3533,1,13.23,0,0
1853,96,2082,1,13.3,0,0
1854,4182,1556,1,11.64,0,0
1855,1454,4160,2,13.3,0,0
1856,2852,703,2,15.34,0,0
1857,3557,3224,3,17.78,0,0
1858,5204,497,1,18.11,0,0
1859,407,2853,1,10.3,0,0
1860,1370,2993,1,15.16,0,0
1861,755,955,2,14.42,0,0
1862,3809,2889,2,11.52,0,0
1863,1732,2954,3,18.48,0,0
1864,3449,644,2,11.57,0,0
1865,3328,2067,2,18.76,0,0
1866,3880,3663,2,15.09,0,0
1867,2942,569,1,8.45,0,0
1868,2895,3541,2,18.95,0,0
1869,5231,1537,4,16.45,0,0
1870,916,3639,1,11.11,0,0
1871,3924,880,2,11.35,0,0
1872,1851,3537,1,13.24,1,0
1873,1487,497,1,15.08,1,0
1874,4351,542,2,17.68,0,0
1875,3726,2010,2,18.17,0,0
1876,3660,2797,1,10.35,0,0
1877,3321,1464,1,18.29,1,0
1878,369,4178,2,14.77,0,0
1879,2463,1221,2,18.06,0,0
1880,1442,2571,2,20.89,0,0
1881,2060,1707,3,18.76,0,0
1882,1007,2591,1,11.57,1,0
1883,3171,2443,1,14.28,0,0
1884,1763,363,2,8.76,0,0
1885,1372,3258,1,13.46,0,0
1886,4208,2279,2,15.7,1,0
1887,4926,214,2,15.65,0,0
1888,236,1743,1,8.05,0,0
1889,45,2113,2,19.82,0,0
1890,812,3146,1,9.25,0,0
1891,2020,1543,1,7.61,0,0
1892,4159,1174,2,18.23,0,0
1893,2944,3720,1,15.5,0,0
1894,1427,1599,2,15.31,0,0
1895,4872,3030,1,16.75,0,0
1896,3147,111,2,15.97,0,0
1897,1457,2795,1,11.22,0,0
1898,2740,767,1,16.69,0,0
1899,5032,3305,1,14.53,1,0
1900,3338,3381,3,15.36,0,0
1901,3879,4141,1,18.0,0,0
1902,4821,2453,1,16.24,0,0
1903,4022,904,1,8.68,0,0
1904,2179,1551,2,15.49,0,0
1905,2686,2067,1,11.84,0,0
1906,4595,27,1,14.47,1,0
1907,3569,223,2,19.41,1,0
1908,2966,1753,2,19.17,1,0
1909,2873,815,3,15.05,0,0
1910,4698,269,1,10.88,0,0
1911,5152,832,2,13.12,0,0
1912,3244,3806,3,18.76,0,0
1913,398,3351,1,11.6,0,0
1914,358,2912,3,15.81,0,0
1915,4330,507,3,19.38,1,0
1916,595,296,1,11.92,0,0
1917,436,3750,1,18.16,0,0
1918,2028,3082,1,13.71,0,0
1919,5462,4054,1,13.08,0,0
1920,5322,128,1,12.2,0,0
1921,1982,229,1,17.15,1,0
1922,2196,3092,1,16.39,0,0
1923,4164,1208,2,24.54,0,0
1924,3490,3438,1,18.31,0,0
1925,4923,718,1,14.55,0,0
1926,407,2853,2,14.92,0,0
1927,382,757,1,16.12,0,0
1928,4608,1600,2,16.5,1,0
1929,2564,1535,1,14.06,0,0
1930,1082,603,1,8.17,1,0
1931,2979,2823,1,16.37,0,0
1932,103,2783,1,18.19,0,0
1933,2129,3310,2,11.57,0,0
1934,4868,3447,2,19.07,0,0
1935,5239,1014,2,17.56,0,0
1936,2985,3251,1,12.39,0,0
1937,1807,427,3,18.18,0,0
1938,5146,4188,3,17.6,1,0
1939,1848,1653,1,15.02,0,0
1940,210,1541,1,11.19,0,0
1941,2984,2472,1,9.53,0,0
1942,4117,3501,1,9.24,1,0
1943,4698,269,1,11.91,0,0
1944,4907,903,3,15.8,0,0
1945,2194,3866,2,18.62,0,0
1946,1175,2009,1,16.78,0,0
1947,144,3209,2,17.11,0,0
1948,304,994,3,13.65,0,0
1949,3020,896,1,11.36,1,0
1950,1657,2071,2,17.57,1,0
1951,5467,4068,1,8.54,0,0
1952,4441,3957,2,11.01,0,0
1953,2293,1981,1,15.39,0,0
1954,4916,2524,1,17.48,1,0
1955,5535,665,1,9.6,0,0
1956,3767,2719,1,5.91,0,0
1957,10,2170,2,18.73,0,0
1958,5208,596,1,13.98,0,0
1959,5557,3481,1,5.46,1,0
1960,1150,2903,3,18.41,0,0
1961,4444,2987,1,9.49,0,0
1962,2401,3420,1,12.33,0,0
1963,4275,389,1,18.66,0,0
1964,233,3279,1,15.42,0,0
1965,3256,1765,2,17.13,1,0
1966,2106,1897,1,14.53,0,0
1967,2347,2016,1,18.86,1,0
1968,3848,1194,1,12.01,0,0
1969,2092,884,2,18.37,0,0
1970,752,2365,1,16.7,1,0
1971,2668,3181,1,14.64,0,0
1972,2122,2371,2,19.25,0,0
1973,3775,3645,1,13.39,0,0
1974,5398,844,2,10.48,0,0
1975,2644,3036,2,16.1,0,0
1976,3332,579,2,16.12,1,0
1977,1659,144,3,13.6,0,0
1978,1920,1713,1,16.13,0,0
1979,5047,1798,1,14.92,0,0
1980,4621,3140,2,15.59,0,0
1981,1385,3779,1,12.21,1,0
1982,2269,2395,1,14.78,0,0
1983,3197,1945,1,9.93,0,0
1984,4540,3706,1,10.19,1,0
1985,2976,1659,2,16.23,1,0
1986,1641,889,1,17.42,0,0
1987,3660,2797,2,17.4,1,0
1988,4212,4110,2,16.92,0,0
1989,2303,1117,1,19.86,0,0
1990,3064,2116,1,19.07,0,0
1991,5418,2351,1,17.72,0,0
1992,3079,2975,3,17.88,0,0
1993,1658,1585,2,19.41,0,0
1994,3666,1136,3,16.68,0,0
1995,1139,2197,2,16.21,1,0
1996,4859,1095,1,19.91,0,0
1997,3967,2877,1,12.94,0,0
1998,496,641,1,14.43,0,0
1999,1817,2470,2,18.95,0,0
2000,854,1631,1,7.05,0,0
2001,4554,2669,2,15.93,0,0
2002,1314,3811,1,21.23,1,0
2003,4893,3033,1,12.85,1,0
2004,3484,1915,3,16.22,0,0
2005,5445,2330,2,11.99,0,0
2006,1738,3669,4,24.16,1,0
2007,108,1,1,15.13,0,0
2008,2144,3260,1,15.97,0,0
2009,4764,808,1,16.05,1,0
2010,1353,973,1,15.38,1,0
2011,1918,3574,1,16.71,0,0
2012,3232,2736,1,10.39,0,0
2013,265,2853,2,18.94,0,0
2014,907,2174,1,7.45,0,0
2015,5405,1688,1,10.88,1,0
2016,1955,945,2,16.78,0,0
2017,2432,442,3,21.08,0,0
2018,2966,1753,1,20.37,0,0
2019,4906,2217,1,9.24,0,0
2020,4978,1522,1,13.41,0,0
2021,4832,2347,2,13.94,1,0
2022,2997,683,1,14.8,1,0
2023,1202,244,2,18.06,1,0
2024,4436,2971,1,10.4,0,0
2025,3401,2878,1,14.24,0,0
2026,1440,2934,1,7.17,1,0
2027,4544,3671,1,9.1,0,0
2028,257,2443,1,5.0,1,0
2029,1383,2825,1,18.46,0,0
2030,1427,1599,1,13.39,0,0
2031,852,3977,2,13.11,0,0
2032,429,2134,1,12.56,0,0
2033,1182,2947,2,25.98,0,0
2034,3417,3945,2,17.2,0,0
2035,1909,1644,2,14.25,1,0
2036,1074,792,2,15.46,1,0
2037,2032,396,2,14.47,0,0
2038,2508,582,2,18.58,0,0
2039,4246,2058,1,11.87,0,0
2040,2452,2140,2,16.46,0,0
2041,4498,2994,1,12.34,0,0
2042,2812,794,3,19.75,0,0
2043,844,2685,1,11.13,0,0
2044,293,425,2,7.57,0,0
2045,2516,1958,1,7.65,0,0
2046,4848,3127,3,12.7,1,0
2047,2858,3473,3,15.27,1,0
2048,4283,1091,1,19.78,1,0
2049,4766,2322,2,17.77,0,0
2050,5062,1799,1,14.97,0,0
2051,3636,3358,2,17.28,0,0
2052,525,3370,1,11.51,1,0
2053,3123,3697,2,14.93,0,0
2054,1227,88,2,15.19,0,0
2055,825,4182,2,12.54,0,0
2056,3843,3242,1,7.81,1,0
2057,4058,993,1,17.51,0,0
2058,1864,419,1,11.37,0,0
2059,5004,3629,2,18.94,0,0
2060,2188,801,2,9.59,0,0
2061,3978,2918,1,14.87,0,0
2062,641,2067,1,18.65,1,0
2063,1912,497,2,17.31,0,0
2064,4538,3333,2,8.9,0,0
2065,18,929,2,14.78,0,0
2066,3934,487,1,11.2,0,0
2067,1963,2615,1,9.18,1,0
2068,4300,1351,1,12.97,0,0
2069,4972,2000,1,9.15,0,0
2070,2186,4013,2,6.3,0,0
2071,4844,3754,3,22.64,1,0
2072,1976,1249,2,12.55,0,0
2073,3426,2966,1,11.24,0,0
2074,4388,4109,1,17.13,0,0
2075,3983,2002,1,10.66,0,0
2076,4376,489,1,12.39,0,0
2077,1589,4015,2,19.77,1,0
2078,1764,1126,2,15.92,0,0
2079,1113,414,1,12.28,0,0
2080,477,2017,2,16.45,0,0
2081,1266,3289,4,12.07,0,0
2082,3759,3614,3,17.86,0,0
2083,4562,1569,1,8.18,0,0
2084,4391,3980,3,16.1,1,0
2085,1187,490,1,15.11,1,0
2086,1135,1492,3,14.14,0,0
2087,4583,3047,2,8.27,0,0
2088,1749,1286,3,13.07,0,0
2089,618,1714,1,10.39,0,0
2090,4692,4149,2,16.8,0,0
2091,3354,2382,1,14.97,0,0
2092,1750,3615,1,20.7,0,0
2093,453,120,1,6.7,1,0
2094,4541,2970,1,20.42,1,0
2095,2655,1066,2,16.69,1,0
2096,2426,1020,1,13.38,1,0
2097,2481,2348,1,15.62,1,0
2098,1878,3928,1,11.56,0,0
2099,2687,150,1,12.74,0,0
2100,5505,3289,2,20.23,0,0
2101,1653,2550,3,22.12,1,0
2102,1976,1249,1,12.69,1,0
2103,4132,311,2,10.65,0,0
2104,4092,3540,1,11.71,1,0
2105,3189,914,1,17.95,0,0
2106,5042,211,1,18.2,0,0
2107,5285,3087,4,15.81,0,0
2108,4721,2521,1,10.6,0,0
2109,4654,1260,3,13.57,1,0
2110,4398,2724,2,11.47,1,0
2111,2825,1222,3,15.17,0,0
2112,4644,2,1,12.85,0,0
2113,3146,3742,1,15.09,0,0
2114,961,664,1,13.99,0,0
2115,765,389,2,14.53,0,0
2116,5362,2727,1,17.41,0,0
2117,2898,1073,2,9.04,1,0
2118,1509,225,1,14.04,0,0
2119,636,2615,1,13.22,0,0
2120,4507,1815,2,19.21,1,0
2121,2624,242,1,11.75,1,0
2122,3257,1007,1,13.8,0,0
2123,1125,697,2,9.69,1,0
2124,2425,3811,1,10.47,0,0
2125,1598,3606,1,21.63,0,0
2126,1597,3165,1,11.44,0,0
2127,1755,2531,2,17.75,0,0
2128,1535,3256,1,17.53,0,0
2129,5518,2009,2,15.46,0,0
2130,3415,3998,2,19.18,0,0
2131,1242,1537,2,20.79,0,0
2132,1524,2294,1,11.08,0,0
2133,1192,2564,1,10.16,1,0
2134,773,3800,2,16.84,1,0
2135,4223,2148,3,14.36,0,0
2136,3848,1194,1,11.75,0,0
2137,2855,1814,2,14.11,1,0
2138,4473,3452,1,14.5,1,0
2139,920,1020,1,17.89,0,0
2140,5051,3197,1,19.6,0,0
2141,1977,1539,2,14.97,1,0
2142,3250,2497,2,17.22,0,0
2143,4408,1698,2,10.5,0,0
2144,3577,3298,2,14.32,0,0
2145,3426,2966,1,14.53,0,0
2146,4515,3975,1,19.6,0,0
2147,4903,2655,1,8.45,0,0
2148,3923,1820,1,13.36,0,0
2149,5441,2902,1,17.72,0,0
2150,1968,676,1,16.35,1,0
2151,390,1205,1,7.33,1,0
2152,2770,4090,1,12.23,0,0
2153,2892,1424,1,18.12,1,0
2154,4804,3778,1,8.25,1,0
2155,1416,2155,1,10.56,0,0
2156,65,3658,2,16.82,1,0
2157,4655,2149,1,13.01,0,0
2158,807,4103,2,18.13,0,0
2159,2584,3286,2,17.27,0,0
2160,1091,2316,1,16.3,0,0
2161,2721,1580,2,16.02,0,0
2162,1006,2158,1,14.64,1,0
2163,3514,1270,2,17.06,1,0
2164,3326,2613,1,12.73,0,0
2165,927,3900,2,17.35,0,0
2166,3336,2833,1,16.29,1,0
2167,3678,3929,2,13.17,0,0
2168,1217,4061,3,19.02,0,0
2169,2849,2845,2,17.71,0,0
2170,2838,1331,3,15.63,0,0
2171,4036,3823,1,11.48,0,0
2172,3446,1753,2,13.82,1,0
2173,4321,4177,1,12.27,1,0
2174,3530,2668,1,11.15,1,0
2175,1141,2401,1,13.22,1,0
2176,3767,2719,2,11.25,1,0
2177,2897,3839,1,12.95,1,0
2178,1330,1927,1,11.5,1,0
2179,2655,1066,1,13.86,0,0
2180,3819,3791,1,13.85,0,0
2181,3254,1431,3,15.75,0,0
2182,3139,208,2,16.19,0,0
2183,316,2114,1,9.73,0,0
2184,784,1730,1,11.12,0,0
2185,4035,1903,2,18.49,0,0
2186,1237,4146,2,14.31,1,0
2187,622,2699,1,8.26,1,0
2188,1930,850,2,13.9,1,0
2189,3199,604,2,16.63,0,0
2190,5278,1369,2,18.45,0,0
2191,2741,1883,2,11.96,1,0
2192,5599,1536,2,14.68,0,0
2193,1849,2172,2,17.33,0,0
2194,4232,2905,2,21.7,0,0
2195,472,3176,3,24.14,0,0
2196,2582,3388,1,17.09,0,0
2197,4340,1244,1,8.93,0,0
2198,4721,2521,1,9.67,0,0
2199,5165,1282,1,9.53,1,0
2200,3410,2211,2,11.44,1,0
2201,1797,53,1,19.92,0,0
2202,4790,1643,1,17.05,1,0
2203,5410,3600,2,14.89,1,0
2204,3292,2173,1,8.95,0,0
2205,3704,3440,2,13.7,0,0
2206,1855,2975,2,17.63,1,0
2207,1843,1049,2,14.72,1,0
2208,1473,2125,1,11.6,1,0
2209,1138,175,1,16.06,0,0
2210,2842,4158,1,9.76,1,0
2211,3043,844,1,11.33,1,0
2212,4461,3251,1,13.25,0,0
2213,2963,717,1,12.32,0,0
2214,3246,1225,1,12.92,1,0
2215,3393,765,1,16.36,0,0
2216,5448,2982,1,15.18,0,0
2217,3184,1205,1,8.51,0,0
2218,1203,2221,1,11.06,0,0
2219,4140,180,1,15.69,0,0
2220,179,3554,1,13.62,0,0
2221,3228,4078,1,12.14,0,0
2222,1231,3185,1,12.09,1,0
2223,3589,237,2,13.93,0,0
2224,1713,1745,1,13.09,0,0
2225,4051,2438,1,21.87,1,0
2226,3772,1973,2,19.89,0,0
2227,3799,2037,1,8.07,0,0
2228,2148,560,1,13.12,0,0
2229,4910,1380,2,15.1,1,0
2230,1486,2746,1,8.32,0,0
2231,2966,1753,1,14.69,0,0
2232,2796,3685,1,12.99,0,0
2233,886,1901,2,22.88,0,0
2234,4475,2474,2,12.93,0,0
2235,3228,4078,1,18.16,0,0
2236,481,3107,1,13.65,0,0
2237,3927,4097,1,10.54,0,0
2238,769,1648,1,10.72,0,0
2239,1423,85,2,13.94,0,0
2240,1167,739,1,18.61,1,0
2241,1865,1958,2,16.96,0,0
2242,4305,2074,1,19.52,1,0
2243,2433,1187,1,13.41,0,0
2244,2655,1066,1,14.15,0,0
2245,3690,3272,2,19.53,0,0
2246,33,2733,1,8.83,1,0
2247,1729,4146,1,10.41,1,0
2248,5296,3741,1,15.81,1,0
2249,419,3271,1,12.04,0,0
2250,2455,1901,1,13.18,1,0
2251,525,3370,1,18.92,0,0
2252,3163,9,1,12.6,0,0
2253,2612,1206,1,7.76,0,0
2254,4425,3688,1,14.76,1,0
2255,2670,3792,1,17.19,0,0
2256,4107,3016,2,18.19,0,0
2257,2272,120,1,14.4,0,0
2258,1249,386,3,20.92,1,0
2259,4604,823,1,11.1,0,0
2260,2885,1134,1,12.6,1,0
2261,480,671,1,12.12,0,0
2262,3847,403,2,11.99,1,0
2263,4591,3908,1,7.82,1,0
2264,2507,2001,3,15.48,0,0
2265,3177,3177,1,8.27,0,0
2266,1678,152,1,9.88,0,0
2267,3355,3943,2,16.61,0,0
2268,4920,4113,1,15.22,1,0
2269,2210,352,1,10.3,0,0
2270,470,1693,1,4.8,1,0
2271,1098,892,2,10.05,0,0
2272,1751,3876,1,17.52,0,0
2273,2712,603,1,16.85,1,0
2274,5567,484,1,13.04,0,0
2275,994,3661,1,14.67,0,0
2276,4477,3035,1,15.5,0,0
2277,1837,922,1,16.6,0,0
2278,1717,1831,2,18.38,1,0
2279,1658,1585,2,15.85,1,0
2280,1596,2736,2,17.82,0,0
2281,4296,2152,2,21.33,0,0
2282,740,642,1,5.75,0,0
2283,4187,85,2,14.17,0,0
2284,2220,3601,1,14.43,1,0
2285,803,3927,2,18.8,0,0
2286,3101,2151,1,13.54,0,0
2287,2918,1023,1,16.58,0,0
2288,3026,3027,3,17.67,0,0
2289,333,2943,1,17.55,0,0
2290,1280,3158,2,12.34,0,0
2291,4470,1829,3,20.82,0,0
2292,564,3639,3,18.86,1,0
2293,102,887,3,19.54,0,0
2294,736,1837,2,13.0,0,0
2295,5595,1022,1,14.86,1,0
2296,2277,45,1,7.03,0,0
2297,4315,279,3,21.88,1,0
2298,2605,2940,1,16.79,0,0
2299,4926,214,2,17.06,0,0
2300,1347,341,1,18.08,0,0
2301,2028,3082,1,15.56,0,0
2302,4772,2454,1,13.17,1,0
2303,5222,1481,3,21.68,0,0
2304,5411,1536,1,9.1,0,0
