id,ticket_id,passenger_id,bag_count,bag_weight,is_priority,oversize_flag
1628,365,1219,2,20.67,1,0
1629,1616,126,1,13.52,0,0
1630,183,79,1,12.2,1,0
1631,1330,135,2,19.04,0,0
1632,1135,381,1,13.52,0,0
1633,1255,159,1,11.65,0,0
1634,362,932,1,9.26,0,0
1635,660,706,1,10.55,0,0
1636,1824,501,1,10.12,0,0
1637,731,442,3,16.43,0,0
1638,1064,315,1,11.33,0,0
1639,1869,1305,1,14.7,1,0
1640,45,283,1,13.5,0,0
1641,1453,1058,3,18.85,0,0
1642,1889,1269,2,12.56,0,0
1643,309,827,1,17.33,1,0
1644,1355,180,2,20.59,0,0
1645,1256,285,1,8.06,0,0
1646,1489,1109,1,12.43,0,0
1647,271,1329,1,10.47,0,0
1648,1611,955,1,14.74,0,0
1649,52,1025,1,10.92,0,0
1650,1152,713,1,16.98,0,0
1651,1278,246,1,13.31,0,0
1652,100,259,1,13.16,1,0
1653,163,817,2,10.46,0,0
1654,896,768,1,14.15,0,0
1655,417,102,2,17.13,0,0
1656,1768,323,1,15.72,0,0
1657,1734,984,1,14.73,0,0
1658,1641,994,1,12.54,1,0
1659,73,967,2,19.94,0,0
1660,1096,832,2,9.32,1,0
1661,441,585,2,16.92,1,0
1662,3,1347,1,12.9,0,0
1663,312,710,3,13.56,1,0
1664,286,349,1,10.45,0,0
1665,763,659,1,15.74,0,0
1666,168,590,1,15.47,0,0
1667,1588,701,1,20.12,0,0
1668,1694,832,3,18.54,1,0
1669,1709,258,1,10.21,1,0
1670,1046,1336,2,17.45,0,0
1671,1820,1265,1,12.14,0,0
1672,1516,422,1,13.67,1,0
1673,1751,991,2,15.09,0,0
1674,1670,136,2,16.15,1,0
1675,688,498,1,14.57,0,0
1676,337,176,3,9.63,1,0
1677,1347,1177,1,16.21,1,0
1678,1284,1301,1,6.17,1,0
1679,1168,1347,2,10.76,0,0
1680,567,392,1,14.97,0,0
1681,1859,391,1,8.24,0,0
1682,579,829,2,12.37,0,0
1683,829,994,1,13.47,0,0
1684,782,1110,1,14.66,1,0
1685,1267,139,1,23.63,1,0
1686,598,243,1,17.29,1,0
1687,526,1115,3,13.49,0,0
1688,292,266,1,15.35,1,0
1689,1816,2,2,14.3,1,0
1690,594,704,1,15.98,0,0
1691,1270,331,1,13.91,0,0
1692,252,669,1,13.61,0,0
1693,1021,566,1,15.95,0,0
1694,69,1111,2,17.32,1,0
1695,679,169,2,16.21,0,0
1696,201,201,3,16.74,0,0
1697,617,688,2,11.58,0,0
1698,30,8,1,18.38,0,0
1699,919,72,1,23.13,1,0
1700,1014,413,1,13.63,0,0
1701,1783,392,3,13.43,1,0
1702,1667,1095,1,10.02,1,0
1703,424,682,1,8.67,0,0
1704,1169,261,2,17.26,0,0
1705,1643,347,1,15.0,1,0
1706,1777,1058,1,12.35,0,0
1707,505,1119,1,13.22,0,0
1708,1866,552,1,8.76,0,0
1709,605,1128,1,12.35,1,0
1710,23,1322,1,17.57,0,0
1711,1855,631,3,7.18,1,0
1712,1286,321,2,11.97,0,0
1713,1425,451,1,16.22,0,0
1714,1647,1358,3,18.98,0,0
1715,575,582,2,27.33,1,0
1716,1724,1295,1,18.45,0,0
1717,821,1223,1,13.07,0,0
1718,1098,1310,2,14.66,1,0
1719,830,870,3,19.86,0,0
1720,852,1333,1,9.21,0,0
1721,284,269,1,10.91,0,0
1722,161,465,2,10.79,0,0
1723,1611,955,1,10.52,0,0
1724,1453,1058,2,14.43,0,0
1725,530,1066,2,17.3,0,0
1726,1404,1304,1,14.46,0,0
1727,1457,799,1,8.92,0,0
1728,567,392,1,11.91,0,0
1729,1530,995,2,21.19,0,0
1730,1033,638,1,12.47,0,0
1731,282,704,1,12.96,1,0
1732,660,706,1,14.59,1,0
1733,1395,775,1,18.98,0,0
1734,11,775,1,15.13,1,0
1735,1721,498,1,13.42,1,0
1736,1169,261,4,13.58,1,0
1737,1709,258,2,8.89,0,0
1738,1392,171,1,15.17,0,0
1739,1454,850,1,19.12,1,0
1740,282,704,1,6.7,0,0
1741,834,863,3,19.33,0,0
1742,935,789,1,16.29,1,0
1743,1159,358,3,18.87,0,0
1744,1442,179,1,8.15,1,0
1745,703,241,1,17.76,0,0
1746,975,847,1,14.44,0,0
1747,1118,791,2,13.83,0,0
1748,1669,662,2,10.27,0,0
1749,1020,1289,2,9.54,0,0
1750,664,803,2,17.53,1,0
1751,599,430,2,8.56,0,0
1752,112,1173,4,15.56,0,0
1753,1222,37,2,9.56,0,0
1754,55,47,1,22.5,0,0
1755,1574,124,3,14.37,0,0
1756,778,218,1,11.13,0,0
1757,374,212,2,11.67,1,0
1758,354,89,1,12.18,0,0
1759,5,473,2,14.29,1,0
1760,422,431,2,15.76,0,0
1761,607,1061,3,18.5,1,0
1762,1535,969,1,10.2,0,0
1763,1825,676,1,9.28,0,0
1764,953,537,2,16.67,0,0
1765,1201,1290,1,15.93,1,0
1766,266,378,2,15.06,0,0
1767,966,1141,3,14.84,1,0
1768,826,65,1,14.53,1,0
1769,982,1082,1,12.87,1,0
1770,971,480,3,23.22,1,0
1771,560,1064,1,21.82,0,0
1772,1025,995,2,13.64,0,0
1773,1558,637,1,11.92,0,0
1774,406,287,1,18.5,1,0
1775,289,505,1,14.43,1,0
1776,376,1313,2,13.42,0,0
1777,752,310,1,12.11,0,0
1778,1580,571,1,10.8,0,0
1779,1174,877,2,10.02,0,0
1780,111,257,1,19.46,0,0
1781,971,480,3,15.61,0,0
1782,1844,121,1,11.95,1,0
1783,1826,510,2,18.84,0,0
1784,825,849,2,14.69,0,0
1785,341,545,1,13.7,0,0
1786,976,715,3,16.78,1,0
1787,1661,817,2,11.66,1,0
1788,1004,900,2,10.49,0,0
1789,1321,968,1,9.92,0,0
1790,1207,591,1,10.85,0,0
1791,323,489,2,17.5,0,0
1792,629,1032,1,7.95,0,0
1793,860,54,1,11.7,1,0
1794,911,1144,1,12.78,0,0
1795,173,966,1,17.25,0,0
1796,1570,744,3,12.51,0,0
1797,1753,616,1,11.48,0,0
1798,1462,658,2,11.43,0,0
1799,1021,566,2,17.0,1,0
1800,1703,278,1,13.51,0,0
1801,1897,873,1,11.01,0,0
1802,302,144,3,19.51,0,0
1803,1829,1334,1,19.11,0,0
1804,1862,69,1,17.44,1,0
1805,1051,1310,1,11.4,1,0
1806,777,320,3,21.38,0,0
1807,659,1138,1,11.57,0,0
1808,738,639,1,10.0,0,0
1809,1883,269,1,10.36,1,0
1810,272,908,1,12.36,0,0
1811,1772,492,2,19.3,0,0
1812,1366,291,3,23.24,1,0
1813,622,276,2,10.62,0,0
1814,1513,726,1,13.55,1,0
1815,1568,534,1,14.3,0,0
1816,1201,1290,3,17.35,1,0
1817,35,37,1,6.24,0,0
1818,1694,832,2,18.13,0,0
1819,1274,684,3,20.23,1,0
1820,741,1335,2,13.48,0,0
1821,696,1069,1,16.27,0,0
1822,612,923,2,14.21,0,0
1823,1256,285,1,12.59,0,0
1824,1044,585,2,14.81,0,0
1825,1218,312,2,21.41,0,0
1826,520,161,2,13.33,1,0
1827,768,1130,2,15.3,0,0
1828,269,428,1,16.35,0,0
1829,490,550,2,19.56,0,0
1830,182,576,1,16.5,0,0
1831,626,260,1,10.24,1,0
1832,650,221,2,16.29,0,0
1833,702,16,3,18.94,0,0
1834,988,298,2,14.62,0,0
1835,1440,165,1,14.97,0,0
1836,609,663,2,14.21,0,0
1837,1887,119,2,17.75,1,0
1838,402,564,2,10.02,0,0
1839,736,67,2,15.67,1,0
1840,568,683,2,9.5,0,0
1841,1521,1223,1,10.44,0,0
1842,508,65,1,13.24,1,0
1843,503,818,1,13.79,0,0
1844,742,802,1,15.98,0,0
1845,154,269,2,13.39,0,0
1846,196,1254,2,15.78,1,0
1847,1003,433,1,7.37,0,0
1848,1715,433,1,15.95,0,0
1849,964,112,1,16.89,0,0
1850,272,908,2,11.08,1,0
1851,152,294,3,26.99,0,0
1852,345,1120,1,10.58,1,0
1853,1221,466,1,13.34,0,0
1854,87,520,2,17.95,0,0
1855,983,1,2,12.21,0,0
1856,1821,543,1,12.7,0,0
1857,1273,1309,1,12.06,0,0
1858,1714,873,1,17.52,1,0
1859,500,98,3,13.98,0,0
1860,560,1064,1,13.05,0,0
1861,1398,371,3,18.6,0,0
1862,270,330,1,16.81,1,0
1863,681,1065,1,13.88,1,0
1864,155,856,3,20.56,0,0
1865,135,101,1,12.72,0,0
1866,1412,1380,1,10.36,0,0
1867,259,1078,1,9.49,0,0
1868,620,792,2,17.84,0,0
1869,1547,68,1,11.15,0,0
1870,1504,750,1,14.1,0,0
1871,295,13,2,15.55,1,0
1872,459,369,1,15.5,0,0
1873,1767,74,2,11.94,1,0
1874,321,940,1,14.9,1,0
1875,486,946,3,12.5,0,0
1876,1220,862,1,15.77,0,0
1877,1644,1082,2,16.76,0,0
1878,615,44,1,14.54,0,0
1879,1088,885,1,10.13,0,0
1880,1534,423,2,16.12,1,0
1881,135,101,1,16.86,0,0
1882,813,1340,1,19.55,0,0
1883,1726,1259,1,13.46,0,0
1884,1148,94,3,16.16,1,0
1885,1691,651,1,10.92,0,0
1886,1219,983,1,12.51,0,0
1887,11,775,1,12.19,0,0
1888,282,704,1,12.18,1,0
1889,119,110,2,18.88,0,0
1890,1125,1326,1,10.36,0,0
1891,857,1073,2,17.5,0,0
1892,625,885,1,15.9,0,0
1893,1382,764,3,15.35,1,0
1894,274,443,3,13.75,1,0
1895,482,1111,1,16.4,1,0
1896,160,820,2,19.43,0,0
1897,454,871,2,17.22,0,0
1898,1402,1343,1,14.65,0,0
1899,7,792,1,12.7,0,0
1900,869,1170,2,13.93,0,0
1901,789,119,1,12.83,0,0
1902,985,705,1,19.85,0,0
1903,1464,177,1,12.84,0,0
1904,326,1268,2,17.85,0,0
1905,1166,1285,1,8.17,0,0
1906,135,101,1,17.9,0,0
1907,937,565,1,16.15,0,0
1908,315,904,1,10.06,1,0
1909,291,847,1,12.89,0,0
1910,941,335,3,12.72,0,0
1911,1068,203,2,12.78,1,0
1912,114,1215,2,10.21,0,0
1913,100,259,1,13.98,1,0
1914,354,89,3,21.19,1,0
1915,1475,460,1,11.88,0,0
1916,1205,695,1,19.78,1,0
1917,670,1226,1,14.4,1,0
1918,15,1003,1,15.43,0,0
1919,950,400,1,17.31,0,0
1920,497,117,1,13.71,1,0
1921,489,1274,1,8.97,0,0
1922,391,1321,1,7.47,0,0
1923,37,589,1,13.22,0,0
1924,1481,242,1,8.66,0,0
1925,1518,1100,3,20.74,1,0
1926,895,1038,2,15.01,0,0
1927,41,1274,1,20.29,0,0
1928,1352,1143,2,10.95,1,0
1929,820,1171,1,6.75,1,0
1930,38,420,3,16.15,0,0
1931,1642,142,1,10.64,1,0
1932,199,103,1,13.38,0,0
1933,1361,737,1,15.38,0,0
1934,1874,1281,2,15.64,0,0
1935,241,612,3,15.0,1,0
1936,662,436,1,9.33,0,0
1937,802,1373,3,16.35,0,0
1938,1182,693,2,18.72,0,0
1939,1640,834,1,11.86,0,0
1940,1580,571,2,17.73,0,0
1941,1084,51,1,12.02,0,0
1942,267,1177,2,13.49,0,0
1943,261,1250,1,17.28,0,0
1944,755,1310,1,15.49,1,0
1945,1835,877,1,16.06,0,0
1946,1262,855,1,10.12,0,0
1947,1448,531,1,10.66,0,0
1948,1057,824,2,18.05,0,0
1949,871,608,2,13.37,0,0
1950,447,181,2,15.49,0,0
1951,686,71,1,16.66,0,0
1952,1062,329,2,15.74,0,0
1953,61,891,1,11.61,0,0
1954,1451,927,1,9.58,0,0
1955,1326,1303,2,13.05,0,0
1956,903,172,1,14.04,1,0
1957,101,642,1,3.5,0,0
1958,1594,820,2,12.13,0,0
1959,1372,1214,3,24.83,0,0
1960,1066,419,1,9.99,0,0
1961,892,795,1,11.18,1,0
1962,881,620,2,19.95,0,0
1963,1047,767,1,8.92,0,0
1964,1426,672,1,11.65,0,0
1965,580,883,1,16.78,1,0
1966,723,735,2,11.75,0,0
1967,1287,1373,1,14.66,0,0
1968,1861,1103,1,13.87,0,0
1969,764,140,1,15.03,1,0
1970,484,331,3,13.64,0,0
1971,1068,203,3,19.94,0,0
1972,530,1066,2,21.88,0,0
1973,1828,108,2,15.81,0,0
1974,868,1034,3,14.22,0,0
1975,53,1368,3,13.72,0,0
1976,1507,17,1,13.48,1,0
1977,52,1025,1,7.44,1,0
1978,1313,411,1,17.5,0,0
1979,959,479,2,17.31,0,0
1980,12,127,1,13.15,1,0
1981,192,1155,1,14.4,1,0
1982,528,426,1,15.16,1,0
1983,623,799,2,14.77,1,0
1984,124,320,3,19.69,0,0
1985,1186,1012,1,11.55,0,0
1986,1437,653,3,15.25,0,0
1987,1603,108,2,14.17,0,0
1988,756,1265,1,15.71,1,0
1989,1887,119,1,10.15,0,0
1990,663,405,3,26.01,0,0
1991,1488,1192,2,17.61,0,0
1992,1561,545,1,17.37,0,0
1993,559,1332,1,13.85,1,0
1994,695,4,1,18.4,1,0
1995,383,758,3,19.43,0,0
1996,1658,680,1,15.44,0,0
1997,1694,832,1,20.19,1,0
1998,368,1392,2,17.62,0,0
1999,53,1368,1,15.92,0,0
2000,923,596,1,12.62,1,0
2001,1122,622,2,19.73,1,0
2002,651,371,1,16.07,1,0
2003,1864,1339,1,11.61,0,0
2004,1423,1225,1,12.53,0,0
2005,1247,1050,2,12.58,1,0
2006,504,911,1,8.18,1,0
2007,1130,1399,2,14.19,0,0
2008,1634,980,2,16.16,0,0
2009,1507,17,1,12.97,0,0
2010,967,1243,1,15.67,0,0
2011,546,26,2,11.59,0,0
2012,1325,174,3,15.53,0,0
2013,1418,168,1,16.86,0,0
2014,912,410,2,13.51,0,0
2015,1018,1123,1,11.79,0,0
2016,1512,359,1,6.22,0,0
2017,124,320,1,18.2,1,0
2018,1027,183,1,15.31,0,0
2019,617,688,1,14.96,0,0
2020,1762,340,1,13.49,1,0
2021,653,1016,2,11.71,0,0
2022,615,44,1,16.94,0,0
2023,835,1306,1,13.22,0,0
2024,809,200,3,20.62,0,0
2025,1044,585,3,14.24,1,0
2026,843,331,1,16.4,0,0
2027,480,181,1,16.98,0,0
2028,326,1268,1,11.51,0,0
2029,1051,1310,1,7.6,0,0
2030,618,1143,1,15.32,0,0
2031,1478,333,1,14.57,0,0
2032,1004,900,3,16.78,1,0
2033,902,1058,1,19.31,0,0
2034,1773,393,3,20.66,1,0
2035,8,467,1,11.44,1,0
2036,216,575,1,16.55,0,0
2037,1152,713,2,11.87,1,0
2038,1333,749,1,19.28,0,0
2039,622,276,1,16.33,0,0
2040,57,673,1,8.12,1,0
2041,511,584,3,21.42,1,0
2042,83,1120,2,16.12,0,0
2043,654,1218,1,10.46,0,0
2044,1602,1372,1,10.73,0,0
2045,1790,527,2,20.1,0,0
2046,1298,1083,2,10.64,1,0
2047,242,366,2,19.44,1,0
2048,337,176,2,20.2,0,0
2049,458,781,1,13.5,1,0
2050,708,1117,1,10.64,0,0
2051,1795,497,1,18.83,1,0
2052,1508,554,1,12.05,0,0
2053,171,226,2,11.75,0,0
2054,1147,1230,2,15.29,0,0
2055,1600,40,1,10.86,0,0
2056,777,320,2,12.24,0,0
2057,426,1289,1,9.79,0,0
2058,803,500,1,16.06,0,0
2059,1595,491,1,9.02,1,0
2060,469,193,2,13.29,0,0
2061,685,996,1,5.05,0,0
2062,1848,1062,2,15.95,0,0
2063,1053,1160,1,14.21,0,0
2064,425,1213,2,20.79,0,0
2065,420,76,1,11.7,0,0
2066,830,870,2,10.0,0,0
2067,899,608,1,18.09,0,0
2068,1744,709,1,12.91,1,0
2069,1790,527,1,12.91,0,0
2070,837,530,2,18.01,0,0
2071,332,238,1,13.88,1,0
2072,1874,1281,1,10.29,1,0
2073,522,1377,2,11.16,0,0
2074,945,1156,1,8.56,0,0
2075,157,798,2,21.14,0,0
2076,943,1212,3,18.45,0,0
2077,1000,965,2,9.8,0,0
2078,817,327,2,14.21,0,0
2079,1708,590,1,14.61,0,0
2080,371,847,2,16.09,0,0
2081,1660,481,2,19.18,0,0
2082,1891,859,1,16.71,1,0
2083,927,551,1,16.36,0,0
2084,99,95,1,9.0,0,0
2085,310,176,2,17.43,1,0
2086,1763,1225,1,14.05,0,0
2087,622,276,1,9.17,0,0
2088,267,1177,1,12.42,1,0
2089,1788,262,2,19.06,1,0
2090,200,1146,1,17.98,1,0
2091,366,1038,2,16.96,0,0
2092,377,1276,3,22.19,0,0
2093,127,186,1,15.39,0,0
2094,1054,269,2,13.91,0,0
2095,692,665,2,11.74,0,0
2096,1604,1169,1,13.97,0,0
2097,1481,242,1,15.19,0,0
2098,320,814,1,17.31,0,0
2099,1573,56,1,15.45,1,0
2100,1687,899,2,15.47,1,0
