id,passenger_id,flight_id,fare_class,purchase_channel,ticket_price,ancillaries_spend
1494,83,185,0,2,623.77,44.34
1495,933,254,2,1,348.38,31.7
1496,1043,70,1,0,518.4,14.35
1497,854,269,0,2,88.53,45.23
1498,1003,127,0,0,681.52,35.15
1499,893,62,1,2,1283.63,16.54
1500,677,389,0,0,389.13,53.13
1501,340,253,0,1,388.01,43.11
1502,626,360,1,0,1026.16,112.92
1503,817,171,1,2,562.06,65.81
1504,750,289,1,2,319.2,42.36
1505,1214,92,0,1,384.94,36.65
1506,1053,110,0,0,347.11,14.79
1507,17,223,1,1,229.81,56.92
1508,554,397,0,1,230.43,41.38
1509,799,25,2,1,366.57,28.93
1510,83,185,2,3,1691.33,35.9
1511,23,354,0,2,321.57,9.05
1512,359,130,1,2,544.54,55.71
1513,726,273,2,1,841.81,30.14
1514,542,255,1,1,475.18,60.3
1515,851,346,2,2,876.98,60.4
1516,422,296,0,2,384.75,106.86
1517,101,334,1,3,546.76,10.01
1518,1100,208,0,2,136.63,57.11
1519,53,377,0,0,324.0,47.82
1520,152,206,0,1,125.19,52.47
1521,1223,146,1,3,354.32,12.39
1522,1174,291,0,1,596.52,5.98
1523,1085,304,1,0,272.65,11.4
1524,569,106,2,2,692.69,8.84
1525,379,126,1,1,479.14,35.21
1526,132,292,0,0,389.77,50.01
1527,665,113,0,3,641.5,94.84
1528,889,245,0,1,276.02,12.02
1529,1278,164,1,2,576.65,87.55
1530,995,58,0,0,597.82,17.79
1531,310,311,0,0,69.74,8.71
1532,328,57,1,0,917.24,15.64
1533,1032,187,0,0,130.75,96.85
1534,423,311,0,0,135.32,9.31
1535,969,220,1,1,279.88,7.77
1536,1159,157,2,3,458.67,22.02
1537,1105,406,1,1,1316.56,13.17
1538,1292,282,0,0,550.68,48.25
1539,776,341,0,0,170.44,27.4
1540,1369,377,1,0,521.78,32.76
1541,1057,67,0,2,791.54,9.0
1542,983,254,0,2,45.0,36.21
1543,1183,208,2,0,483.03,23.09
1544,293,35,0,3,676.76,77.11
1545,1388,364,1,2,480.68,11.6
1546,1103,57,1,3,1008.85,28.82
1547,68,18,1,0,355.71,24.36
1548,569,106,1,0,558.86,70.46
1549,710,109,0,3,124.08,32.09
1550,936,116,0,0,282.7,66.83
1551,148,394,2,1,778.0,25.6
1552,1111,162,1,2,227.33,44.04
1553,531,17,1,1,177.81,60.78
1554,75,127,0,2,670.78,79.16
1555,83,185,2,3,1704.75,50.02
1556,275,112,2,2,465.27,35.97
1557,664,313,0,3,659.89,23.89
1558,637,234,0,0,177.11,15.53
1559,1235,405,1,0,241.06,60.54
1560,695,305,0,1,347.36,17.39
1561,545,391,2,2,418.96,68.26
1562,185,217,0,3,199.08,0.5
1563,150,299,0,0,78.37,56.58
1564,566,279,0,1,324.16,18.95
1565,892,3,1,0,473.21,44.33
1566,317,149,0,0,289.67,22.38
1567,845,251,2,1,1439.66,79.54
1568,534,126,1,0,589.67,16.84
1569,1169,356,2,1,985.09,27.79
1570,744,216,0,0,160.38,19.52
1571,1390,220,0,0,146.4,58.81
1572,1355,81,0,0,166.75,7.55
1573,56,388,0,2,314.71,49.12
1574,124,77,2,1,504.61,46.23
1575,217,365,0,0,119.01,40.96
1576,605,170,1,1,277.02,47.04
1577,167,94,0,3,141.96,9.38
1578,836,370,0,0,637.71,25.4
1579,1323,215,0,1,129.99,0.0
1580,571,419,0,0,397.68,21.71
1581,550,266,0,3,172.49,14.12
1582,1032,187,2,0,385.91,49.86
1583,897,347,0,3,154.65,12.63
1584,689,20,0,0,45.0,68.64
1585,1137,185,0,0,665.17,32.33
1586,398,376,2,1,399.54,10.18
1587,1068,391,0,1,294.84,15.56
1588,701,140,1,3,946.03,52.93
1589,1317,365,0,0,92.22,33.13
1590,757,353,1,1,464.65,22.98
1591,433,169,1,2,507.45,150.31
1592,1255,29,1,3,1086.14,36.66
1593,252,238,1,0,395.41,43.41
1594,820,69,0,2,724.6,100.51
1595,491,408,0,3,423.57,60.6
1596,839,357,0,0,133.45,26.08
1597,1134,33,0,0,115.03,24.62
1598,305,117,2,3,472.34,21.92
1599,520,53,1,1,546.72,4.21
1600,40,270,0,1,415.42,40.56
1601,1303,162,0,0,114.07,19.97
1602,1372,397,1,0,187.93,30.36
1603,108,98,1,1,244.49,84.9
1604,1169,356,0,1,458.3,31.26
1605,713,377,0,1,309.1,26.04
1606,658,394,0,0,284.33,0.0
1607,757,353,0,0,275.02,70.88
1608,379,126,1,0,580.92,24.34
1609,665,113,0,2,583.65,22.42
1610,956,171,1,0,511.2,13.98
1611,955,237,1,2,350.64,56.9
1612,1071,198,0,0,206.03,36.63
1613,750,289,1,0,274.68,91.56
1614,70,329,1,2,354.45,15.75
1615,1108,18,0,1,293.72,43.31
1616,126,150,0,3,284.77,2.43
1617,166,332,2,2,761.49,28.28
1618,497,291,0,0,613.82,19.26
1619,1002,376,0,0,63.55,6.01
1620,1323,215,0,0,156.31,25.99
1621,833,407,2,3,448.57,36.64
1622,246,10,0,3,108.42,57.76
1623,999,172,0,2,306.41,21.92
1624,1191,108,2,0,343.46,54.2
1625,1372,397,2,3,428.23,74.7
1626,182,86,0,3,407.08,19.61
1627,967,16,1,0,260.0,9.35
1628,1344,315,1,0,362.08,28.97
1629,946,343,1,2,272.36,47.3
1630,340,253,1,3,651.51,35.91
1631,1238,219,0,0,146.9,36.44
1632,1164,160,0,1,423.03,59.73
1633,665,113,0,0,616.75,11.8
1634,980,393,0,0,434.34,57.72
1635,537,326,0,1,144.36,38.48
1636,163,21,2,2,889.49,111.36
1637,1342,102,0,0,199.24,20.53
1638,1023,375,2,0,1545.9,51.15
1639,808,233,0,0,310.4,32.06
1640,834,353,0,0,186.82,44.58
1641,994,244,0,3,221.14,28.62
1642,142,219,1,2,274.58,30.68
1643,347,311,1,2,299.62,28.28
1644,1082,7,0,2,327.65,6.38
1645,186,142,0,0,258.8,66.11
1646,1183,208,0,1,204.3,13.19
1647,1358,254,0,1,56.78,18.56
1648,1131,142,1,1,451.03,38.15
1649,1310,279,0,0,331.38,33.31
1650,881,306,2,0,613.24,63.12
1651,1223,146,1,0,360.48,29.13
1652,1122,247,1,2,257.08,5.47
1653,867,206,0,2,201.26,25.76
1654,765,374,0,3,156.55,29.24
1655,114,79,0,0,357.46,17.43
1656,1117,257,1,0,324.3,33.11
1657,38,222,1,0,223.23,70.11
1658,680,167,1,0,1075.21,46.76
1659,116,13,0,0,332.84,10.24
1660,481,6,0,0,693.9,22.12
1661,817,171,0,0,394.47,16.15
1662,1034,11,1,2,209.1,8.25
1663,488,194,1,2,310.36,53.58
1664,1116,370,1,1,920.01,72.04
1665,238,267,0,1,297.5,5.47
1666,29,119,1,1,870.17,35.59
1667,1095,130,0,1,337.7,2.95
1668,351,329,2,2,519.16,43.95
1669,662,213,0,2,149.16,44.99
1670,136,178,2,2,489.66,5.9
1671,258,143,0,2,167.61,13.33
1672,140,241,1,3,344.75,12.77
1673,289,341,0,2,214.6,49.48
1674,3,395,0,3,794.19,26.54
1675,1245,380,1,1,309.08,28.1
1676,524,305,0,1,234.52,67.56
1677,1271,408,0,0,346.66,27.16
1678,199,387,0,0,446.03,32.46
1679,1275,359,0,1,688.1,35.27
1680,693,174,0,0,396.45,13.77
1681,919,48,0,2,163.25,60.43
1682,1022,196,0,0,221.48,32.64
1683,12,127,0,2,695.72,29.76
1684,315,187,1,0,157.6,45.88
1685,571,419,0,0,355.68,22.65
1686,120,188,0,2,425.89,26.62
1687,899,108,0,1,109.0,13.32
1688,1396,186,0,2,606.93,9.05
1689,1030,41,0,0,190.37,36.23
1690,671,319,0,0,610.51,35.38
1691,651,138,1,0,234.03,12.94
1692,588,198,1,0,284.67,16.41
1693,384,12,0,3,670.89,17.65
1694,832,82,2,0,438.82,20.85
1695,516,73,2,0,1374.84,61.79
1696,916,15,2,1,647.79,29.7
1697,1396,186,0,1,648.2,1.55
1698,1277,329,1,3,367.5,36.46
1699,719,23,0,3,225.64,63.37
1700,487,135,0,2,325.35,18.41
1701,934,400,2,2,1692.89,56.44
1702,667,294,2,0,354.44,27.45
1703,278,350,0,0,656.58,27.75
1704,646,28,0,1,213.38,34.89
1705,1161,126,1,0,555.62,29.8
1706,147,211,0,2,139.69,63.36
1707,88,16,0,0,278.07,20.59
1708,590,367,0,0,149.5,11.85
1709,258,143,1,3,230.88,14.59
1710,835,158,1,3,1145.2,62.86
1711,41,63,0,1,125.57,2.66
1712,157,225,2,2,626.26,37.38
1713,487,135,0,0,367.66,15.53
1714,873,275,0,1,362.91,1.15
1715,433,169,2,2,833.89,25.83
1716,1193,317,1,0,261.15,14.91
1717,113,73,0,1,610.98,65.53
1718,447,259,0,0,107.74,42.49
1719,56,388,0,0,302.45,40.4
1720,363,368,1,3,277.2,42.6
1721,498,289,0,0,163.77,56.84
1722,1187,313,0,0,653.9,23.98
1723,188,255,0,2,339.84,56.05
1724,1295,298,1,0,488.5,28.82
1725,318,250,0,0,242.52,26.73
1726,1259,388,0,2,371.67,4.72
1727,249,228,0,0,625.13,16.2
1728,38,222,0,0,162.99,21.04
1729,1340,220,2,3,422.95,81.27
1730,740,13,1,0,478.85,57.19
1731,290,408,1,3,712.0,61.63
1732,548,172,1,1,478.9,44.53
1733,87,32,1,0,937.27,21.38
1734,984,326,2,0,395.45,68.6
1735,437,34,0,0,119.34,93.57
1736,699,146,1,0,412.32,86.5
1737,35,256,2,0,342.96,3.49
1738,1221,108,0,0,174.3,26.27
1739,152,206,1,3,240.39,66.25
1740,133,335,1,2,521.51,33.74
1741,448,77,1,0,340.28,32.82
1742,1037,394,1,2,527.81,26.75
1743,1371,124,1,1,630.4,56.13
1744,709,243,0,0,332.63,35.71
1745,379,126,0,0,321.11,41.9
1746,1028,38,0,0,501.35,50.36
1747,1362,210,1,1,1044.92,57.36
1748,1373,264,0,0,89.04,2.37
1749,63,277,0,3,379.66,19.69
1750,1038,180,1,0,235.08,31.66
1751,991,128,0,1,171.17,52.87
1752,519,399,0,0,290.24,3.78
1753,616,16,0,2,249.01,15.36
1754,193,364,2,1,761.88,14.54
1755,779,385,1,2,289.8,55.26
1756,1198,150,1,0,250.03,12.95
1757,734,158,0,0,601.54,70.05
1758,552,148,0,2,118.43,8.81
1759,1373,264,0,3,224.41,24.92
1760,431,80,1,0,870.42,31.24
1761,1126,345,0,0,249.01,33.89
1762,340,253,1,2,527.78,17.97
1763,1225,290,1,0,1032.18,26.82
1764,875,41,0,0,182.88,67.77
1765,108,98,1,2,295.53,15.59
1766,15,260,0,2,90.2,19.17
1767,74,382,1,1,162.14,49.29
1768,323,299,0,2,45.0,22.21
1769,908,24,0,2,149.23,18.21
1770,399,9,2,2,949.2,55.43
1771,626,360,0,2,699.76,15.83
1772,492,161,1,2,299.69,44.16
1773,393,119,0,3,632.02,40.18
1774,70,329,0,0,179.31,2.39
1775,936,116,1,3,290.96,64.45
1776,308,257,0,0,187.07,45.98
1777,1058,149,1,0,480.22,31.11
1778,149,282,1,1,867.43,48.67
1779,984,326,0,1,138.4,38.35
1780,1147,385,1,0,203.86,45.26
1781,689,20,1,0,75.51,23.18
1782,411,187,2,1,383.52,30.78
1783,392,367,0,1,222.49,16.93
1784,1061,163,0,2,141.09,35.43
1785,1072,353,2,3,818.13,35.85
1786,499,185,0,1,667.01,23.0
1787,966,365,1,2,225.7,87.46
1788,262,238,2,0,549.85,24.56
1789,428,175,1,1,976.39,41.61
1790,527,142,0,2,243.48,47.29
1791,900,146,0,0,240.54,37.26
1792,465,91,1,2,597.61,18.94
1793,904,333,0,2,97.98,16.69
1794,297,370,0,2,618.81,0.0
1795,497,291,2,0,1550.17,27.98
1796,116,13,0,1,257.29,48.93
1797,172,277,1,0,591.46,13.99
1798,772,305,0,0,229.37,34.42
1799,385,336,0,1,239.14,26.22
1800,545,391,1,0,200.44,77.49
1801,69,186,2,3,1593.33,52.39
1802,204,305,0,2,226.24,7.54
1803,188,255,1,3,610.96,25.47
1804,141,172,0,0,324.33,57.85
1805,982,201,0,0,314.24,8.63
1806,59,159,1,0,451.26,77.38
1807,371,301,2,0,720.21,5.77
1808,899,108,1,1,178.1,10.18
1809,1064,13,2,2,800.06,76.99
1810,75,127,0,0,695.25,1.04
1811,591,157,1,2,309.76,11.63
1812,773,99,1,2,569.67,41.92
1813,1261,380,1,3,414.79,42.34
1814,1096,165,0,0,295.72,7.84
1815,1155,268,2,3,754.59,74.53
1816,2,339,1,0,318.88,61.97
1817,1301,266,0,3,146.37,15.39
1818,673,97,1,3,429.55,33.74
1819,794,5,1,0,505.06,46.3
1820,1265,375,1,2,1033.38,19.76
1821,543,419,0,0,365.71,22.37
1822,988,379,2,0,706.18,43.8
1823,1232,354,1,1,496.51,50.69
1824,501,279,0,1,278.63,8.87
1825,676,253,2,2,830.05,9.81
1826,510,88,0,3,309.46,73.93
1827,141,172,0,3,384.7,10.25
1828,108,98,0,2,194.84,35.3
1829,1334,118,1,1,300.9,72.01
1830,494,172,0,2,345.74,29.64
1831,1017,310,0,0,259.09,40.07
1832,140,241,0,3,178.19,42.23
1833,1359,6,2,0,1529.72,33.07
1834,379,126,1,0,462.76,35.22
1835,877,103,0,1,139.52,28.46
1836,137,357,0,3,185.75,53.77
1837,1100,208,1,1,279.88,35.56
1838,187,41,0,2,109.27,32.62
1839,1229,18,0,0,322.48,117.51
1840,779,385,0,2,207.02,74.34
1841,512,14,2,0,1289.22,91.14
1842,992,32,1,1,952.06,27.95
1843,978,237,0,0,179.99,25.15
1844,121,156,2,0,734.87,10.77
1845,1395,317,0,2,76.96,67.0
1846,797,315,0,2,199.77,59.54
1847,171,103,1,2,271.3,18.27
1848,1062,366,0,1,165.14,34.89
1849,397,119,1,3,865.92,34.43
1850,452,263,1,0,204.12,23.71
1851,360,300,0,2,744.76,13.72
1852,886,40,0,2,66.38,17.65
1853,1161,126,0,1,343.1,44.51
1854,1349,103,1,0,188.01,33.13
1855,631,401,1,1,471.36,34.0
1856,252,238,0,1,297.85,46.26
1857,1250,277,2,0,825.22,11.67
1858,922,12,0,0,677.21,60.51
1859,391,362,0,3,294.32,28.44
1860,599,206,1,0,141.96,62.52
1861,1103,57,1,2,911.02,52.93
1862,69,186,0,0,700.44,10.84
1863,548,172,0,0,361.66,43.51
1864,1339,301,0,2,297.53,48.7
1865,1000,266,1,0,218.24,46.69
1866,552,148,0,2,104.37,55.96
1867,827,414,0,2,190.99,15.44
1868,984,326,0,1,84.68,12.66
1869,1305,175,0,2,597.28,21.63
1870,59,159,1,3,535.97,2.47
1871,68,18,0,2,226.47,51.49
1872,1132,138,0,3,256.03,15.05
1873,467,90,0,3,437.89,60.26
1874,1281,178,2,2,412.64,69.29
1875,784,83,2,0,755.95,49.75
1876,1044,365,1,3,153.91,70.21
1877,126,150,0,3,150.09,49.59
1878,1360,24,1,0,240.58,11.51
1879,131,198,0,0,224.14,3.78
1880,1293,122,2,0,504.22,27.79
1881,193,364,2,1,768.85,21.66
1882,424,65,0,0,148.17,10.63
1883,269,420,2,2,405.99,21.37
1884,361,38,1,2,919.47,53.1
1885,1136,82,1,0,139.76,53.23
1886,526,398,0,1,371.45,50.54
1887,119,372,1,2,561.28,52.45
1888,1302,166,1,2,941.21,46.67
1889,1269,82,0,0,166.94,5.95
1890,888,94,1,0,218.12,47.8
1891,859,188,0,0,340.77,54.24
1892,262,238,0,0,267.95,18.08
1893,1197,19,0,2,367.7,36.67
1894,350,107,2,2,216.19,20.22
1895,1196,9,1,3,643.69,15.33
1896,784,83,1,0,469.88,38.78
1897,873,275,0,2,287.88,87.52
1898,335,384,0,3,795.02,9.59
1899,492,161,0,0,159.73,41.4
1900,845,251,0,0,546.1,10.62
